CID,amount
C00072751,52890
C00072769,5385
C00072967,3800
C00073056,60101
C00073155,4764
C00073627,47567
C00073791,186547
C00074096,10199
C00074393,250
C00074450,166635
C00074633,35500
C00074757,528
C00074799,18777
C00075275,14950
C00075291,15016
C00075341,12572
C00075358,1500
C00075473,1500
C00075820,15000
C00076133,11972
C00076182,29690
C00076299,370601
C00076703,15690
C00076737,9768
C00076810,142656
C00076893,2000
C00076919,5540
C00077024,38462
C00077305,17285
C00077321,16675
C00077354,26994
C00077362,18050
C00077370,7591
C00077552,152744
C00078022,2000
C00078196,30425
C00078287,95825
C00078451,1000
C00078535,14600
C00079541,406925
C00079681,118036
C00079855,32763
C00079947,3731
C00080135,5381
C00080143,2800
C00080515,53050
C00080648,41725
C00080713,1050
C00080721,27916
C00081273,2307
C00081414,317873
C00081422,27550
C00081455,3094
C00081547,1597
C00081802,135423
C00082040,123670
C00082255,25000
C00082271,58800
C00082792,6070
C00082800,14557
C00082834,54600
C00082909,200
C00082917,885385
C00082925,251894
C00083279,178747
C00083535,15198
C00083790,5100
C00083808,250
C00083832,4550
C00083857,47970
C00083915,18250
C00084061,1820
C00084145,9550
C00084285,560
C00084368,378844
C00084475,75220
C00084491,47210
C00084582,2653
C00084822,26600
C00084871,4676
C00084954,165560
C00085316,12772
C00085373,5550
C00085506,501822
C00085977,4150
C00086355,4125
C00086611,4250
C00086991,4000
C00087502,250
C00087791,13675
C00087874,23160
C00087882,29828
C00087965,5406
C00088435,5750
C00088591,35372
C00089086,7800
C00089136,320922
C00089243,348757
C00089342,20450
C00089458,395500
C00089482,120393
C00089987,12300
C00090415,13525
C00091272,1150
C00091561,8320
C00091660,3500
C00091884,1984
C00091942,72998
C00092247,58365
C00092841,4505
C00092957,37000
C00093054,27900
C00093096,5450
C00093179,1350
C00093195,750
C00093948,327571
C00093963,69978
C00093989,9197
C00094581,10410
C00094896,12095
C00094904,485
C00095059,289250
C00095109,11450
C00095117,9960
C00095786,23849
C00095869,26700
C00096156,43623
C00096560,31386
C00096594,400
C00096743,500
C00096842,16381
C00097196,3250
C00097485,75905
C00097550,29350
C00097568,116089
C00097725,104000
C00097865,95980
C00098061,18558
C00098301,8700
C00099002,33612
C00099234,8934
C00099259,7584671
C00099267,436498
C00099754,20100
C00099937,14403
C00100107,141316
C00100131,14024
C00100289,7145
C00100305,830
C00100404,83641
C00100644,17922
C00100693,306500
C00100974,23660
C00101105,897155
C00101204,9250
C00101212,7000
C00101410,4025
C00101485,5554
C00101592,2400
C00101626,87352
C00101725,400
C00101766,197111
C00102152,11476
C00102160,1346
C00102368,299931
C00102517,28866
C00102731,5600
C00102764,88020
C00103010,970
C00103143,46004
C00103283,600
C00103549,14900
C00103572,1550
C00103697,54408
C00103713,11150
C00103861,350
C00103937,98471
C00104083,36634
C00104299,49000
C00104364,33694
C00104455,4965
C00104471,1676997
C00104687,1125
C00104802,117717
C00104810,24253
C00104851,510952
C00104885,39202
C00104901,560168
C00105080,700
C00105338,77650
C00105668,209433
C00105791,300
C00105973,82209
C00105981,453430
C00106146,779308
C00106435,15435
C00106609,6250
C00106716,5600
C00106740,114731
C00107128,18015
C00107136,7750
C00107235,520356
C00107300,155168
C00107615,11870
C00107680,1784
C00107771,46952
C00108001,2704
C00108035,103902
C00108209,94200
C00108282,450
C00108290,12609
C00108456,250
C00108605,7600
C00108613,401819
C00109017,1000
C00109116,40975
C00109165,13576
C00109306,48500
C00109355,410157
C00109397,17125
C00109546,43893
C00109595,2660
C00109678,1300
C00109793,500
C00109819,179851
C00109991,198188
C00110197,151393
C00110338,311886
C00110478,24041
C00110494,9150
C00110577,21928
C00110585,124050
C00110759,19716
C00110858,44400
C00110973,9000
C00111047,10263
C00111104,10406
C00111278,260752
C00111302,90760
C00111310,11041
C00111427,42200
C00111534,95880
C00111559,361930
C00111567,7950
C00111658,158851
C00111765,1100
C00111773,19927
C00111880,26692
C00111898,10350
C00112664,3250
C00112680,50275
C00112888,40561
C00112896,4800
C00113019,89200
C00113159,31126
C00113241,83960
C00113258,48675
C00113449,94555
C00113464,20383
C00113753,4992
C00113803,309183
C00113811,543131
C00113845,25000
C00113902,64322
C00114025,162145
C00114108,12450
C00114132,73580
C00114439,289472
C00114447,5905
C00114694,7550
C00114702,22558
C00115303,97072
C00115832,8521
C00116020,23494
C00116038,130717
C00116061,540
C00116145,13970
C00116384,4000
C00116756,2550
C00116988,666
C00116996,8980
C00117051,8250
C00117200,250
C00117267,7819
C00117408,37462
C00117424,300
C00117440,33250
C00117614,538
C00117721,376000
C00117838,41096
C00117861,25754
C00118208,157800
C00118430,71556
C00118919,7330
C00118943,187786
C00118950,7005
C00119008,7650
C00119354,67515
C00119545,6570
C00119776,1600
C00120006,1000
C00120030,194550
C00120055,246914
C00120204,11120
C00120238,250
C00120519,2800
C00121277,20700
C00121319,25527
C00121350,28860
C00121368,79283
C00121582,4125
C00122101,241130
C00122499,4000
C00122671,55950
C00122937,500
C00123158,250
C00123612,48242
C00123950,6181
C00124016,1800
C00124040,200
C00125641,197454
C00125658,360
C00125716,18515
C00126011,8500
C00126466,227
C00126763,813288
C00126847,40194
C00127258,90700
C00127274,400
C00127357,290825
C00127621,4400
C00127670,38490
C00127779,33750
C00127811,137420
C00127910,1100
C00128082,33275
C00128140,54250
C00128231,166554
C00128512,28362
C00128520,2000
C00128561,3250
C00128678,34300
C00128686,3137
C00128918,14350
C00128975,24225
C00129122,14438
C00129171,2550
C00129189,13934
C00129437,8300
C00129668,1250
C00129742,3988
C00129833,29050
C00129932,15901
C00130161,500
C00130658,30440
C00130773,346583
C00131029,2500
C00131045,47200
C00131185,206281
C00131383,3000
C00131557,86800
C00131607,14486
C00131615,16000
C00132092,6361
C00132282,160456
C00132456,1000
C00132480,29800
C00133215,6045
C00133504,250
C00135186,30291
C00135202,500
C00135293,7422
C00135368,343029
C00135376,5000
C00135459,9500
C00135541,31458
C00135558,998501
C00135590,25754
C00135855,8850
C00136200,155130
C00136390,15589
C00136432,12550
C00136440,11825
C00136457,289630
C00136838,2500
C00136853,18955
C00136895,1000
C00137158,800
C00137265,71158
C00137273,28789
C00137828,8500
C00138107,5802
C00138339,4958
C00138560,246275
C00138636,470
C00138701,96220
C00138974,1000
C00139071,40950
C00139089,6100
C00139097,41700
C00139105,2800
C00139279,2520
C00139360,9561
C00139451,50657
C00139477,31160
C00139519,49000
C00139568,10417
C00139659,578277
C00139667,4047
C00139741,61863
C00139774,200
C00139964,70062
C00140061,132845
C00140590,991113
C00140707,8550
C00140855,4145
C00140970,27499
C00141002,13521
C00141036,21790
C00141044,47510
C00141218,14246
C00141697,26867
C00141747,145375
C00141812,96436
C00141879,6000
C00141960,416
C00142117,35000
C00142299,86200
C00142307,75850
C00142315,33909
C00142372,30125
C00142489,2050
C00142596,51553
C00142653,5000
C00142711,69520
C00142786,12250
C00142836,60850
C00142844,2700
C00143164,216
C00143206,5450
C00143230,680660
C00143305,42435
C00143560,5750
C00143743,411419
C00143867,23360
C00144063,4750
C00144170,9800
C00144261,1250
C00144311,58075
C00144345,7950
C00144576,6499
C00144766,1973616
C00144774,105084
C00145037,2500
C00145342,116325
C00145623,99750
C00146472,15880
C00146506,8950
C00146571,5000
C00146605,74844
C00146969,8000
C00147066,98617
C00147173,580190
C00147231,12950
C00147512,19700
C00147975,495400
C00147983,158439
C00148031,8750
C00148098,3120
C00148155,87250
C00148510,5449
C00148536,325
C00148783,30384
C00149013,139425
C00149104,10805
C00149583,7021
C00149641,25487
C00149948,1500
C00150151,17819
C00150367,1027748
C00150672,1078237
C00150755,51855
C00150805,300
C00150995,232982
C00151019,39535
C00151282,22025
C00151332,19039
C00151340,251116
C00151563,6280
C00151787,10300
C00152280,350
C00152579,16500
C00152983,4917
C00153031,630224
C00153171,2400
C00153379,13035
C00153577,1000
C00154104,28130
C00155069,1504
C00155119,112225
C00155358,18950
C00155366,12989
C00155440,275053
C00155564,500
C00155713,15350
C00155853,11325
C00155952,210990
C00156166,24466
C00156216,2000
C00156810,1263062
C00156935,24600
C00157412,240
C00157537,750
C00157677,1500
C00157875,35497
C00157941,1000
C00157958,1875
C00158022,76500
C00158402,235700
C00158576,75413
C00158865,185610
C00158881,29497
C00158980,332515
C00159319,77571
C00159855,25135
C00159954,11800
C00160077,8500
C00160259,135524
C00160630,73842
C00160770,15840
C00160937,360691
C00160978,3800
C00161067,94448
C00161141,11104
C00161190,300
C00161414,1000
C00161570,38480
C00161604,22600
C00161786,370106
C00161810,355135
C00161901,8750
C00162339,835222
C00162578,67054
C00162719,104345
C00162735,141500
C00162818,244847
C00163048,55647
C00163154,3021
C00163311,28550
C00163535,4799
C00163626,25750
C00163808,450
C00163832,67167
C00164004,1000
C00164145,150069
C00164152,28534
C00164236,250
C00164392,47775
C00164418,1142422
C00164426,5030
C00164509,7450
C00164848,4507
C00164863,20850
C00164939,128773
C00165142,3875
C00165159,83300
C00165233,300
C00165282,28150
C00165548,50799
C00165589,9055
C00165605,1300
C00165621,195978
C00165688,654288
C00165753,1619843
C00165803,18503
C00165878,550
C00165944,64670
C00166074,51300
C00166082,3450
C00166223,135525
C00166348,200349
C00166355,1100
C00166496,1320
C00166512,31380
C00166553,66638
C00166710,660182
C00166884,20750
C00166926,18900
C00167007,10000
C00167015,967863
C00167130,205843
C00167213,192261
C00167320,245239
C00167346,303909
C00167460,111574
C00167627,18806
C00167668,2710
C00167684,57702
C00167759,282152
C00167916,48496
C00168070,48790
C00168120,23100
C00168203,4856
C00168542,4422
C00168575,22350
C00168864,19565
C00169201,5484
C00169383,2050
C00169441,41500
C00169516,4591
C00169789,4540
C00169821,40750
C00170175,244750
C00170258,29085
C00170316,7800
C00170555,5000
C00171330,228638
C00171504,48015
C00171843,12800
C00171926,3150
C00172205,750
C00172296,17768
C00172361,2900
C00172387,2500
C00172494,28877
C00172510,243968
C00172635,80000
C00172775,16977
C00172833,17335
C00172841,113804
C00172858,700
C00172866,13500
C00173096,26650
C00173153,178906
C00173161,11450
C00173369,3609
C00173393,2550
C00174011,8571
C00174060,48784
C00174227,108500
C00174334,51910
C00174367,2955
C00174391,5505
C00174599,39050
C00174821,860
C00175976,10292
C00176214,13328
C00176388,33986
C00176396,12750
C00176420,106660
C00176628,30450
C00176727,52227
C00176834,196100
C00177469,24602
C00177766,172304
C00177972,9915
C00178012,1000
C00178038,409579
C00178053,10500
C00178541,4830
C00179010,21317
C00179275,20450
C00179408,464590
C00179473,202008
C00180901,8150
C00181230,6335
C00181529,5995
C00181792,2700
C00181826,83582
C00182931,23100
C00182980,1510
C00183087,5000
C00183376,32500
C00183707,17130
C00184028,67036
C00184143,65425
C00184382,1650
C00185124,15755
C00185520,19550
C00185652,8991
C00185686,18489
C00185694,205427
C00185884,46800
C00186064,18160
C00186072,1000
C00186288,235903
C00186353,17500
C00187138,5413
C00187450,257170
C00187526,109210
C00187799,24141
C00188011,2690
C00188177,70037
C00188193,177128
C00188367,161878
C00188979,1654
C00188987,31150
C00189100,1000
C00189266,200
C00190652,6950
C00190785,33550
C00190876,479200
C00190934,261067
C00190991,625
C00191213,210
C00191247,15711
C00191288,131350
C00191387,77000
C00191478,4200
C00192062,6405
C00192153,2750
C00192302,21682
C00192468,13000
C00192906,2450
C00193144,2000
C00193177,56050
C00193383,63627
C00193433,8410190
C00193631,209928
C00193672,11000
C00193854,250
C00193979,66309
C00194084,47186
C00194126,11140
C00194191,3250
C00194225,119670
C00194340,4650
C00194555,52050
C00194647,1740
C00194746,63795
C00194852,5350
C00195024,63450
C00195339,375
C00195362,71800
C00195388,6188
C00195578,400
C00195586,17300
C00195701,200
C00195966,1000
C00196089,97645
C00196246,813103
C00196253,4250
C00196428,6000
C00196444,96156
C00196634,250
C00196659,930
C00196709,6363
C00196725,145200
C00196824,12500
C00197095,43435
C00197103,30000
C00197202,2080
C00197228,11375
C00197244,7624
C00197715,79955
C00197749,376993
C00197863,101138
C00198069,3082
C00198259,500
C00198606,750
C00198861,16750
C00199158,5591
C00199166,3000
C00199257,42018
C00199463,500
C00199471,3360
C00199570,9421
C00199653,3115
C00199703,2945
C00199786,32422
C00199802,27850
C00199869,5600
C00199950,111950
C00200089,9625
C00200139,11335
C00200188,90955
C00200329,1000
C00200337,12850
C00200642,19750
C00200659,17000
C00200907,6754
C00201194,2089
C00201293,6460
C00201491,23485
C00201509,69540
C00201863,36528
C00201871,36130
C00201947,5690
C00202184,3135
C00202804,1500
C00202861,144206
C00203182,30805
C00204008,93970
C00204099,6736
C00204180,550
C00204388,111580
C00204453,112184
C00205047,8950
C00205120,12075
C00205138,3800
C00205369,68433
C00205393,7750
C00205401,250
C00205500,420
C00206052,3210
C00206136,6250
C00206417,950
C00206672,45873
C00207258,8282
C00207308,55341
C00207399,2995
C00207472,3575
C00207589,9500
C00207795,250
C00207969,15609
C00208322,18050
C00208983,23396
C00208991,78299
C00209569,11000
C00209833,17799
C00209841,7000
C00209940,3000
C00210344,23375
C00210526,2470
C00210617,7300
C00210666,1050
C00211037,11334
C00211235,24600
C00211250,20593
C00211318,1584880
C00211375,1200
C00211524,50164
C00211615,5250
C00211763,79785
C00212035,2000
C00212092,204
C00212142,153983
C00212308,34373
C00212522,17491
C00212787,233718
C00212803,2170
C00213066,156600
C00213173,124912
C00213231,14241
C00213348,7280
C00213355,5730
C00213819,53370
C00214148,4290
C00214338,63853
C00214379,6000
C00214601,22000
C00214809,10200
C00214866,3000
C00214965,4525
C00215012,21250
C00215046,85759
C00215053,9959
C00215129,15910
C00215202,5400
C00215236,124759
C00215277,300
C00215285,274859
C00215384,1500
C00215558,11500
C00216028,1100
C00216127,22880
C00216184,216
C00216556,48409
C00216580,400
C00216614,45976
C00216754,1700
C00216895,87850
C00217216,317926
C00217323,5600
C00217471,200
C00217489,1500
C00217638,189098
C00217661,44300
C00217687,7500
C00217737,3301
C00217877,37880
C00217885,52100
C00217984,48870
C00218131,700
C00218172,10000
C00218263,6600
C00218289,80050
C00218891,130164
C00219121,7261
C00219444,64533
C00219535,836
C00219642,843478
C00219717,4100
C00220053,24400
C00220269,4000
C00220764,49250
C00221168,664332
C00221226,4700
C00221507,7050
C00221861,322882
C00221887,111706
C00224105,42010
C00224147,1925
C00224287,11550
C00224493,1755
C00224725,25500
C00225367,9750
C00225524,5530
C00225573,19640
C00226464,1200
C00226472,44476
C00226712,2675
C00227397,28050
C00227546,925324
C00227744,966100
C00228106,15860
C00228122,5000
C00228247,1545
C00228296,132550
C00228379,30000
C00228858,8100
C00229203,117930
C00229286,15000
C00229328,500
C00229385,3250
C00229534,8000
C00230185,80250
C00230342,180467
C00230789,18300
C00231076,14750
C00231233,2500
C00231373,4250
C00231407,111655
C00231597,7931
C00231670,3465
C00231951,120315
C00232256,333
C00232264,16424
C00232272,4712
C00232330,1000
C00232611,12450
C00232629,401
C00232843,95167
C00232967,11450
C00233056,13470
C00233247,18039
C00233304,71020
C00233353,198250
C00233361,4400
C00233981,2930
C00234245,42425
C00234641,14844
C00234708,1775
C00235036,22360
C00235069,2000
C00235168,2500
C00235176,11110
C00235184,46120
C00235309,117150
C00235481,6750
C00235572,230026
C00235655,426218
C00235739,79585
C00235762,1050
C00235853,481914
C00235879,500
C00235911,214
C00235929,45010
C00236034,21002
C00236083,10000
C00236174,2550
C00236372,2000
C00236414,30052
C00236430,1050
C00236489,291045
C00236588,2400
C00236596,162818
C00236661,250
C00236687,94245
C00236760,60056
C00236778,2000
C00236968,24132
C00237065,61805
C00237156,25075
C00237263,1700
C00237404,29775
C00237495,174500
C00238204,33500
C00238311,2728
C00238618,500
C00238725,10026
C00238782,5000
C00239285,44800
C00239749,1619
C00239848,14436
C00239939,1030
C00239947,8300
C00240069,1502
C00240093,3100
C00240457,30000
C00240903,27775
C00240911,45600
C00241000,1350
C00241083,201780
C00241323,42150
C00241380,125617
C00241851,26915
C00242040,88650
C00242057,122062
C00242263,49000
C00242271,11325
C00242370,58983
C00243220,23050
C00243444,32750
C00243659,2000
C00243675,61058
C00243865,1000
C00244400,49400
C00244426,257622
C00244533,3350
C00244863,132892
C00245001,9300
C00245530,1100
C00245548,82277
C00245720,550
C00245910,5517
C00246306,144675
C00246348,1000
C00246371,1000
C00246736,12090
C00246827,13300
C00247148,1550
C00247197,511
C00247403,500700
C00247569,19555
C00247775,520
C00247890,4140
C00248047,14899
C00248054,19000
C00248195,87173
C00248245,115850
C00248427,4900
C00248641,67445
C00248658,6130
C00248716,158558
C00248799,9670
C00248849,104870
C00248864,23937
C00248898,1600
C00248948,21800
C00249078,21250
C00249250,2863
C00249342,170001
C00249359,8208
C00249532,3500
C00249581,13300
C00249896,31418
C00249995,36774
C00250027,136179
C00250068,64950
C00250134,20341
C00250209,36424
C00250399,1830780
C00250407,7000
C00250431,2096
C00250449,9122
C00250589,694
C00250753,23971
C00250993,9960
C00251009,1940
C00251132,29250
C00251157,500
C00251447,127492
C00251751,3060
C00251835,772621
C00251843,1160
C00251876,28187
C00251942,7900
C00252338,124650
C00252551,145600
C00252684,5099
C00252791,400
C00252866,7800
C00252940,1380010
C00253153,201550
C00253260,71555
C00253369,4250
C00253427,500
C00253468,11150
C00253583,8000
C00253880,2500
C00253906,41825
C00254201,204660
C00254268,4750
C00254490,5000
C00254656,32901
C00254847,149008
C00254953,9619
C00255091,46539
C00255224,9200
C00255257,41260
C00255315,144244
C00255323,2750
C00255406,26645
C00255695,694915
C00255752,1379725
C00255778,12264
C00255877,9100
C00255950,865
C00256313,21200
C00256453,30466
C00257048,5000
C00257246,30000
C00257279,70842
C00257329,92959
C00257519,74577
C00257527,250
C00258210,2496
C00258228,23775
C00258236,11000
C00258277,830062
C00258590,18308
C00259135,80420
C00259572,38400
C00260141,7950
C00260331,15600
C00260737,20670
C00261180,2750
C00261339,207266
C00261891,44370
C00262048,963
C00262295,112933
C00262303,15650
C00263053,8388
C00263483,3875
C00263723,17176
C00263731,83714
C00263970,5000
C00264689,6772
C00264770,30780
C00265009,2900
C00265553,4194
C00265595,14400
C00265603,40330
C00265652,7250
C00266031,4386
C00266387,40250
C00266460,3640
C00266536,103140
C00266551,20000
C00266585,90600
C00266759,89230
C00267245,260
C00267385,250
C00267849,4725
C00268300,4400
C00268755,400
C00268904,15105
C00269241,5800
C00269407,402419
C00269779,388688
C00270736,131250
C00270868,49640
C00270934,260115
C00270967,3868
C00271007,3995
C00271098,250
C00271338,647421
C00271742,5470
C00272468,4500
C00272724,8021
C00273003,38580
C00273136,14900
C00273466,234
C00274001,112737
C00274027,250
C00274258,4890
C00274274,30315
C00274407,220
C00274423,3450
C00274431,16300
C00274894,700
C00274944,185499
C00275123,41000
C00275230,35751
C00275529,77932
C00275560,78366
C00275909,102278
C00276204,3250
C00276212,1744
C00276311,1455
C00276360,300
C00276485,600
C00276519,805
C00276592,54333
C00276659,4510
C00277012,13242
C00277038,5150
C00277152,49444
C00277335,800
C00277350,3750
C00277541,58230
C00277608,500
C00277905,16837
C00277988,4655
C00278101,14700
C00278275,990
C00278283,64116
C00278333,2510
C00278424,700
C00278481,1800
C00278689,41800
C00278754,1000
C00278895,5558
C00279133,7500
C00279174,21960
C00279182,63079
C00279216,94986
C00279331,13660
C00279380,101374
C00279455,5075
C00279489,10000
C00279497,6760
C00279505,8900
C00279562,425
C00279604,23109
C00279653,955
C00279802,204351
C00279828,19250
C00279927,31064
C00280008,14448
C00280156,4200
C00280222,1586782
C00280321,277142
C00280743,3820
C00280750,27560
C00281162,9174
C00281188,10000
C00281360,17500
C00281428,55500
C00281675,6050
C00281717,2250
C00281931,1050
C00282004,63000
C00282020,10500
C00282038,155470
C00282210,1360
C00282327,28276
C00282343,15712
C00282459,1955
C00282731,4285
C00282863,12875
C00282921,1925
C00283101,31943
C00283135,78310
C00283259,29500
C00283432,1605
C00283440,59435
C00283457,900
C00283523,155500
C00283572,500
C00283986,12742
C00284018,3000
C00284596,10000
C00284810,32708
C00284885,95154
C00285098,52000
C00285387,60200
C00285429,600
C00286401,3368
C00286419,13655
C00286583,15751
C00286591,500
C00286617,500
C00286807,39948
C00286880,127675
C00286922,8000
C00287003,197778
C00287508,5573
C00287524,750
C00287714,64673
C00287797,2000
C00287847,10470
C00288217,500
C00288613,6880
C00288712,946
C00289041,12386
C00289058,13550
C00289595,62750
C00289777,2625
C00290098,19500
C00290502,7471
C00290866,8470
C00290890,37150
C00291047,1150
C00291914,5578
C00291922,24000
C00292094,11060
C00292102,42405
C00292136,7600
C00292318,217151
C00292367,3500
C00292938,1500
C00292946,816737
C00293076,1000
C00293118,500
C00293498,7247
C00293910,30057
C00294918,8000
C00295097,43180
C00295360,24300
C00295527,2400
C00295600,45000
C00295642,1000
C00295758,17850
C00295964,10168
C00296020,5000
C00296269,9450
C00296301,15750
C00296533,700
C00296624,70500
C00296632,43400
C00296640,156507
C00296657,20330
C00296822,8193
C00296962,7356
C00297077,5000
C00297085,250
C00297119,2000
C00297184,29450
C00297226,7333
C00297242,28846
C00297473,6290
C00297531,28612
C00297622,4265
C00297671,1500
C00297739,28744
C00297911,2150
C00297945,490
C00298000,39604
C00298018,265
C00298190,5400
C00298232,5000
C00298596,7609
C00298604,17408
C00298703,500
C00298828,41700
C00298885,5245
C00299149,7300
C00299321,143769
C00299396,34200
C00299495,500
C00299511,2000
C00299701,124400
C00299750,7500
C00299842,2900
C00300178,7750
C00300236,1250
