CID,amount
N00012545,500
N00012556,2316
N00012560,903271
N00012566,105
N00012583,2500
N00012586,795865
N00012605,20500
N00012608,3014
N00012610,25
N00012611,394464
N00012613,17812
N00012618,6750
N00012623,11000
N00012632,7700
N00012649,300
N00012651,500
N00012652,500
N00012656,331287
N00012658,20000
N00012670,1500
N00012672,750867
N00012676,600
N00012678,582981
N00012684,14
N00012712,12
N00012721,21045
N00012739,125894
N00012745,300
N00012747,101270
N00012762,522
N00012768,7200
N00012770,2000
N00012772,10500
N00012774,836037
N00012778,13000
N00012781,52281
N00012790,1500
N00012822,2000
N00012823,500
N00012826,2
N00012827,1481
N00012828,30
N00012872,3005
N00012878,1000
N00012890,313669
N00012896,187331
N00012914,500
N00012930,500
N00012941,15000
N00012942,361169
N00012965,502
N00012968,500
N00012970,13743
N00013009,1500
N00013011,2000
N00013022,2
N00013074,2000
N00013076,2500
N00013077,10377
N00013078,203556
N00013097,1500
N00013101,7435
N00013107,6500
N00013110,2
N00013113,40
N00013131,564048
N00013132,125
N00013148,7500
N00013151,10900
N00013177,600
N00013192,1000
N00013198,500
N00013208,2843
N00013216,500
N00013221,68225
N00013247,1500
N00013251,500
N00013253,3000
N00013259,100
N00013260,1608
N00013263,3000
N00013274,200
N00013291,3318
N00013305,1500
N00013323,633497
N00013324,5000
N00013334,573513
N00013345,558104
N00013346,1500
N00013368,2
N00013373,9500
N00013375,500
N00013380,570
N00013399,2
N00013406,7000
N00013418,2500
N00013436,26000
N00013437,1000
N00013441,11500
N00013454,2000
N00013508,250
N00013540,2
N00013563,2
N00013593,2
N00013730,1000
N00013735,10500
N00013738,115750
N00013739,2885911
N00013743,20000
N00013744,342429
N00013746,250
N00013748,5676
N00013751,100
N00013752,500
N00013753,27259
N00013754,1500
N00013756,250
N00013757,350
N00013758,23352
N00013759,600
N00013762,18250
N00013765,668805
N00013766,14600
N00013767,28297
N00013768,2500
N00013769,120741
N00013770,471907
N00013772,46350
N00013773,4750
N00013774,8750
N00013777,22656
N00013778,2000
N00013779,2000
N00013784,5007
N00013785,6000
N00013786,214671
N00013787,287886
N00013790,10002
N00013791,4100
N00013792,61607
N00013794,43250
N00013798,2500
N00013799,1245510
N00013800,21000
N00013801,250
N00013803,2000
N00013805,461406
N00013806,289339
N00013807,495274
N00013808,646459
N00013809,230523
N00013810,1000
N00013811,1722907
N00013814,541028
N00013815,7500
N00013816,31638
N00013817,545911
N00013818,3700
N00013819,1250
N00013820,552711
N00013821,14
N00013823,1398341
N00013824,682122
N00013825,4861
N00013829,500
N00013830,15250
N00013831,105505
N00013832,2626
N00013833,1000
N00013834,16000
N00013836,85490
N00013837,254232
N00013839,37477
N00013841,3500
N00013843,750
N00013844,12500
N00013846,408098
N00013847,1033624
N00013848,24779
N00013849,2500
N00013850,160376
N00013855,596095
N00013856,542916
N00013857,1000
N00013862,60038
N00013864,799380
N00013867,678966
N00013868,60592
N00013869,54602
N00013870,3862256
N00013871,14224
N00013872,2200
N00013873,443680
N00013874,7500
N00013875,9500
N00013877,372451
N00013878,1200
N00013879,25512
N00013880,2000
N00013881,266571
N00013882,1000
N00015179,12500
N00016319,26091
N00017688,500
N00024751,82933
N00024756,5600
N00024757,7000
N00024759,972916
N00024760,964405
N00024763,224835
N00024768,3500
N00024769,19627
N00024770,909774
N00024771,113034
N00024773,519951
N00024774,2500
N00024776,100993
N00024777,422612
N00024779,500
N00024780,10098
N00024781,13300
N00024782,250
N00024787,320318
N00024788,1000
N00024790,2385838
N00024795,5000
N00024801,43202
N00024803,2000
N00024807,109702
N00024808,24565
N00024809,487414
N00024812,54700
N00024813,461669
N00024817,6100
N00024823,202269
N00024824,263680
N00024825,5850
N00024826,30200
N00024827,14949
N00024828,250
N00024830,76623
N00024838,353304
N00024842,536651
N00024845,1000
N00024848,600
N00024849,42501
N00024850,1131265
N00024851,853789
N00024852,4320327
N00024855,10759
N00024856,18250
N00024857,42914
N00024858,759677
N00024859,65603
N00024860,41665
N00024861,2451
N00024862,291642
N00024863,58706
N00024864,10080
N00024865,48023
N00024866,7500
N00024867,60333
N00024868,151626
N00024869,23840
N00024870,427436
N00024871,467096
N00024872,550
N00024874,1317253
N00024875,105691
N00024876,4500
N00024877,256816
N00024879,9830
N00024880,750
N00024881,72559
N00024882,526791
N00024884,750
N00024886,72773
N00024889,7082
N00024893,102587
N00024894,27000
N00024895,693
N00024896,9250
N00024898,52888
N00024900,750
N00024902,595561
N00024903,896826
N00024904,2
N00024906,2500
N00024908,7200
N00024912,256708
N00024914,8500
N00024915,2000
N00024916,62542
N00024917,350
N00024918,3000
N00024919,505005
N00024920,37750
N00024921,10888
N00024922,717044
N00024924,16258
N00024926,77035
N00024928,1200
N00024931,644803
N00024932,94058
N00024933,2500
N00024934,33036
N00024935,378380
N00024936,5000
N00024937,6500
N00024938,6800
N00024942,8000
N00024943,154464
N00024945,1724523
N00024946,34074
N00024947,651133
N00024953,83894
N00024955,2
N00024956,3750
N00024957,12
N00024958,41700
N00024959,12
N00024961,228471
N00024962,500
N00024963,4997
N00024970,1451
N00024972,6098
N00024974,263179
N00024977,477257
N00024978,336207
N00024979,1000
N00024981,2500
N00024982,500
N00024984,1500
N00024986,2500
N00024990,1750
N00024992,464690
N00024994,2550
N00024998,10500
N00025000,2000
N00025001,2
N00025002,750
N00025003,3262
N00025005,303800
N00025007,1000
N00025008,30
N00025011,2199
N00025012,30
N00025014,1014
N00025015,1000
N00025016,77032
N00025018,7150
N00025019,30
N00025024,4500
N00025025,750077
N00025026,1350
N00025027,6500
N00025028,36250
N00025030,113768
N00025031,1981
N00025032,4200
N00025033,5289
N00025034,1530907
N00025035,14
N00025037,1000
N00025038,133168
N00025039,12540
N00025040,13250
N00025041,56658
N00025049,2
N00025053,250
N00025054,594624
N00025055,23634
N00025059,514760
N00025060,12
N00025061,14854
N00025063,414838
N00025065,52
N00025066,14
N00025068,1000
N00025069,2
N00025072,121071
N00025074,250975
N00025079,6130
N00025083,3002
N00025084,1231
N00025085,31750
N00025088,3000
N00025091,12
N00025093,472896
N00025095,356035
N00025096,397025
N00025099,5250
N00025100,123371
N00025101,2030
N00025104,543603
N00025117,230064
N00025123,2
N00025124,250
N00025125,1500
N00025126,2002
N00025127,12250
N00025130,2
N00025132,2
N00025133,6004
N00025138,367625
N00025140,4000
N00025141,2
N00025142,37581
N00025145,7500
N00025146,1250
N00025153,2
N00025154,800
N00025155,1500
N00025158,13052
N00025159,2198
N00025165,539811
N00025172,2800
N00025175,538083
N00025180,10500
N00025183,9000
N00025184,1750
N00025185,2
N00025187,2
N00025189,2150
N00025194,1500
N00025197,10000
N00025205,173
N00025216,2
N00025218,521844
N00025219,240317
N00025220,12250
N00025222,2
N00025226,2
N00025234,3750
N00025235,398700
N00025236,250
N00025237,180296
N00025243,43800
N00025244,250
N00025245,1000
N00025246,500
N00025247,2
N00025248,86655
N00025249,277
N00025250,4000
N00025251,3713
N00025252,17200
N00025254,1000
N00025257,6000
N00025258,2250
N00025259,28303
N00025261,50743
N00025262,511595
N00025264,20750
N00025266,1002
N00025267,171011
N00025269,4700
N00025271,2
N00025273,467178
N00025274,61000
N00025275,24752
N00025276,617
N00025278,7500
N00025280,454187
N00025283,33560
N00025284,293887
N00025288,670497
N00025289,2500
N00025290,13050
N00025291,226975
N00025292,453589
N00025293,112399
N00025294,14404
N00025296,8466
N00025297,22600
N00025298,1000
N00025300,313950
N00025302,7500
N00025303,2000
N00025304,3000
N00025305,1250
N00025309,250
N00025310,958
N00025314,19569
N00025319,10332
N00025326,10950
N00025327,2750
N00025330,584498
N00025334,6000
N00025337,449672
N00025340,2
N00025342,32467
N00025344,14822
N00025346,7750
N00025348,3250
N00025353,2500
N00025354,10599
N00025355,239435
N00025357,27112
N00025358,2552
N00025361,2023
N00025362,14343
N00025368,13000
N00025369,3750
N00025371,111370
N00025375,281693
N00025380,1002
N00025384,500
N00025388,146
N00025389,160451
N00025391,249602
N00025393,2
N00025394,2
N00025395,45016
N00025396,500
N00025403,2500
N00025407,4000
N00025408,4000
N00025410,21946
N00025413,239900
N00025416,24686
N00025419,7500
N00025420,250
N00025421,49116
N00025423,10000
N00025428,1500
N00025434,2
N00025437,500
N00025439,9050
N00025443,614769
N00025445,27000
N00025446,3502
N00025449,17296
N00025450,461629
N00025452,250
N00025456,6000
N00025459,1000
N00025464,715790
N00025466,11226
N00025468,2
N00025477,48092
N00025478,22
N00025479,4481
N00025481,45200
N00025482,603267
N00025483,5000
N00025484,1000
N00025486,10002
N00025487,2500
N00025488,6200
N00025490,21898
N00025492,31999
N00025495,270245
N00025497,100811
N00025498,3250
N00025500,4000
N00025501,5000
N00025502,39220
N00025508,87867
N00025509,16973
N00025516,1750
N00025517,1500
N00025520,13000
N00025524,481096
N00025528,1500
N00025535,4774
N00025540,1900
N00025543,502
N00025547,11611
N00025548,500
N00025550,5500
N00025553,2
N00025554,250
N00025556,2600
N00025567,500
N00025568,1450
N00025572,500
N00025577,65694
N00025578,20000
N00025579,1000
N00025589,5500
N00025590,350
N00025591,3750
N00025592,2000
N00025596,17500
N00025597,501498
N00025600,8054
N00025601,500
N00025603,17750
N00025606,44493
N00025610,3000
N00025611,2252
N00025612,1503
N00025613,2001
N00025617,2
N00025618,357012
N00025621,6501
N00025622,41452
N00025624,3752
N00025625,3750
N00025626,1019
N00025627,2000
N00025628,2
N00025632,2
N00025638,11000
N00025639,6951
N00025644,1500
N00025650,2
N00025654,2
N00025655,21265
N00025656,3750
N00025657,5000
N00025658,771
N00025659,29022
N00025660,1752
N00025663,6000
N00025666,2
N00025668,66843
N00025680,1275
N00025692,212303
N00025693,3000
N00025703,184
N00025707,2
N00025710,2
N00025713,1
N00025714,1
N00025715,1000
N00025719,53613
N00025721,4501
N00025723,19750
N00025726,619302
N00025729,999
N00025731,12500
N00025733,2
N00025736,2082016
N00025742,2
N00025750,1252
N00025751,20685
N00025767,19502
N00025769,2
N00025777,2
N00025778,5500
N00025794,3002
N00025803,14824
N00025806,5000
N00025813,11753
N00025815,5000
N00025818,2
N00025821,24
N00025826,2
N00025827,2
N00025829,6002
N00025833,3606
N00025838,15730
N00025844,2
N00025852,2
N00025854,2
N00025860,1000
N00025881,19500
N00025882,17700
N00025896,3500
N00025940,166
N00025943,2
N00025956,2
N00025962,488
N00025963,2
N00025966,2
N00025990,166
N00026021,4300
N00026043,5000
N00026104,4338
N00026185,4500
