CID,amount
N00033316,674601
N00033342,87174
N00033363,254750
N00033367,1906399
N00033373,1019010
N00033390,1383491
N00033395,616482
N00033399,1631863
N00033404,5000
N00033410,920789
N00033443,669870
N00033449,848494
N00033451,29
N00033469,3500
N00033474,583009
N00033486,2389621
N00033492,59613
N00033495,884140
N00033502,1000
N00033508,802696
N00033510,1184216
N00033516,2500
N00033518,723068
N00033527,766129
N00033530,6622676
N00033532,338425
N00033539,217673
N00033540,30000
N00033541,4702826
N00033544,3500
N00033549,634692
N00033568,5000
N00033591,1827600
N00033604,5112
N00033625,1234
N00033630,1409965
N00033631,358472
N00033638,5017
N00033640,578570
N00033667,3505
N00033718,107008
N00033720,496855
N00033731,3107903
N00033740,184417
N00033744,2564622
N00033749,63500
N00033759,4500
N00033776,1131
N00033782,767212
N00033798,29906
N00033804,1375
N00033814,523246
N00033827,10000
N00033832,686960
N00033834,200
N00033837,1000
N00033839,707198
N00033842,1998017
N00033851,100867
N00033897,721041
N00033902,1408
N00033904,867927
N00033928,3
N00033932,559268
N00033979,958192
N00033982,1522561
N00033983,1905038
N00033985,127323
N00033987,521632
N00033997,1147968
N00034017,2000
N00034041,142355
N00034044,942554
N00034068,531945
N00034093,2000
N00034120,364795
N00034128,447451
N00034130,1000
N00034154,139999
N00034224,958326
N00034227,1750
N00034231,1000
N00034249,2025
N00034252,779
N00034254,1051624
N00034277,1166578
N00034305,1000
N00034309,2000
N00034310,3500
N00034330,987699
N00034349,592780
N00034365,10040
N00034416,692375
N00034453,1050769
N00034498,1000
N00034547,289020
N00034548,9000
N00034549,283430
N00034580,130700
N00034584,5520358
N00034601,1000
N00034608,10
N00034621,1000
N00034639,357970
N00034678,9500
N00034726,1000
N00034746,777829
N00034784,1773830
N00034795,1
N00034800,500
N00034890,1000
N00034896,1504
N00034901,1000
N00034926,7593
N00034965,1196
N00034971,410
N00034984,4260
N00034997,1000
N00035000,191260
N00035007,1517328
N00035056,16
N00035133,1000
N00035136,10000
N00035187,160125
N00035197,2000
N00035201,2400
N00035207,17500
N00035209,14750
N00035215,680777
N00035222,2000
N00035223,140273
N00035236,500
N00035238,39039
N00035267,419528
N00035268,500
N00035270,4543
N00035273,500
N00035278,573073
N00035282,1100522
N00035289,32181
N00035297,55
N00035304,43650
N00035307,672478
N00035311,365804
N00035313,6003995
N00035325,1208
N00035329,1574
N00035346,679952
N00035347,550004
N00035348,3000
N00035352,217
N00035370,18100
N00035371,28641
N00035377,54377
N00035380,848355
N00035390,66322
N00035391,1026488
N00035396,3025
N00035401,500
N00035403,6505792
N00035404,1000
N00035410,2091699
N00035416,3884068
N00035420,1363569
N00035431,739676
N00035433,4815341
N00035440,834119
N00035443,5562854
N00035451,646410
N00035461,180936
N00035483,258827
N00035486,1500
N00035487,684103
N00035490,150
N00035491,1500
N00035492,613604
N00035495,250
N00035504,387263
N00035509,4052281
N00035512,5
N00035516,277750
N00035523,1582709
N00035527,385605
N00035531,778608
N00035535,604751
N00035544,472000
N00035548,1150078
N00035550,1636
N00035555,39369
N00035560,58
N00035563,3500
N00035570,4500
N00035588,1000
N00035601,19
N00035606,28760
N00035607,374416
N00035616,1360824
N00035619,1000
N00035621,6000
N00035628,3607473
N00035643,2000
N00035674,569
N00035682,2600
N00035683,148766
N00035688,812651
N00035691,277295
N00035705,1054722
N00035715,10000
N00035717,3213985
N00035729,47250
N00035752,14
N00035761,2500
N00035766,26510
N00035774,225341
N00035776,2500
N00035778,33500
N00035792,1022120
N00035820,2508213
N00035825,498945
N00035839,500
N00035841,250
N00035854,10500
N00035856,500
N00035867,2000
N00035868,5500
N00035879,6000
N00035888,4000
N00035911,3000
N00035924,21
N00035927,630252
N00035930,1500
N00035934,3283172
N00035946,2500
N00035957,3460
N00035958,66750
N00035964,1500
N00035972,495150
N00035999,3000
N00036011,692369
N00036013,245518
N00036018,893355
N00036023,4659020
N00036028,1000
N00036048,2000
N00036050,2000
N00036064,32098
N00036097,528885
N00036102,115211
N00036107,450064
N00036112,2118
N00036135,891988
N00036141,16
N00036149,595104
N00036153,1000
N00036154,1085501
N00036155,856835
N00036158,561305
N00036175,403684
N00036180,6500
N00036189,3000
N00036196,245
N00036211,2700
N00036221,1000
N00036274,226116
N00036275,557967
N00036316,2285
N00036334,5000
N00036346,500
N00036351,3563680
N00036353,7000
N00036357,1599
N00036358,19
N00036368,17310
N00036403,768463
N00036407,86000
N00036409,285048
N00036442,782
N00036445,2500
N00036449,948380
N00036454,5500
N00036457,31
N00036468,1000
N00036493,5000
N00036539,34
N00036613,2000
N00036633,319754
N00036638,4492
N00036698,6000
N00036711,500
N00036712,218023
N00036716,5000
N00036872,9821
N00036889,590
N00036907,1025
N00036909,1388
N00036915,4084671
N00036918,3400
N00036919,2911088
N00036922,20886634
N00036923,396552
N00036924,1000
N00036925,12294
N00036926,20000
N00036927,33700
N00036928,1078117
N00036930,2500
N00036933,10000
N00036935,46307
N00036938,715427
N00036939,18000
N00036942,6500
N00036943,12868
N00036944,2567092
N00036948,7251674
N00036973,5324252
N00036982,11
N00036986,26182
N00036988,6500
N00036989,300
N00036990,9000
N00036991,405577
N00036992,9989
N00036994,5387
N00036995,2428197
N00036997,6500
N00036999,406775
N00037000,34886
N00037003,471677
N00037006,87599169
N00037007,457929
N00037008,23418057
N00037011,7510
N00037012,16548
N00037014,35606
N00037015,2565002
N00037016,280535
N00037019,602889
N00037024,5450
N00037025,834619
N00037026,11000
N00037028,17000
N00037029,140765
N00037030,161850
N00037031,1161035
N00037034,1612977
N00037036,327782
N00037037,53529
N00037038,28
N00037039,1629749
N00037044,97262
N00037047,11534
N00037049,2184504
N00037052,83706
N00037054,5200
N00037055,3500
N00037159,47184
N00037161,42931101
N00037162,5500
N00037164,24843
N00037165,31982
N00037166,11500
N00037175,8586
N00037176,5500
N00037178,5400
N00037180,16500
N00037181,1000
N00037184,8000
N00037185,619704
N00037186,12304
N00037187,46700
N00037188,14295
N00037189,93914
N00037190,62519
N00037191,1930244
N00037192,99432
N00037194,1000
N00037195,5000
N00037231,387333
N00037232,3000
N00037247,46362
N00037250,56000
N00037252,684
N00037256,11900
N00037258,66163
N00037260,999631
N00037261,9000
N00037262,25150
N00037263,2270018
N00037264,6148233
N00037265,2000
N00037267,2000
N00037268,18000
N00037269,1287082
N00037270,53328
N00037271,51816
N00037272,9000
N00037274,2500
N00037275,5000
N00037281,501601
N00037282,10000
N00037283,1896707
N00037285,1082972
N00037286,122969
N00037287,500
N00037288,2175081
N00037290,625235
N00037291,26487
N00037293,250
N00037294,10000
N00037296,664825
N00037299,400
N00037339,7242
N00037400,244731
N00037401,30000
N00037404,500
N00037406,541698
N00037410,3000
N00037414,265012
N00037417,500
N00037422,922611
N00037423,4000
N00037426,252020
N00037427,150150
N00037437,947196
N00037441,20782
N00037442,1216860
N00037444,277980
N00037449,4500
N00037451,3123628
N00037452,16000
N00037454,16503
N00037492,2945197
N00037495,42200
N00037514,6000
N00037515,520930
N00037516,59692
N00037517,5000
N00037519,15300
N00037521,2500
N00037522,79700
N00037523,250
N00037524,112848
N00037528,917768
N00037529,5200
N00037530,13000
N00037566,53467433
N00037581,25
N00037585,11000
N00037586,19029
N00037588,68781
N00037595,370838
N00037596,41476
N00037597,2000
N00037599,3500
N00037604,2500
N00037607,3000
N00037609,17
N00037610,1400
N00037611,8250
N00037614,2500
N00037615,52648
N00037620,4172
N00037621,1093509
N00037770,76
N00038194,133888
N00038196,281180
N00038201,151840
N00038203,2500
N00038228,1000
N00038242,3000
N00038244,17271
N00038246,34221
N00038247,18984
N00038248,30323
N00038249,6750
N00038250,12648
N00038251,26200
N00038252,70250
N00038254,13
N00038255,24830
N00038256,5000
N00038257,40893
N00038258,30250
N00038259,75
N00038260,345154
N00038261,92325
N00038263,49510
N00038265,2500
N00038266,6000
N00038268,7476
N00038269,3000
N00038270,1250
N00038274,1877176
N00038275,2000
N00038276,1000
N00038277,141188
N00038280,1019277
N00038281,500
N00038282,35000
N00038284,4000
N00038285,518035
N00038289,25547
N00038290,4010
N00038395,7750
N00038396,5072
N00038397,39153517
N00038399,7000
N00038400,2316490
N00038407,54500
N00038409,9000
N00038410,10921
N00038412,209023
N00038413,1017
N00038414,551671
N00038416,5000
N00038420,500
N00038421,11910
N00038426,33500
N00038427,2000
N00038429,1738011
N00038433,413944
N00038434,2000
N00038436,599
N00038437,5000
N00038438,6348
N00038446,9000
N00038448,974
N00038449,170922
N00038450,354065
N00038451,38500
N00038453,6000
N00038456,1000
N00038457,4000
N00038461,27529
N00038525,1000
N00038555,54984
N00038562,275
N00038564,465391
N00038565,22954342
N00038573,68079
N00038574,4250
N00038594,2500
N00038597,3340755
N00038601,420897
N00038603,2037300
N00038607,1660612
N00038609,14876
N00038610,10281
N00038612,93010
N00038614,6500
N00038615,11264
N00038618,20131
N00038619,26190
N00038623,1250
N00038624,31500
N00038626,2000
N00038627,2500
N00038630,5513727
N00038631,3000
N00038633,99854
N00038640,5000
N00038644,11500
N00038651,2250
N00038657,2000
N00038659,1000
N00038661,8000
N00038663,500
N00038664,10700
N00038667,34
N00038669,147750
N00038677,20
N00038681,34745
N00038683,500
N00038684,14254
N00038686,17630
N00038687,47235
N00038690,1000
N00038691,510
N00038692,3490
N00038697,76000
N00038699,500
N00038700,1000
N00038702,606
N00038714,21000
N00038724,1609
N00038725,1000
N00038728,1000
N00038731,57564
N00038734,6678336
N00038737,632363
N00038738,139306
N00038739,1000
N00038740,15000
N00038742,1180575
N00038743,9000
N00038744,15000
N00038746,58817
N00038749,4250
N00038750,500
N00038751,1000
N00038752,8099
N00038755,35500
N00038767,1580065
N00038770,19
N00038775,255531
N00038779,6526625
N00038781,734550
N00038784,1000
N00038785,1000
N00038787,2500
N00038788,9000
N00038795,4999
N00038798,3500
N00038799,500
N00038801,43613
N00038802,319
N00038803,4
N00038808,5000
N00038809,279731
N00038810,20000
N00038813,6
N00038814,4000
N00038822,4000
N00038828,1000
N00038830,5
N00038832,242433
N00038836,5000
N00038841,3
N00038844,2500
N00038845,5000
N00038847,254524
N00038848,7460
N00038849,15532
N00038850,16140
N00038853,5664737
N00038855,399520
N00038857,18400
N00038858,580037
N00038860,221
N00038862,50
N00038864,3000
N00038867,32385
N00039045,5551
N00039046,75011
N00039052,1047462
N00039056,39899
N00039069,587
N00039074,94849
N00039075,10
N00039080,100
N00039084,2500
N00039085,29100
N00039087,4500
N00039089,3000
N00039090,1177217
N00039101,4000
N00039105,3450
N00039106,360438
N00039124,519
N00039132,29510
N00039135,3000
N00039136,5975296
N00039137,118744
N00039138,28262
N00039142,599
N00039144,8000
N00039145,1175
N00039146,1000
N00039147,1000
N00039150,3799
N00039151,3342
N00039152,39000
N00039176,3202
N00039179,12000
N00039182,68062
N00039183,10000
N00039220,11
N00039222,236810
N00039232,16000
N00039256,27718
N00039260,5000
N00039261,11700
N00039262,1500
N00039263,17228
N00039264,1844
N00039268,62700
N00039270,2587
N00039272,7441
N00039293,512682
N00039299,5
N00039301,1016
N00039305,1000
N00039307,7000
N00039308,870
N00039309,124
N00039315,154
N00039316,10447
N00039317,1972116
N00039318,48119
N00039324,2000
N00039327,361132
N00039330,1045324
N00039370,4000
N00039372,890228
N00039374,10000
N00039377,16000
N00039378,4500
N00039380,2000
N00039382,124
N00039383,10000
N00039387,29
N00039395,4000
N00039396,80599
N00039398,298147
N00039402,4500
N00039409,2100
N00039411,2000
N00039414,897902
N00039430,6520
N00039469,1000
N00039473,11901
N00039478,762525
N00039482,500
N00039484,66285
N00039486,13793
N00039490,10
N00039498,2798519
N00039503,700219
N00039507,2000
N00039508,3000
N00039510,1979
N00039511,1000
N00039524,76389
N00039533,2728445
N00039534,23000
N00039548,1000
N00039551,705178
N00039552,378683
N00039553,48912
N00039554,15000
N00039559,1000
N00039577,10000
N00039596,5007
N00039599,6138
N00039601,29133
N00039603,2000
N00039605,2148424
N00039630,7668
N00039656,3000
N00039658,417222
N00039661,23956
N00039664,3000
N00039668,1500
N00039676,21000
N00039679,49920
N00039682,32000
N00039713,1500
N00039714,1000
N00039721,457616
N00039732,364317
N00039733,5002
N00039777,404592
N00039778,12500
N00039779,32000
N00039786,500
N00039793,17
N00039796,28
N00039799,6584
N00039817,15
N00039835,14000
N00039838,2006
N00039861,1638
N00039863,7000
N00039870,1420
N00039931,3000
N00039938,12000
N00039945,8100
N00039948,14
N00039951,957260
N00039952,48250
N00039953,148352
N00039974,1899
N00039985,4750
N00039988,491
N00039995,4872
N00039997,529
N00040004,17732
N00040007,61537
N00040012,1000
N00040014,500
N00040015,24692
N00040016,4500
N00040028,1021
N00040045,2974
N00040051,28000
N00040131,1500
N00040132,1000
N00040133,2510835
N00040134,199236
N00040140,1750
N00040144,1000
N00040165,17348
N00040166,500
N00040167,3000
N00040169,187620
N00040210,4000
N00040236,3400
N00040245,911
N00040246,711
N00040259,1000
N00040293,1000
N00040318,14118
N00040337,700
N00040497,3633
N00040517,500
N00040537,7974
