CID,amount
C00051979,48737
C00053553,170757
C00055582,402470
C00059238,30415
C00059329,2250
C00059733,16944
C00059907,3875
C00060103,14087
C00062224,1456
C00062646,9480
C00062836,46400
C00063164,560311
C00064766,34865
C00064774,5325
C00065219,140550
C00065870,8427
C00065987,10650
C00066472,315253
C00067231,75210
C00067884,19490
C00068452,13200
C00068528,62145
C00068692,20471
C00071365,59818
C00072025,28678
C00072751,66300
C00073056,36080
C00073155,1505
C00073627,2453
C00073791,274143
C00074096,86298
C00074450,212025
C00074633,11483
C00074799,8210
C00075275,1000
C00075291,4715
C00075341,19844
C00075473,772
C00075820,16535016
C00075994,4423
C00076174,6450
C00076182,213722
C00076299,404546
C00076588,3015
C00076810,54855
C00076893,6820
C00077305,6905
C00077321,235556
C00077362,20750
C00077552,29325
C00077701,12584
C00078261,18197
C00078287,31790
C00078451,11770
C00078535,1500
C00079541,87206
C00079566,86182
C00079681,81495
C00079855,5720
C00080515,18480
C00080648,34100
C00080721,3000
C00081273,2884
C00081414,234585
C00081422,5000
C00081547,1581
C00082040,54150
C00082271,36800
C00082636,12915
C00082792,30260
C00082800,21852
C00082834,89415
C00082917,456335
C00082925,23960
C00083279,248091
C00083535,42763
C00083758,32422
C00083790,4800
C00083832,420
C00083857,14950
C00083915,7100
C00084061,1300
C00084368,188790
C00084475,65794
C00084491,411872
C00084822,58978
C00084871,2263
C00084954,50700
C00085019,10800
C00085316,1953
C00085506,204263
C00085910,41326
C00085977,7765
C00086256,31468
C00086355,20400
C00086611,32534
C00088435,850
C00088591,175288
C00089086,48957
C00089136,149697
C00089243,252192
C00089342,13484
C00089458,195034
C00089482,89665
C00089557,600
C00089987,1750
C00090415,970
C00091561,25070
C00091884,440
C00092841,550
C00092957,17825
C00093054,34092
C00093179,2350
C00093948,7032
C00093963,44807
C00094573,8921
C00094581,3743
C00094896,20276
C00095059,12000
C00095109,10050
C00095117,9919
C00095869,341522
C00096156,253752
C00096842,57353
C00097196,3000
C00097485,98179
C00097568,17940
C00097758,10218
C00097865,61084
C00099002,9360
C00099234,900
C00099259,473815
C00099267,154993
C00099937,20768
C00100107,100906
C00100131,5200
C00100321,2444
C00100404,26319
C00100644,6000
C00100693,24034
C00100974,10958
C00101105,478857
C00101204,19500
C00101212,13500
C00101410,13818
C00101485,8437
C00101592,9600
C00101626,123936
C00101766,57673
C00102160,1230
C00102368,93758
C00102517,5960
C00102731,250
C00102764,12310
C00103143,30000
C00103549,11953
C00103697,22537
C00103937,62485
C00104083,3500
C00104109,5000
C00104299,61225
C00104471,548172
C00104687,14150
C00104802,71146
C00104885,3300
C00104901,406657
C00105338,8675
C00105668,421116
C00105973,271334
C00105981,937793
C00106146,811742
C00106435,7175
C00106740,65578
C00107128,14368
C00107136,11750
C00107235,2475020
C00107300,87033
C00107615,22275
C00107680,2836
C00107771,99400
C00108001,1412
C00108035,40074
C00108209,103872
C00108282,770
C00108613,294185
C00109017,30201
C00109116,20925
C00109165,560
C00109306,92550
C00109355,500
C00109397,1850
C00109546,20071
C00109595,1020
C00109819,265250
C00109991,31750
C00110197,135888
C00110262,19460
C00110338,1308602
C00110478,41088
C00110585,59150
C00110858,13000
C00111278,48324
C00111302,24550
C00111310,13292
C00111534,71205
C00111559,99999
C00111567,6330
C00111880,25832
C00112680,1250
C00112763,52700
C00112888,36434
C00112896,27052
C00113019,18500
C00113159,35800
C00113241,228111
C00113258,11500
C00113753,73597
C00113803,234310
C00113811,418758
C00113845,45000
C00114025,167370
C00114108,21551
C00114132,117845
C00114439,198083
C00114447,11580
C00114694,6954
C00114702,74967
C00115832,2210
C00115972,15000
C00116020,4042
C00116145,22996
C00116996,47456
C00117424,11219
C00117838,10512
C00117861,82713
C00118208,92990
C00118430,59196
C00118943,306669
C00118950,1600
C00119008,6444
C00119354,17246
C00119388,1700
C00119776,2836
C00120030,258555
C00120055,30134
C00120238,2750
C00120519,2955
C00120873,3500
C00121350,4000
C00121368,234525
C00121582,16095
C00122101,2230
C00122499,9951
C00123513,12276
C00123612,3500
C00125641,223752
C00125732,9618
C00126086,365
C00126763,584235
C00127258,2016
C00127621,2516
C00127779,23498
C00127811,98390
C00127910,500
C00128082,75224
C00128231,151458
C00128512,88931
C00128561,1770
C00128918,2050
C00129122,1500
C00130187,424
C00130658,1625
C00130773,973832
C00131185,315535
C00131557,7400
C00131607,23550
C00131615,5000
C00132282,30950
C00132456,4000
C00133389,3500
C00134742,1276
C00135368,85853
C00135459,11860
C00135525,225
C00135541,74000
C00135558,177708
C00135590,20500
C00136200,38821
C00136317,6360
C00136440,4550
C00136457,184414
C00136838,1400
C00136853,2251
C00137265,3429
C00137273,20200
C00137729,15202
C00138560,99140
C00138701,550
C00138974,3618
C00139071,38561
C00139253,370
C00139451,17638
C00139477,11150
C00139519,35250
C00139568,23475
C00139600,19712
C00139659,182780
C00139667,20917
C00139741,18000
C00139964,48433
C00140061,484318
C00140590,1022401
C00140707,20850
C00140855,12570
C00141002,17679
C00141218,10387
C00141572,350
C00141697,14601
C00141747,92550
C00141812,104706
C00141945,7000
C00142158,47730
C00142299,10673
C00142372,8514
C00142596,30902
C00142711,13008
C00142851,1450
C00143230,469972
C00143305,5400
C00143560,14958
C00143743,650100
C00143818,250
C00143867,3250
C00144063,1498
C00144147,15959
C00144154,7573
C00144170,69555
C00144345,38525
C00144576,6587
C00144766,2360751
C00144774,64110
C00144824,500
C00145037,68304
C00145342,69409
C00145623,116200
C00145722,7313
C00146472,37448
C00146605,57118
C00146969,2000
C00147066,61178
C00147173,1030134
C00147231,11900
C00147512,12505
C00147645,3000
C00147975,164200
C00147983,189790
C00148031,53805
C00148155,13500
C00148510,3500
C00148783,70000
C00148882,20523
C00149013,65456
C00149104,4250
C00149211,2490
C00149641,11626
C00149948,1250
C00150367,605512
C00150672,150200
C00150797,125498
C00150995,10250
C00151019,8625
C00151175,4214
C00151340,134942
C00151563,855
C00151787,270
C00153031,231354
C00153171,1250
C00153379,27934
C00153577,26125
C00154104,11175
C00155358,535
C00155366,500
C00155440,22836
C00155952,3380352
C00156166,18085
C00156810,458245
C00157537,3000
C00157545,475
C00157875,12250
C00158402,64660
C00158881,190324
C00159855,5000
C00159954,17220
C00160077,2800
C00160259,102925
C00160630,15000
C00160770,73766
C00160838,2250
C00160937,7837
C00160978,750
C00160986,42922
C00161067,137836
C00161141,3950
C00161414,28011
C00161422,16200
C00161570,31625
C00161604,20600
C00161786,3818615
C00161810,117044
C00161901,7573
C00162339,918225
C00162578,90507
C00162735,85000
C00162818,24524
C00163048,31073
C00163196,1078
C00163253,2000
C00163311,11700
C00163832,310834
C00164145,90407
C00164152,4720
C00164244,700
C00164418,514665
C00164509,2370
C00164939,87152
C00165159,24000
C00165282,10745
C00165324,3333
C00165365,14606
C00165472,250
C00165548,2500
C00165589,2725
C00165621,7500
C00165688,442853
C00165803,250
C00165878,3000
C00165944,10500
C00166074,5350
C00166223,35450
C00166272,559
C00166348,95431
C00166553,21350
C00166710,428916
C00167007,10000
C00167015,34338
C00167130,388096
C00167213,555226
C00167320,279320
C00167346,542355
C00167460,12768
C00167668,20763
C00167684,9463
C00167759,147851
C00167916,38532
C00168070,29635
C00168864,14560
C00170175,2040567
C00170258,160030
C00170316,5000
C00171330,124131
C00171504,77230
C00171843,31826
C00171926,36730
C00172296,5009
C00172494,24712
C00172510,106090
C00172635,30000
C00172775,3338
C00172833,54990
C00172841,6162
C00173096,64000
C00173153,344030
C00173369,500
C00173393,26300
C00174227,16900
C00174334,4200
C00174599,57250
C00176214,24611
C00176388,4416
C00176420,56570
C00176727,28750
C00176834,39400
C00177436,2904
C00177469,86761
C00177741,33000
C00177972,37702
C00178038,191151
C00179275,10000
C00179408,226220
C00180901,5800
C00181826,144119
C00184028,15024
C00184143,20300
C00185520,25268
C00185686,19565
C00185694,92964
C00186072,6250
C00186288,58892
C00187450,57400
C00187526,500
C00187799,1838
C00188177,1904
C00188193,134285
C00188367,112926
C00189100,468000
C00190652,16214
C00190934,58221
C00190991,3477
C00191213,207
C00191247,48731
C00191288,105755
C00191387,27000
C00192062,4000
C00192153,500
C00193177,32370
C00193433,3420675
C00193631,508932
C00193854,23870
C00193979,62600
C00194084,1424
C00194126,7962
C00194225,19300
C00194555,26107
C00194647,9090
C00194746,31260
C00195024,59000
C00195263,11059
C00195362,1000
C00195388,204
C00196089,19000
C00196246,267046
C00196444,110607
C00196659,300
C00196725,140473
C00197095,119512
C00197103,9684
C00197202,500
C00197228,6000
C00197244,8200
C00197715,72821
C00197749,176197
C00197863,134150
C00198606,30055
C00198861,15500
C00199257,5492
C00199463,1000
C00199471,1940
C00199497,16180
C00199703,2473
C00199711,22414
C00199950,12750
C00200139,1400
C00200907,2165
C00201491,3636
C00201863,4500
C00201871,234541
C00202184,9200
C00202804,1500
C00202861,49250
C00203497,1000
C00204008,13750
C00204099,45012
C00204180,18613
C00204388,23500
C00204453,83025
C00205369,38778
C00206136,10062
C00206672,7800
C00207258,8076
C00207308,1180
C00207399,3400
C00207472,3796
C00208249,2202
C00208322,6097
C00208439,900
C00208983,18982
C00208991,981942
C00210526,1076
C00210617,7350
C00210666,4950
C00211250,600
C00211318,595422
C00211524,1502
C00211763,20826
C00212142,500
C00212308,19367
C00212522,2300
C00212787,14328
C00213066,163750
C00213074,9576
C00213173,188301
C00213231,5490
C00213348,1250
C00213819,500
C00214072,1500
C00214148,14375
C00214304,1150
C00214338,2300
C00214965,2500
C00214981,60210
C00215012,8386
C00215129,3878
C00215202,2800
C00215236,75757
C00215285,90542
C00215384,205
C00215558,1000
C00216127,43391
C00216614,112916
C00216770,500
C00216895,106551
C00217216,1750
C00217323,1000
C00217471,1450
C00217638,217515
C00217687,17490
C00217877,86513
C00217885,41350
C00218172,300
C00218263,54952
C00219444,34210
C00219568,54757
C00219642,693423
C00219717,1900
C00220053,14475
C00220764,28053
C00221077,25500
C00221507,5320
C00224147,300
C00224618,10416
C00224717,61194
C00224790,34760
C00225342,42290
C00226472,19273
C00226548,27943
C00227546,125792
C00227744,358949
C00228106,62379
C00228296,51561
C00228379,23750
C00229203,55500
C00229328,2750
C00229534,17100
C00229997,200
C00230342,107307
C00230789,16400
C00231076,29675
C00231233,2475
C00231670,12160
C00231951,2080
C00232629,103966
C00232843,4000
C00233056,5500
C00233239,1000
C00233247,23300
C00233304,162420
C00233353,23450
C00233361,8115
C00234120,11500
C00234245,26350
C00234641,471694
C00235036,18512
C00235176,7206
C00235184,34014
C00235309,52400
C00235572,56250
C00235655,35650
C00235739,329287
C00235853,92539
C00235911,151300
C00235929,955
C00236034,9343
C00236083,10250
C00236489,954147
C00236596,91119
C00236760,12560
C00236778,14530
C00237065,14000
C00237156,1059
C00237404,1000
C00237495,188145
C00238311,7831
C00238725,12200
C00238782,4979
C00239285,29950
C00239848,163733
C00239947,2470
C00240069,39515
C00240093,6400
C00240226,24850
C00240457,35450
C00240911,29342
C00241000,5300
C00241083,72875
C00241323,30200
C00241380,36121
C00241851,11105
C00242040,15250
C00242057,7840
C00242271,35428
C00243220,2158
C00243659,52444
C00243675,250
C00244400,13730
C00244863,121095
C00245530,3000
C00245548,39510
C00245910,658
C00246306,328690
C00246736,16814
C00247262,31729
C00247403,96675
C00247569,33028
C00248047,3975
C00248195,44948
C00248245,900
C00248658,46845
C00248716,392711
C00248849,41254
C00249342,120802
C00249359,8244
C00249896,1500
C00249995,41813
C00250027,70950
C00250068,91250
C00250209,6500
C00250399,821088
C00250407,9582
C00250464,970
C00250589,950
C00250753,38875
C00250993,800
C00251447,112150
C00251751,56802
C00251843,940
C00251876,72048
C00252338,213408
C00252551,692904
C00252791,236
C00252940,288865
C00253153,83480
C00253260,65913
C00253294,204
C00253369,11200
C00253468,1750
C00253880,1550
C00253906,5050
C00254201,7384
C00254490,12365
C00254656,11725
C00254847,7042
C00254953,14693
C00255216,13030
C00255257,34765
C00255406,13680
C00255695,549098
C00255752,1119202
C00255877,4000
C00255950,14085
C00256131,700
C00256453,7318
C00257246,2500
C00257279,12695
C00257329,59310
C00258228,52060
C00258236,7902
C00258590,10500
C00259481,1000
C00259572,165200
C00260141,53289
C00260331,460
C00261339,143314
C00261891,46600
C00262048,1300
C00262295,168850
C00263053,5397
C00263723,4250
C00263731,2500
C00264689,12431
C00264770,50807
C00265546,30201
C00265603,61225
C00265652,1000
C00266585,285758
C00267385,3250
C00267849,1215
C00269241,1770
C00269407,5000
C00269779,19700
C00270934,173584
C00270967,22500
C00271007,18113
C00271338,189693
C00272724,6208
C00273003,217148
C00274423,10877
C00274431,11419
C00274944,363572
C00275123,6488
C00275230,6180
C00275529,52098
C00276592,129158
C00276659,2250
C00277152,4800
C00277335,16680
C00277541,142537
C00277905,2164
C00277988,2750
C00278101,7881
C00278275,9100
C00278689,18000
C00278895,105784
C00279182,42343
C00279216,59094
C00279224,11200
C00279331,21398
C00279380,49216
C00279455,19548
C00279505,50944
C00279802,111929
C00279828,76823
C00279901,58599
C00279927,10073
C00280222,1258950
C00280743,41990
C00281162,8811
C00281212,9535
C00281675,3800
C00281717,7950
C00282038,98250
C00282210,14470
C00282327,4100
C00282343,38250
C00282459,8595
C00282863,3650
C00282921,13550
C00283101,2000
C00283135,141197
C00283432,6710
C00283440,47798
C00283523,27350
C00283572,250
C00284810,92875
C00284885,56364
C00286880,42200
C00286922,1520
C00287003,4958
C00287714,9600
C00287847,13750
C00288712,300
C00289058,96030
C00289595,14500
C00289777,500
C00290098,20500
C00290502,10022
C00290890,2000
C00290973,10981
C00291914,2911
C00292094,10165
C00292102,48024
C00292318,91771
C00293894,8400
C00293902,5000
C00293910,214100
C00295097,33000
C00295527,99606
C00296269,1245
C00296624,12500
C00296640,57491
C00296657,67138
C00296822,2871
C00297085,1762
C00297184,14240
C00297531,2900
C00298000,251340
C00298190,25300
C00299149,12750
C00299321,14321
C00299396,8250
C00299511,4150
C00299701,91550
C00300178,3100
C00300376,2425
C00300418,15382
C00300426,35564
C00300525,8750
C00300707,377049
C00300731,111001
C00300863,15100
C00300921,29564
C00301325,70760
C00301663,3250
C00301671,9850
C00301853,250
C00301929,79000
C00302166,24398
C00302232,3526
C00302588,10250
C00302687,6000
C00302703,3650
C00302844,4047
C00303024,21750
C00303032,78170
C00303339,695206
C00303685,8950
C00303743,2512
C00303883,2000
C00304634,114972
C00304832,15492
C00305029,72925
C00305318,49100
C00305797,84969
C00305805,799340
C00306035,225
C00306175,13821
C00306449,117955
C00306670,1750
C00306894,162250
C00307249,7525
C00307397,10600
C00307777,33500
C00307991,10000
C00308460,3394
C00308478,141218
C00309146,11900
C00309567,1107986
C00309716,12650
C00309781,84611
C00310748,225
C00311142,21957
C00311308,10100
C00311878,5000
C00311944,29050
C00312777,39928
C00312785,63730
C00313312,15050
C00313650,16980
C00313700,44600
C00314054,4900
C00314617,244809
C00314997,8350
C00315713,750
C00315747,55250
C00316455,6134
C00317479,7300
C00318311,9770
C00318766,29980
C00319319,4350
C00319368,500
C00319723,60600
C00319962,2000
C00320101,2916
C00320432,3500
C00320580,912
C00321158,16950
C00321406,5350
C00321943,18655
C00322560,1000
C00322727,8850
C00322768,4451
C00323048,197528
C00323311,6000
C00323352,24500
C00323576,500
C00323923,5345
C00324103,1450
C00324483,1249
C00324871,50500
C00325076,195545
C00325092,500
C00325324,32550
C00325332,295300
C00325357,40300
C00325639,320
C00325647,1170
C00325936,90495
C00325977,500
C00325993,387723
C00326009,6900
C00326082,28250
C00326256,4550
C00326389,14412
C00326439,147289
C00326488,1500
C00326595,101900
C00326751,15528
C00327122,6975
C00327130,1000
C00327189,34500
C00327395,536200
C00327668,4932
C00328278,6875
C00328369,22750
C00328401,119202
C00328468,17083
C00328856,1400
C00329185,13584
C00329425,138515
C00329862,5000
C00330019,80500
C00330118,68620
C00330233,154895
C00330290,3500
C00330647,10500
C00330696,2560
C00330720,135600
C00331173,7250
C00331363,16400
C00331454,5644
C00331462,2000
C00331694,78500
C00331835,24384
C00331991,74800
C00332031,2750
C00332221,933
C00332254,5300
C00332296,90550
C00332643,313529
C00332833,5508
C00332841,11850
C00333104,132891
C00333534,11700
C00333542,2360
C00333625,2000
C00333658,30100
C00333666,10750
C00334193,24701
C00334383,35704
C00334417,250
C00334581,26335
C00335026,2499
C00335091,63150
C00335232,315
C00335414,6621
C00335448,17500
C00335570,206
C00336057,7200
C00336297,32400
C00336644,6000
C00336743,30945
C00336842,60000
C00337113,2650
C00337394,6550
C00337626,141892
C00337733,1312
C00337808,500
C00338020,102849
C00338087,24572
C00338335,5320
C00338442,22239
C00338848,10000
C00339085,105750
C00339291,195475
C00339499,7297
C00339655,69208
C00340018,1700
C00340075,6000
C00340083,71750
C00340224,41050
C00340356,80616
C00340364,1290
C00340455,9358
C00340554,16406
C00340745,6292
C00340836,1750
C00340943,127815
C00341164,285
C00341271,25178
C00341289,7000
C00341396,1111728
C00341602,2800
C00341701,760
C00341800,16778
C00341990,10500
C00342022,43350
C00342048,202950
C00342113,124565
C00342246,6000
C00342394,61832
C00342733,11086
C00342857,52504
C00342907,3101
C00342972,3620
C00343137,1261813
C00343392,16500
C00343459,591182
C00343590,8350
C00343681,21850
C00343947,79616
C00344010,3500
C00344234,77700
C00344325,6110
C00344648,84851
C00344663,1880
C00344770,4000
C00344945,15300
C00345058,3250
C00345124,5000
C00345132,83400
C00345199,11000
C00345306,8860
C00345603,12748
C00345702,2500
C00345793,5670
C00345868,1500
C00345926,1456
C00345942,2250
C00346015,22481
C00346189,1000
C00346239,10550
C00346288,13584
C00346346,3750
C00346353,249984
C00346361,6130
C00346619,250
C00346635,8700
C00346726,40350
C00347195,92250
C00347385,26844
C00347443,9000
C00347955,181855
C00347989,19500
C00348144,12474
C00348243,2620
C00348292,928
C00348359,44971
C00348524,123846
C00348540,8546
C00348607,69000
C00348797,470
C00348938,45325
C00349225,14900
C00349233,40250
C00349373,99340
C00349746,113430
C00349761,11126
C00349902,13370
C00350108,5757
C00350439,15000
C00350462,138600
C00350744,641344
C00350835,5931
C00350884,5000
C00350918,500
C00350991,15720
C00351015,2300
C00351031,12175
C00351056,10000
C00351197,108866
C00351205,6050
C00351270,8850
C00351635,205150
C00351924,45900
C00352211,3015
C00353227,3000
C00353482,750
C00353797,4054
C00353953,73750
C00354241,22480
C00354332,83590
C00354548,12600
C00354571,19800
C00354605,2100
C00354753,52876
C00355289,1800
C00355388,68430
C00355677,56527
C00355719,15719
C00355792,200
C00355941,16450
C00356089,33908
C00356253,6904
C00357129,54510
C00357285,500
C00357608,990
C00357640,3684
C00357863,42019
C00357897,500
C00358051,3340
C00358234,2100
C00358366,107480
C00358440,19065
C00358812,41285
C00358903,2400
C00359075,109758
C00359125,8320
C00359240,6389
C00359380,7500
C00359430,6666
C00359448,2500
C00359463,13513
C00359539,400517
C00359554,1700
C00359588,35790
C00359687,13500
C00359984,1225
C00359992,10000
C00360008,10250
C00360354,10500
C00360362,2000
C00360388,56084
C00360610,11266
C00360792,14250
C00361014,7500
C00361410,34000
C00361741,10000
C00361758,5600
C00361949,3734
C00361956,48119
C00362020,54850
C00362178,58127
C00362384,30400
C00362624,57859
C00362640,26850
C00362707,27179
C00362772,925
C00363192,250
C00363317,59000
C00363648,17500
C00363689,6750
C00363770,51250
C00363812,3000
C00363879,34473
C00363945,26162
C00363986,12667
C00364109,133780
C00364133,238100
C00364158,411392
C00364356,9000
C00364455,14750
C00364471,48284
C00364778,16157
C00364992,30000
C00365072,7210
C00365122,49454
C00365254,6873
C00365262,35000
C00365270,5000
C00365296,980
C00365338,61800
C00365502,11504
C00365536,30560
C00365551,2250
C00365684,500
C00365965,106960
C00366013,19525
C00366070,9685
C00366211,956
C00366468,53512
C00366666,52500
C00366781,8994
C00367094,1500
C00367177,30000
C00367375,22305
C00367524,960
C00367920,32625
C00367995,33598
C00368084,5314
C00368142,110183
C00368332,42820
C00368431,14250
C00368571,15000
C00368696,4000
C00368993,30000
C00369058,3000
C00369090,254030
C00369181,65520
C00369660,43200
C00369751,4168
C00369868,5800
C00370007,462359
C00370015,90226
C00370114,60444
C00370122,40500
C00370130,12800
C00370213,700
C00370221,8929
C00370270,250
C00370569,4375
C00370577,16310
C00370585,10066
C00370643,24750
C00370759,25052
C00370791,27250
C00371062,500
C00371336,2720
C00371385,77875
C00371526,12500
C00371757,250
C00371856,52676
C00371948,7849
C00372441,12650
C00372862,52450
C00372979,500
C00373217,2500
C00373696,104830
C00373787,13137
C00373837,400
C00373910,10680
C00374306,2831
C00374363,300
C00374371,4350
C00374447,6000
C00375048,238025
C00375279,1050
C00375360,384979
C00375378,15500
C00375451,20000
C00375519,300
C00375527,200
C00375568,1900
C00375584,23750
C00375691,13500
C00375782,8320
C00375865,20729
C00376038,121493
C00376343,163025
C00376376,86238
C00376582,500
C00376590,17375
C00376756,2000
C00376863,9340
C00377002,2948
C00377044,812
C00377051,6800
C00377143,13702
C00377333,14077
C00377549,12035
C00377689,690166
C00377952,49300
C00377960,16900
C00378083,8873
C00378216,67300
C00378356,20000
C00378661,424
C00378695,15500
C00378950,19096
C00379180,120350
C00379420,54250
C00379479,47877
C00379537,22234
C00379628,86716
C00379768,26570
C00380196,1040
C00380303,36987
C00380402,58349
C00380535,11015
C00380550,54251
C00380568,10936
C00380675,12800
C00380709,6310
C00380931,1860
C00380949,13185
C00381012,12700
C00381020,3250
C00381160,4200
C00381277,67715
C00381384,17750
C00381459,79380
C00381517,46439
C00381624,7000
C00381699,18500
C00381806,33450
C00381954,5000
C00381996,8000
C00382028,40400
C00382119,8605
C00382143,6000
C00382226,11000
C00382234,1250
C00382242,23900
C00382275,65089
C00382283,2750
C00382424,444131
C00382432,12500
C00382440,3420
C00382507,5002
C00382606,250
C00382796,2200
C00382861,2000
C00383117,240
C00383174,7860
C00383307,1500
C00383463,40170
C00383489,3344
C00383521,47835
C00383661,7550
C00383786,750
C00383869,3775
C00383901,4050
C00383927,10000
C00383950,4121
C00383976,41500
C00383992,2025
C00384362,12350
C00384602,103133
C00384701,1011875
C00384818,50440
C00384826,2800
C00385039,55500
C00385120,22100
C00385179,554
C00385187,4954
C00385195,8000
C00385377,2000
C00385393,400
C00385534,16000
C00385732,27500
C00385740,15400
C00385799,1248
C00385849,7658
C00385948,12000
C00385989,9524
C00386482,2257
C00386524,1000
C00386573,5000
C00386672,5790
C00386904,66620
C00387134,1250
C00387274,82500
C00387282,17784
C00387316,7920
C00387464,94325
C00387555,23090
C00387720,197442
C00387753,2668
C00387894,32800
C00388132,17561
C00388421,120493
C00388462,11877
C00388504,6525
C00388587,50400
C00388652,11250
C00388751,2750
C00388793,51750
C00388819,10000
C00388827,5050
C00388934,87500
C00388983,16680
C00389189,1303
C00389288,132716
C00389403,4500
C00389429,31747
C00389510,36567
C00389585,250
C00389858,6000
C00389882,11000
C00389916,28195
C00390104,2150
C00390112,475
C00390161,7500
C00390351,22880
C00390526,2500
C00390583,43282
C00390633,400
C00390641,29486
C00390674,138500
C00390757,5000
C00390831,5250
C00390963,36950
C00390971,800
C00390989,375
C00391086,8800
C00391383,103200
C00391508,42265
C00391797,13666
C00391979,10000
C00392134,21500
C00392290,4458
C00392464,5500
C00392738,62700
C00392795,47749
C00392886,14350
C00392928,21800
C00393173,6740
C00393256,9592
C00393298,77550
