CID,amount
N00006052,704478
N00006067,1000
N00006134,620947
N00006236,436250
N00006249,1966772
N00006259,8000
N00006263,4563207
N00006267,675000
N00006347,2000
N00006397,229260
N00006423,204122
N00006424,226241
N00006446,441122
N00006460,321958
N00006561,1881508
N00006671,341260
N00006690,599684
N00006692,109400
N00006701,341800
N00006789,272724
N00006806,506756
N00006863,215402
N00006882,297805
N00006897,642335
N00006954,581243
N00006981,16000
N00006983,4500
N00007017,760637
N00007021,613552
N00007068,3016
N00007089,116051
N00007099,663143
N00007151,63343
N00007231,3464
N00007232,1152701
N00007248,1427282
N00007312,426401
N00007335,825533
N00007360,1157024
N00007364,123750
N00007390,279587
N00007419,1202158
N00007479,480694
N00007516,1000
N00007581,6919343
N00007632,6500
N00007635,6361
N00007665,2000
N00007690,2022143
N00007724,1736303
N00007727,835227
N00007781,964858
N00007833,716786
N00007836,21500
N00007876,907808
N00007999,318440
N00008028,551949
N00008046,312535
N00008051,31567656
N00008071,2500
N00008086,1753408
N00008091,286231
N00008122,448962
N00008144,55266
N00008264,1137987
N00008274,622274
N00008333,24000
N00008799,527200
N00008800,4520
N00008957,41335
N00009154,1373017
N00009157,225600
N00009245,1000
N00009573,190133
N00009583,500
N00009585,458697
N00009604,298581
N00009637,2600
N00009638,2116026
N00009659,443477
N00009660,1879839
N00009668,785656
N00009677,23698
N00009699,2148001
N00009709,56
N00009724,578767
N00009738,346614
N00009743,10100
N00009753,899940
N00009759,781360
N00009771,3333549
N00009774,1215064
N00009795,516728
N00009816,178792
N00009818,114099
N00009829,441522
N00009869,324965
N00009888,4060333
N00009918,168850
N00009920,395903
N00009922,1035172
N00009926,200135
N00009957,11965
N00009975,2432021
N00010084,21490
N00010134,2500
N00011016,289
N00011971,2466
N00012233,644446
N00012460,491575
N00012485,7500
N00012492,49751
N00012508,273310
N00012539,710103
N00012546,652637
N00012600,49712
N00012611,1373593
N00012669,2250
N00012672,526486
N00012739,786150
N00012942,488480
N00013131,3220492
N00013177,500
N00013269,1000
N00013291,180
N00013323,1096224
N00013345,1400216
N00013378,10
N00013770,2228045
N00013799,467122
N00013808,1500
N00013817,113350
N00013820,735801
N00013823,18741127
N00013846,403642
N00013855,2269224
N00013856,1625
N00013867,35999
N00013873,183600
N00017426,48215
N00018125,362
N00021207,5965892
N00024660,6000
N00024753,6230255
N00024759,622553
N00024760,1547897
N00024770,171618
N00024777,10
N00024790,12971132
N00024809,551549
N00024813,70000
N00024823,2700
N00024842,869430
N00024852,4175489
N00024866,28500
N00024870,956432
N00024871,905207
N00024894,718997
N00024922,1556818
N00024978,790042
N00024983,4500
N00024992,1127341
N00025025,754360
N00025095,541561
N00025175,531272
N00025180,1000
N00025219,939329
N00025237,558978
N00025280,616081
N00025284,305428
N00025292,413550
N00025314,6000
N00025330,55500
N00025337,604307
N00025371,250
N00025413,4528901
N00025464,62000
N00025482,713599
N00025495,608359
N00025630,773
N00025670,420000
N00025692,1000
N00025715,5117
N00025726,587516
N00025830,800
N00025881,773443
N00026041,994161
N00026043,1044089
N00026050,550577
N00026054,485
N00026080,6473435
N00026095,12893
N00026106,141860
N00026113,2000
N00026148,217505
N00026159,2000
N00026160,1198800
N00026162,22734
N00026163,624638
N00026166,473592
N00026171,989736
N00026175,250
N00026221,2000
N00026314,1352829
N00026322,785149
N00026335,429267
N00026341,739412
N00026368,818959
N00026427,373937
N00026457,382697
N00026459,28690
N00026460,853997
N00026481,786
N00026586,448417
N00026595,1325875
N00026627,1050242
N00026631,343760
N00026649,178
N00026651,965
N00026660,1000
N00026686,202010
N00026710,645702
N00026722,43333
N00026790,746986
N00026819,3000
N00026885,757006
N00026914,728901
N00026926,473822
N00026961,389325
N00026987,250
N00026992,650
N00027035,699997
N00027060,315885
N00027096,2500
N00027227,30520
N00027229,1823330
N00027239,602855
N00027441,106812
N00027459,803611
N00027462,670290
N00027464,22639633
N00027467,685405
N00027493,10000
N00027500,314318
N00027502,5000
N00027503,435729
N00027509,475303
N00027510,1229055
N00027514,411705
N00027522,406350
N00027523,393210
N00027533,98450
N00027565,161252
N00027566,184436
N00027570,1600
N00027581,6771
N00027594,30000
N00027605,441903
N00027623,756221
N00027626,685579
N00027649,457696
N00027655,4000
N00027658,214200
N00027694,204809
N00027695,450000
N00027703,3000
N00027741,2018084
N00027751,42832
N00027770,2500
N00027781,1500
N00027817,4000
N00027848,522943
N00027860,969724
N00027891,3193796
N00027894,398243
N00027901,2235
N00027934,3500
N00028049,51972
N00028073,526097
N00028091,5474996
N00028133,335750
N00028138,2085255
N00028139,136565
N00028152,3181491
N00028182,562635
N00028184,45
N00028249,408060
N00028257,353788
N00028351,500
N00028392,1000
N00028402,7500
N00028413,5191
N00028418,323101
N00028444,224
N00028463,34157
N00028516,3000
N00028591,1000
N00028599,11890
N00028690,2500
N00028799,3000
N00028958,644996
N00028986,105708
N00029016,2799600
N00029018,422124
N00029026,315942
N00029070,1251347
N00029077,1835439
N00029112,2700
N00029127,129964
N00029128,8500
N00029131,22909
N00029139,823631
N00029140,5000
N00029147,464090
N00029168,88512
N00029231,7000
N00029238,1000
N00029258,854711
N00029260,6144688
N00029270,10
N00029273,1543214
N00029277,14515383
N00029285,728781
N00029290,4000
N00029303,3067461
N00029327,1000
N00029357,1000
N00029377,1548460
N00029391,1462834
N00029400,780192
N00029404,5393860
N00029405,591635
N00029414,500
N00029418,5000
N00029420,1000
N00029441,1000442
N00029444,31000
N00029459,610297
N00029460,276004
N00029494,13301
N00029495,820826
N00029513,577608
N00029516,500
N00029556,2000
N00029562,805160
N00029574,1565138
N00029613,7691324
N00029617,28391979
N00029632,535943
N00029649,443946
N00029662,485409
N00029675,1319845
N00029679,309841
N00029692,137442
N00029736,500003
N00029774,250
N00029788,321157
N00029834,5460
N00029835,192250
N00029887,11000
N00029891,965175
N00029901,20130932
N00029908,5705276
N00029988,4000
N00030026,821607
N00030071,1079110
N00030120,1000
N00030145,250
N00030148,1000
N00030179,12500
N00030184,956691
N00030191,529189
N00030196,679394
N00030197,706694
N00030237,2500
N00030245,14155953
N00030279,4500
N00030345,98
N00030349,23
N00030418,7500
N00030469,128
N00030490,781295
N00030542,7000
N00030574,1000
N00030581,470674
N00030600,362811
N00030602,530357
N00030608,663820
N00030612,611372
N00030615,8000
N00030622,1088867
N00030623,1000
N00030645,984541
N00030650,337010
N00030667,1206018
N00030668,1614162
N00030670,817921
N00030673,742778
N00030676,633293
N00030682,1000
N00030693,1165203
N00030709,334978
N00030717,7187181
N00030736,911338
N00030743,310
N00030744,1819781
N00030752,362839
N00030754,1500
N00030768,680699
N00030770,505821
N00030771,238904
N00030776,500
N00030780,33659875
N00030788,494087
N00030801,4708891
N00030809,5363
N00030815,694417
N00030829,339899
N00030836,231861
N00030856,792189
N00030875,3399376
N00030877,799242
N00030880,436743
N00030891,756942
N00030910,292914
N00030916,26054
N00030926,7000
N00030949,2687526
N00030957,178806
N00030962,811356
N00030967,1254154
N00030968,818196
N00030975,1429
N00030980,899720
N00031005,349703
N00031006,518701
N00031007,1500
N00031009,4750
N00031011,505731
N00031022,1074
N00031038,115500
N00031058,1720
N00031064,1671816
N00031084,63704
N00031103,7102051
N00031104,794161
N00031124,2822220
N00031127,1217729
N00031128,714572
N00031129,1585448
N00031133,254867
N00031134,1169237
N00031138,800
N00031141,846997
N00031163,4146308
N00031164,2000
N00031174,11256516
N00031176,14651
N00031177,346311
N00031180,2600
N00031183,248
N00031194,6000
N00031203,664410
N00031204,7280743
N00031205,2500
N00031224,105
N00031226,904577
N00031227,558629
N00031233,1421826
N00031244,2966988
N00031246,406012
N00031253,880446
N00031263,1000
N00031265,705741
N00031295,309559
N00031297,427841
N00031317,392543
N00031329,500
N00031338,16566
N00031339,6000
N00031357,16400
N00031375,1000
N00031377,210290
N00031390,896
N00031401,4648921
N00031412,735940
N00031417,3140636
N00031420,300
N00031493,6961
N00031496,2500
N00031502,921477
N00031503,22015
N00031513,1428444
N00031517,1190
N00031538,159625
N00031539,940745
N00031545,669372
N00031546,14700
N00031547,1007
N00031548,9000
N00031552,128
N00031557,912202
N00031559,573264
N00031566,1150
N00031586,11150
N00031589,23231
N00031593,1516122
N00031603,3783
N00031622,60
N00031623,32146
N00031635,5000
N00031640,249472
N00031647,1030766
N00031653,1000
N00031662,3
N00031672,473722
N00031678,3500
N00031681,837008
N00031685,370200
N00031688,288721
N00031690,37800
N00031696,271159
N00031697,2500
N00031741,519813
N00031747,13100
N00031777,530261
N00031782,2981952
N00031817,2000
N00031820,1786727
N00031857,550450
N00031877,475868
N00031883,63703
N00031933,640215
N00031934,2423033
N00031938,243491
N00031945,144164
N00031958,529758
N00031988,285261
N00031998,2330655
N00032006,418399
N00032013,2000
N00032014,1364
N00032019,379200
N00032022,819901
N00032029,580537
N00032060,2500
N00032088,1280107
N00032169,6265873
N00032176,12500
N00032238,2500
N00032240,24100
N00032243,147020
N00032278,1000
N00032405,500
N00032416,351607
N00032423,5000
N00032429,1000
N00032441,215228
N00032457,581788
N00032546,260896
N00032555,46663
N00032576,1000
N00032587,90
N00032642,2000
N00032670,2100
N00032838,293291
N00032872,1000
N00032886,1000
N00032915,2000
N00032972,2600
N00033018,200
N00033030,399445
N00033037,10500
N00033038,11977
N00033041,1000
N00033047,773020
N00033054,2662952
N00033085,178459
N00033091,2796107
N00033099,417
N00033101,4893730
N00033106,1248708
N00033118,255
N00033127,6996
N00033174,10000
N00033177,420152
N00033216,14500
N00033217,1082563
N00033220,477922
N00033222,500
N00033226,5000
N00033246,2000
N00033248,15675
N00033261,9500
N00033272,4000
N00033274,459217
N00033279,14001
N00033281,460475
N00033310,401093
N00033316,623509
N00033342,58921
N00033349,7500
N00033363,22183212
N00033367,1849423
N00033368,183881
N00033372,110675
N00033373,522598
N00033381,21054
N00033385,243
N00033390,1909409
N00033395,561572
N00033396,16495
N00033399,555505
N00033402,5000
N00033410,551257
N00033411,500
N00033424,56660
N00033443,332784
N00033445,2500
N00033450,105703
N00033451,353
N00033454,575
N00033469,500
N00033474,528891
N00033492,159441
N00033495,716294
N00033506,1000
N00033507,67588
N00033508,818910
N00033509,105904
N00033510,1538789
N00033516,19785
N00033517,5000
N00033518,423510
N00033519,48
N00033527,604100
N00033532,262120
N00033539,312364
N00033540,192110
N00033541,3168268
N00033544,3600
N00033549,568518
N00033591,4757820
N00033604,3000
N00033613,71544
N00033625,172562
N00033627,374
N00033630,949469
N00033631,344865
N00033633,9436
N00033638,2260698
N00033640,479350
N00033642,322
N00033652,426
N00033658,408590
N00033662,500
N00033667,6042
N00033719,1000
N00033720,3151881
N00033728,2767
N00033736,250
N00033744,1749288
N00033748,2000
N00033749,5000
N00033776,250
N00033782,499954
N00033783,1000
N00033787,4000
N00033798,15500
N00033803,500
N00033812,2241915
N00033814,1962784
N00033822,14900
N00033832,470640
N00033834,1045
N00033839,789831
N00033842,736452
N00033859,1484
N00033873,5354
N00033880,9158
N00033885,9200
N00033893,1186
N00033895,2000
N00033896,500
N00033897,705935
N00033903,200
N00033904,657654
N00033906,12655
N00033911,39196
N00033916,2500
N00033922,5200
N00033923,1540
N00033924,125
N00033932,490584
N00033934,250
N00033936,5050
N00033961,3
N00033973,5000
N00033981,5571689
N00033982,6411263
N00033983,2123479
N00033985,670730
N00033987,378439
N00033997,1367618
N00034014,28500
N00034017,242648
N00034022,500
N00034041,287560
N00034044,526976
N00034045,3000
N00034068,409573
N00034071,1251
N00034077,290
N00034089,200
N00034096,1500
N00034108,250
N00034116,5000
N00034120,348961
N00034128,356165
N00034130,3000
N00034132,2500
N00034134,216
N00034135,15500
N00034161,3000
N00034224,465857
N00034249,17786
N00034252,1000
N00034253,2000
N00034254,2665170
N00034262,1000
N00034276,4568
N00034277,1573952
N00034296,1350
N00034308,2500
N00034310,3923
N00034319,5000
N00034341,1065
N00034342,2702
N00034343,200
N00034349,462258
N00034403,8988
N00034404,1000
N00034408,2500
N00034416,479893
N00034429,1500
N00034440,2000
N00034442,31500
N00034453,813697
N00034464,150
N00034477,3500
N00034493,1000
N00034497,219
N00034516,1000
N00034519,10000
N00034521,124
N00034523,1000
N00034529,2000
N00034547,251284
N00034548,11500
N00034549,42000
N00034551,7093
N00034554,229
N00034580,57251
N00034584,1805979
N00034601,1000
N00034616,3000
N00034619,1200
N00034629,96374
N00034639,347054
N00034678,9000
N00034683,200
N00034717,8000
N00034718,98
N00034726,2000
N00034746,471809
N00034784,3464546
N00034795,25
N00034800,150
N00034817,537
N00034882,143
N00034884,5204300
N00034889,1000
N00034938,7000
N00034945,10000
N00034946,182
N00034967,700
N00034971,1081
N00034984,2888
N00034989,8900
N00034997,1000
N00034999,5001
N00035000,56569
N00035007,1646863
N00035021,3500
N00035032,190
N00035056,1250
N00035136,16100
N00035156,212
N00035184,5000
N00035187,3376810
N00035197,9447
N00035200,1000
N00035205,6234
N00035207,189212
N00035214,53431
N00035215,1448311
N00035223,28395
N00035224,59301
N00035234,34367
N00035236,1000
N00035238,421367
N00035242,33704
N00035243,1303042
N00035244,18862
N00035247,750
N00035249,426513
N00035253,10000
N00035255,2100
N00035257,5500
N00035258,13000
N00035267,4227751
N00035268,2500
N00035270,124420
N00035273,1000
N00035276,4857410
N00035277,3000
N00035278,662668
N00035279,10000
N00035280,104504
N00035282,807404
N00035287,396464
N00035288,10620
N00035289,1057688
N00035294,500
N00035297,367390
N00035298,42000
N00035304,125697
N00035305,34990
N00035306,200
N00035307,1040679
N00035308,7000
N00035310,7000
N00035311,311036
N00035312,250
N00035313,318942
N00035314,54273
N00035315,19884
N00035316,12878
N00035320,40
N00035325,1534703
N00035326,175315
N00035327,70739
N00035328,59653
N00035331,500
N00035332,327811
N00035333,1276
N00035334,24920
N00035336,629510
N00035337,380470
N00035339,184374
N00035340,6010
N00035344,209596
N00035345,7500
N00035346,913163
N00035347,394693
N00035348,3000
N00035359,425887
N00035361,4260
N00035362,466238
N00035363,159342
N00035364,9245
N00035370,145488
N00035371,215088
N00035374,27200
N00035375,347
N00035377,11250
N00035378,26425
N00035379,59155
N00035380,1270971
N00035381,500
N00035382,52488
N00035385,12000
N00035389,20500
N00035390,44320
N00035391,622595
N00035392,4569204
N00035393,205940
N00035395,74396
N00035396,9710
N00035398,1000
N00035400,2500
N00035401,172057
N00035402,1000
N00035403,3724898
N00035404,159712
N00035405,22100
N00035407,43724
N00035408,19450
N00035409,700
N00035410,250
N00035411,36350
N00035412,7500
N00035413,1600
N00035414,3702663
N00035416,245197
N00035417,333691
N00035420,5232535
N00035421,17000
N00035424,123435
N00035425,127207
N00035428,47750
N00035429,29300
N00035431,2472652
N00035433,2039817
N00035434,135286
N00035435,2000
N00035436,409858
N00035437,1000
N00035438,4887
N00035439,2500
N00035440,291694
N00035441,200
N00035442,1000
N00035443,7139875
N00035445,2000
N00035447,500
N00035448,5857
N00035449,16695
N00035450,10000
N00035451,559934
N00035452,5500
N00035454,374487
N00035457,250706
N00035461,3125
N00035463,7600
N00035464,12375
N00035466,1200
N00035467,111736
N00035468,1000
N00035473,242442
N00035474,120857
N00035475,224015
N00035476,5220
N00035477,153284
N00035479,1000
N00035480,12212659
N00035481,3500
N00035482,83316
N00035483,28569289
N00035485,6000
N00035486,18559516
N00035487,567095
N00035488,14917999
N00035489,1595852
N00035490,1150
N00035491,5976
N00035492,38928698
N00035493,927657
N00035494,11100
N00035495,500
N00035496,13791
N00035499,110
N00035500,5000
N00035503,3209
N00035504,169190
N00035509,5733477
N00035513,23365
N00035515,670710
N00035516,8845149
N00035517,26741
N00035522,40605
N00035523,1156597
N00035525,357
N00035527,474159
N00035528,4517
N00035529,30503
N00035530,1076
N00035531,5296709
N00035533,27311
N00035534,2500
N00035535,926568
N00035537,10000
N00035538,698775
N00035540,10000
N00035544,3204090
N00035547,190646
N00035548,2625
N00035550,37985
N00035554,264195
N00035555,4600
N00035556,147762
N00035557,127630
N00035560,708154
N00035564,19
N00035565,31677
N00035567,2000
N00035568,2003
N00035569,142727
N00035575,71000
N00035579,7500
N00035582,172
N00035583,17000
N00035585,233663
N00035586,32594
N00035588,10000
N00035589,115114
N00035592,2000
N00035593,408244
N00035594,7000
N00035601,1000
N00035603,19615
N00035604,5000
N00035605,765147
N00035606,250
N00035607,432141
N00035608,750
N00035610,5500
N00035611,5000
N00035614,3000
N00035616,806332
N00035617,217
N00035618,76
N00035619,6750
N00035621,1201870
N00035622,343165
N00035623,1317549
N00035626,358645
N00035628,870982
N00035630,77588
N00035632,5500
N00035633,1750
N00035634,3000
N00035638,36912
N00035639,7100
N00035640,92726
N00035642,15800
N00035643,10000
N00035644,17290
N00035658,220411
N00035660,264603
N00035662,1000
N00035663,5967772
N00035666,603521
N00035667,1619544
N00035668,306535
N00035669,4691
N00035670,7000
N00035673,519
N00035674,858133
N00035679,11000
N00035681,174679
N00035682,574608
N00035683,554609
N00035686,1047068
N00035688,3632508
N00035690,556203
N00035691,306912
N00035692,207867
N00035694,23644
N00035696,429407
N00035697,96959
N00035698,1000
N00035705,18000
N00035707,2526339
N00035708,500
N00035710,3000
N00035714,2000
N00035715,6155
N00035716,5323547
N00035717,5746908
N00035718,39282
N00035724,111571
N00035726,62000
N00035727,189071
N00035728,4476
N00035729,7000
N00035731,5000
N00035737,361411
N00035738,44550
N00035746,40021
N00035747,1000
N00035748,141
N00035749,298
N00035753,17500
N00035755,10000
N00035758,2600
N00035759,8300
N00035763,5000
N00035764,2753673
N00035766,23638
N00035774,15870527
N00035775,1000
N00035778,19500
N00035780,1584
N00035784,1570076
N00035786,2000
N00035787,44073
N00035792,2834286
N00035794,7500
N00035796,19371
N00035798,2250
N00035799,1000
N00035800,5506784
N00035801,100
N00035803,166500
N00035804,250
N00035806,2000
N00035812,3976
N00035816,77827
N00035817,2500
N00035820,150221
N00035822,7755
N00035824,201516
N00035825,673243
N00035827,688844
N00035833,6450
N00035834,19737
N00035836,1000
N00035837,8700
N00035838,1425
N00035842,6500
N00035852,6000
N00035854,1043458
N00035855,1000
N00035856,865781
N00035857,9547
N00035859,1300
N00035860,15174
N00035862,1000
N00035863,1000
N00035864,1000
N00035867,97133
N00035868,13500
N00035869,50468
N00035871,20
N00035878,70
N00035879,5250
N00035880,4136
N00035881,3000
N00035883,24250
N00035884,44179
N00035887,23953
N00035888,25350
N00035889,21000
N00035893,118640
N00035900,12312
N00035902,1000
N00035903,32000
N00035904,3845448
N00035906,1500
N00035908,750
N00035909,39768
N00035910,31951
N00035912,403640
N00035914,2000
N00035917,3000
N00035920,52050
N00035921,13000
N00035922,23260
N00035925,28495
N00035926,4000
N00035927,756957
N00035930,2333
N00035934,3157072
N00035937,31234
N00035940,19100
N00035946,200246
N00035949,193912
N00035950,39600
N00035951,1105
N00035953,12010
N00035956,64976
N00035957,7340
N00035958,23415
N00035959,8197
N00035964,5500
N00035965,141649
N00035972,338282
N00035980,4500
N00035996,4500
N00035999,87920
N00036002,212
N00036004,7000
N00036006,68625
N00036008,14576
N00036011,195735
N00036013,281427
N00036014,15952
N00036015,5500
N00036016,10875
N00036017,189571
N00036018,669953
N00036019,7000
N00036020,3000
N00036021,5000
N00036022,2617
N00036023,4035993
N00036025,27427
N00036027,41865
N00036030,48609
N00036033,1000
N00036041,9100
N00036048,5000
N00036052,1076
N00036053,64267
N00036054,138547
N00036064,3027307
N00036072,1500
N00036084,4500
N00036096,35000
N00036097,719516
N00036102,1481038
N00036103,142648
N00036104,9344
N00036105,2500
N00036107,344176
N00036108,2500
N00036110,219
N00036112,16775
N00036116,656
N00036118,2000
N00036133,5510
N00036134,2000
N00036135,613209
N00036147,9124
N00036148,16744
N00036149,642245
N00036151,632
N00036152,49526
N00036154,1636850
N00036155,2117981
N00036157,38500
N00036158,440328
N00036159,7250
N00036162,25728
N00036163,1213588
N00036166,2000
N00036171,27263
N00036174,500
N00036175,374901
N00036176,6000
N00036178,18767
N00036182,3500
N00036185,1000
N00036186,409
N00036191,1250
N00036205,1547436
N00036208,14500
N00036212,1000
N00036213,2000
N00036214,11497
N00036215,13100
N00036216,500
N00036220,500
N00036230,850
N00036231,65100
N00036232,25883
N00036236,300
N00036237,800
N00036247,1500
N00036249,103811
N00036250,5000
N00036251,59508
N00036257,2000
N00036268,1000
N00036269,29700
N00036271,274
N00036273,17295
N00036275,1053655
N00036277,70
N00036280,1500
N00036281,11250
N00036288,500
N00036316,198031
N00036320,16641
N00036326,12543
N00036327,29187
N00036328,2141
N00036334,1000
N00036348,1000
N00036350,250
N00036351,871498
N00036352,250
N00036353,25552
N00036356,1
N00036357,1000
N00036358,36
N00036359,2000
N00036364,450
N00036365,6075
N00036366,19536
N00036368,6900
N00036371,5869
N00036374,11770
N00036376,12000
N00036386,200
N00036398,500
N00036401,13500
N00036402,82259
N00036403,359234
N00036404,11869
N00036406,25000
N00036407,16098
N00036408,5000
N00036409,339626
N00036420,1700
N00036430,28
N00036431,69710
N00036442,2608
N00036444,82674
N00036447,2000
N00036449,509389
N00036454,123931
N00036468,8000
N00036486,148299
N00036497,382
N00036510,300
N00036520,2710
N00036538,11650
N00036541,73564
N00036548,500
N00036549,3500
N00036582,3000
N00036584,5200
N00036586,301
N00036589,236
N00036591,5500
N00036593,81100
N00036613,47076
N00036633,161574
N00036635,398437
N00036636,3100
N00036649,7044
N00036650,2000
N00036651,301
N00036652,31833
N00036664,2500
N00036700,500
N00036711,270
N00036737,5500
N00036750,3500
N00036754,2578
N00036755,184540
N00036785,301
N00039059,23
S4IA00087,24
