CID,amount
N00003392,2717523
N00003437,56200
N00003444,2865372
N00003458,30739
N00003467,594825
N00003473,391768
N00003476,1417427
N00003504,5268882
N00003508,12150
N00003522,287148
N00003528,1951836
N00003532,965254
N00003535,12443760
N00003545,806820
N00003561,455897
N00003572,185495
N00003583,218754
N00003607,250
N00003651,368127
N00003660,482577
N00003675,2013221
N00003677,25992
N00003682,2000
N00003689,3385263
N00003709,8131991
N00003725,840543
N00003730,116233
N00003736,373028
N00003758,317501
N00003762,529227
N00003765,579053
N00003813,492323
N00003844,332080
N00003875,5026062
N00003897,2346929
N00003924,589349
N00003950,459986
N00003951,2783
N00003958,1000
N00004005,352746
N00004007,1000
N00004029,527663
N00004045,889723
N00004070,264920
N00004087,500
N00004118,3434720
N00004128,1656452
N00004133,666372
N00004155,332531
N00004166,179355
N00004196,523034
N00004207,333978
N00004208,2359802
N00004227,556211
N00004255,171499
N00004280,66038
N00004291,530585
N00004309,211381
N00004357,706916
N00004367,333073
N00004388,63863
N00004391,21128
N00004394,720019
N00004403,482832
N00004426,459837
N00004436,621928
N00004468,106196
N00004484,615294
N00004489,124005
N00004527,1651355
N00004558,746083
N00004572,179784
N00004613,2086076
N00004615,177421
N00004638,5647477
N00004643,1406888
N00004645,514818
N00004671,1918631
N00004698,600
N00004702,1000
N00004719,4631566
N00004724,318038
N00004745,1159665
N00004762,474415
N00004781,2449825
N00004816,316300
N00004851,7000
N00004855,704
N00004856,27500
N00004874,117878
N00004884,299683
N00004887,396939
N00004905,628173
N00004912,394161
N00004933,545531
N00004956,442406
N00004961,786586
N00004981,391433
N00005004,13611780
N00005026,13500
N00005037,13500
N00005057,1110
N00005090,685963
N00005105,653881
N00005157,3000
N00005161,869
N00005173,57525
N00005178,54410
N00005181,672749
N00005195,1951821
N00005218,867617
N00005233,1089695
N00005244,654291
N00005282,482931
N00005285,204386
N00005301,89413
N00005321,587070
N00005329,3292096
N00005332,13000
N00005336,1000
N00005353,560259
N00005395,478355
N00005407,853253
N00005414,1848158
N00005455,653031
N00005499,8000
N00005546,10000
N00005551,77178
N00005559,377807
N00005582,245794
N00005601,149100
N00005645,485701
N00005656,1876356
N00005675,1218300
N00005677,19645
N00005681,819525
N00005724,13617
N00005794,1728929
N00005818,150065
N00005870,576233
N00005883,461054
N00005892,1406735
N00005906,35933
N00005918,85
N00005928,1619103
N00005960,517708
N00005985,3096865
N00005998,203477
N00006008,392367
N00006023,283902
N00006031,9500
N00006052,145222
N00006060,17225
N00006067,348121
N00006085,4336
N00006103,94746
N00006134,349651
N00006182,3000
N00006204,2500
N00006242,1091022
N00006246,1144467
N00006249,458812
N00006263,395771
N00006267,260014
N00006347,264500
N00006348,5000
N00006349,739121
N00006397,518249
N00006406,4763974
N00006423,184936
N00006424,1106573
N00006425,507333
N00006436,250
N00006455,4026471
N00006486,132401
N00006515,266750
N00006517,3476591
N00006518,1636596
N00006544,8630
N00006546,5581782
N00006561,193510
N00006619,2222804
N00006652,101249
N00006671,295718
N00006690,177635
N00006692,13793
N00006750,342464
N00006789,238208
N00006811,255287
N00006825,250
N00006882,608482
N00006897,483072
N00006932,1124901
N00006954,332769
N00006981,3687679
N00006983,502754
N00007009,8300
N00007017,508347
N00007021,151013
N00007033,638753
N00007050,134500
N00007068,521630
N00007087,920361
N00007089,385619
N00007099,356375
N00007124,69500
N00007141,500
N00007151,77566
N00007231,144834
N00007232,426106
N00007248,519394
N00007256,838146
N00007312,399553
N00007335,587564
N00007360,1160697
N00007364,1366722
N00007377,2500
N00007382,177918
N00007390,487874
N00007397,313163
N00007419,714495
N00007422,525941
N00007447,132394
N00007458,474695
N00007479,322248
N00007507,425703
N00007516,3085497
N00007556,918278
N00007571,80044
N00007584,418463
N00007590,21309
N00007615,20100
N00007625,30500
N00007632,28000
N00007635,1000
N00007653,1338242
N00007665,595139
N00007690,682017
N00007700,1550181
N00007724,41900
N00007727,398820
N00007730,2000
N00007781,378343
N00007815,1111451
N00007833,408810
N00007836,1274390
N00007876,273768
N00007918,431609
N00007936,380181
N00007978,15000
N00007997,488800
N00007999,710292
N00008006,3000
N00008028,670299
N00008032,778687
N00008038,25500
N00008046,232262
N00008051,448540
N00008071,337472
N00008072,326848
N00008086,876430
N00008091,1083401
N00008092,222602
N00008094,279827
N00008113,1233113
N00008122,176825
N00008144,538004
N00008188,253019
N00008264,515366
N00008274,587189
N00008525,201
N00008619,499969
N00008669,787
N00008758,212250
N00008799,429491
N00008954,4158
N00009082,130878
N00009154,709053
N00009157,262010
N00009570,571486
N00009571,788517
N00009573,151973
N00009575,1000
N00009585,491354
N00009586,508161
N00009604,149085
N00009608,3714115
N00009614,715356
N00009618,525238
N00009635,1631619
N00009637,60750
N00009638,124589
N00009659,453280
N00009668,933507
N00009670,2719341
N00009677,298971
N00009699,1112289
N00009704,484
N00009715,1898124
N00009719,20847
N00009724,395824
N00009738,264649
N00009753,1334272
N00009759,687207
N00009771,903788
N00009774,599656
N00009775,523572
N00009795,438891
N00009799,49370
N00009816,211092
N00009818,522297
N00009821,2656579
N00009824,409209
N00009825,105
N00009828,1294313
N00009829,218747
N00009869,1991107
N00009888,189704
N00009908,110500
N00009918,119719
N00009920,63100
N00009922,187069
N00009926,2049634
N00009945,7000
N00009954,4004170
N00009957,11324368
N00009975,325950
N00010084,600553
N00010125,75126
N00010953,56950
N00011406,1428
N00011766,1051
N00011875,16922
N00011971,481213
N00012457,234089
N00012460,327039
N00012496,4000
N00012508,1645572
N00012539,840511
N00012560,2241027
N00012586,3542669
N00012611,348318
N00012613,3500
N00012618,26249
N00012672,562493
N00012736,515
N00012739,254056
N00012772,2000
N00012775,2196902
N00012812,1119
N00012890,230699
N00012942,276755
N00012970,2000
N00013055,500
N00013078,283913
N00013101,1500
N00013131,1794114
N00013171,1000
N00013247,5000
N00013291,10000
N00013323,603359
N00013345,588221
N00013532,201
N00013738,100
N00013744,92548
N00013756,16930
N00013758,1000
N00013770,462118
N00013799,245680
N00013808,358558
N00013818,1000
N00013820,483077
N00013823,553060
N00013833,2000
N00013834,500
N00013837,478757
N00013841,150
N00013846,126680
N00013847,499644
N00013855,311751
N00013869,3966663
N00013870,395046
N00013873,310792
N00013877,3500
N00015616,2500
N00015884,5000
N00020408,142294
N00020751,12500
N00022171,100
N00022802,49762
N00024759,673104
N00024760,360253
N00024770,515641
N00024773,1003033
N00024777,468688
N00024809,460234
N00024812,12000
N00024813,654809
N00024830,2500
N00024842,3588873
N00024850,3000
N00024851,742979
N00024852,379590
N00024857,87405
N00024862,4449964
N00024865,1000
N00024866,11500
N00024870,288121
N00024871,820664
N00024874,520735
N00024875,4584789
N00024882,397474
N00024894,2250
N00024919,3000
N00024922,593755
N00024931,1303974
N00024947,12401
N00024977,32312
N00024978,788399
N00024992,787567
N00025025,5024406
N00025051,500
N00025054,1632433
N00025059,642073
N00025089,1500
N00025093,716350
N00025095,403840
N00025104,1000
N00025140,8510
N00025175,461146
N00025187,2400
N00025213,3247
N00025219,581062
N00025226,2010
N00025237,375982
N00025254,2835
N00025274,2000
N00025280,399482
N00025284,274253
N00025286,1000
N00025292,210037
N00025299,1000
N00025314,6711
N00025326,1000
N00025327,8061
N00025330,370722
N00025337,297594
N00025357,5363
N00025361,500
N00025369,1000
N00025408,2342176
N00025413,504471
N00025426,1000
N00025437,250
N00025443,346103
N00025461,3000
N00025464,642541
N00025482,409432
N00025524,17836
N00025548,500
N00025578,2000
N00025595,1500
N00025597,1644211
N00025658,1272
N00025692,425514
N00025726,357115
N00025733,1000
N00025750,16040
N00025813,644
N00025881,20500
N00025882,1073247
N00026017,8500
N00026041,426890
N00026043,551406
N00026050,71682
N00026055,31600
N00026071,500
N00026080,1631347
N00026087,1245825
N00026089,8000
N00026106,566457
N00026110,77339
N00026120,310
N00026133,2000
N00026148,238680
N00026150,13778
N00026154,200
N00026156,1000
N00026157,5800
N00026160,1042968
N00026163,460003
N00026165,2379
N00026166,509488
N00026171,581474
N00026180,5000
N00026221,15957
N00026233,12348
N00026240,19666
N00026252,109490
N00026253,500
N00026257,1000
N00026259,1085624
N00026260,8231
N00026264,25741
N00026292,1524
N00026293,500
N00026296,2650
N00026299,11
N00026302,1000
N00026303,1000
N00026314,1239795
N00026316,500
N00026317,175
N00026318,3000
N00026322,1000
N00026327,1000
N00026329,6490
N00026335,2447
N00026341,509941
N00026343,1000
N00026368,668349
N00026376,19978
N00026384,11
N00026406,8600
N00026425,327517
N00026431,1127737
N00026434,642368
N00026435,29926
N00026439,1000
N00026445,2500
N00026449,83414
N00026451,10000
N00026452,37505
N00026453,100
N00026457,383614
N00026460,399259
N00026462,2720
N00026472,12243
N00026481,563362
N00026491,5000
N00026492,30019
N00026494,500
N00026507,2121
N00026515,1276
N00026521,2065
N00026526,1000
N00026538,1000
N00026541,500
N00026546,5937725
N00026557,2567316
N00026561,2000
N00026563,283
N00026575,17300
N00026578,37170
N00026585,121933
N00026586,1046620
N00026589,3411
N00026591,514513
N00026595,791156
N00026597,50532
N00026600,3000
N00026623,11500
N00026627,786322
N00026630,3000
N00026631,703558
N00026634,10000
N00026635,3000
N00026643,24152
N00026648,1500
N00026649,11
N00026651,45117
N00026660,4740899
N00026661,14867
N00026664,1998
N00026686,344216
N00026696,262
N00026702,2000
N00026710,435566
N00026714,2000
N00026723,1000
N00026724,20600
N00026742,2000
N00026743,25519
N00026748,376996
N00026767,606
N00026782,750
N00026786,689740
N00026790,415857
N00026804,3500
N00026817,585
N00026818,14000
N00026820,5616
N00026823,22000
N00026827,11100
N00026829,2307524
N00026830,3000
N00026834,6321
N00026838,9000
N00026840,1471603
N00026841,18326
N00026844,110
N00026853,500
N00026857,2000
N00026859,5000
N00026860,300
N00026861,250
N00026862,1368129
N00026863,1500
N00026871,20549
N00026882,5283
N00026885,3935780
N00026892,187200
N00026900,500
N00026907,1000
N00026909,2048
N00026910,2000
N00026914,348208
N00026923,712533
N00026926,2055745
N00026939,204899
N00026940,1000
N00026943,18672
N00026950,3000
N00026954,600
N00026961,275048
N00026995,20272
N00026997,200
N00027000,2000
N00027019,500
N00027021,3687277
N00027023,5000
N00027035,278615
N00027048,1547851
N00027059,5550
N00027060,673932
N00027068,15500
N00027087,2000
N00027093,1000
N00027095,1450
N00027096,26448
N00027123,1000
N00027128,5000
N00027130,372
N00027138,11676
N00027179,2500
N00027202,1000
N00027219,5050
N00027224,6000
N00027229,3484511
N00027239,186528
N00027267,2000
N00027275,3177
N00027278,500
N00027281,3075514
N00027286,500
N00027441,5956147
N00027455,81070
N00027458,1000
N00027459,785752
N00027462,607863
N00027463,101040
N00027464,4060699
N00027465,2161521
N00027467,1395366
N00027468,68824
N00027469,1584
N00027474,22500
N00027475,55750
N00027484,2389
N00027488,4892
N00027489,2500
N00027490,106459
N00027491,10150
N00027493,2366579
N00027495,29650
N00027496,29455
N00027497,2100
N00027498,34020
N00027500,2160875
N00027501,225
N00027502,11637561
N00027503,3793928
N00027504,97647
N00027509,129340
N00027510,2006375
N00027511,187249
N00027513,8000
N00027514,358660
N00027515,4111000
N00027516,8000
N00027517,500
N00027518,100
N00027522,1375687
N00027523,304525
N00027525,362898
N00027526,1550696
N00027527,9505
N00027528,214107
N00027529,3500
N00027530,21000
N00027533,1827598
N00027534,15000
N00027535,54375
N00027537,137792
N00027538,6100
N00027540,101728
N00027543,4340
N00027545,1544679
N00027546,297304
N00027547,78265
N00027548,203260
N00027549,2500
N00027550,801920
N00027551,198304
N00027552,52819
N00027555,8529
N00027556,10528
N00027558,2713434
N00027562,500
N00027563,59544
N00027564,176566
N00027565,1043645
N00027566,2742903
N00027567,183037
N00027568,38178
N00027569,1000
N00027570,9333
N00027571,8000
N00027572,5005
N00027573,4000
N00027575,2684710
N00027576,1200
N00027577,43960
N00027579,115052
N00027580,12000
N00027581,139362
N00027582,26650
N00027583,855017
N00027590,1150
N00027592,4500
N00027593,2500
N00027594,3602674
N00027599,5500
N00027600,3208091
N00027601,4988024
N00027602,13391
N00027603,500
N00027604,8000
N00027605,1171302
N00027609,52300
N00027615,2930
N00027617,6750
N00027618,1798572
N00027619,14500
N00027620,615
N00027621,50360
N00027622,3500
N00027623,804441
N00027625,8000
N00027626,547445
N00027629,25374
N00027630,5535
N00027631,50702
N00027634,141194
N00027636,155444
N00027638,9502
N00027639,500
N00027641,750
N00027642,364569
N00027643,2000
N00027644,820991
N00027646,1468
N00027647,239427
N00027648,200
N00027650,1000
N00027651,306987
N00027652,127604
N00027653,24775
N00027654,400
N00027655,3763448
N00027657,8700
N00027658,1386872
N00027661,334
N00027662,505292
N00027663,6000
N00027664,1325483
N00027666,200
N00027667,223377
N00027668,176234
N00027669,7570
N00027674,543
N00027675,3145
N00027677,1089867
N00027678,31000
N00027679,4000
N00027680,3500
N00027682,16000
N00027684,586
N00027685,7000
N00027689,1154049
N00027691,6500
N00027693,401
N00027694,12676766
N00027695,280370
N00027697,7000
N00027699,190766
N00027701,14955
N00027702,2200
N00027703,2364115
N00027706,3070
N00027709,483980
N00027713,59580
N00027714,1234218
N00027715,1500
N00027716,1000
N00027719,46597
N00027731,2501097
N00027736,9150
N00027738,14111
N00027740,20909
N00027741,179074
N00027742,1155972
N00027743,72024
N00027745,25983
N00027746,32385
N00027747,1200
N00027749,23069
N00027750,83
N00027751,237953
N00027753,2077
N00027755,27050
N00027756,50000
N00027757,7300
N00027758,20000
N00027759,527743
N00027760,11050
N00027762,4000
N00027763,1225377
N00027768,20000
N00027769,1000
N00027770,13000
N00027774,155200
N00027776,300
N00027778,2852653
N00027780,57500
N00027781,278703
N00027782,46200
N00027783,511406
N00027784,2000
N00027785,1000
N00027786,16500
N00027787,4660
N00027788,4400
N00027789,2900
N00027791,250
N00027792,13035
N00027793,577941
N00027797,20983
N00027798,16675
N00027799,1500
N00027802,10000
N00027803,2500
N00027804,2492841
N00027806,9000
N00027807,5000
N00027809,1500
N00027810,4411
N00027812,150
N00027813,6000
N00027814,81337
N00027820,835489
N00027823,1498
N00027825,3726
N00027827,20751
N00027828,1000
N00027829,920629
N00027831,12000
N00027832,5000
N00027839,3885
N00027841,20540
N00027842,3000
N00027843,4500
N00027844,100
N00027848,252977
N00027849,17000
N00027852,100
N00027859,20000
N00027860,4620733
N00027866,313596
N00027867,44046
N00027868,10202
N00027869,23719
N00027871,1713
N00027872,2500
N00027873,561227
N00027874,25000
N00027875,3260
N00027876,500
N00027877,3050
N00027880,129152
N00027881,10
N00027882,636
N00027883,500
N00027884,574375
N00027887,9500
N00027888,490630
N00027889,2000
N00027890,3440153
N00027891,1155994
N00027893,33410
N00027894,539736
N00027895,22029
N00027896,9568
N00027899,8088
N00027901,710986
N00027902,4009678
N00027903,2500
N00027905,2250
N00027907,14650
N00027908,18738
N00027910,12500
N00027911,400
N00027915,2400
N00027917,7900
N00027924,3000
N00027930,8150
N00027941,7900
N00027945,3500
N00027948,3000
N00027949,650
N00027953,500
N00027954,3100
N00027959,1250
N00027960,2000
N00027963,36214
N00027966,37919
N00027967,18993
N00027968,2134267
N00027969,3632
N00027970,11780
N00027971,1000
N00027972,305868
N00027974,674
N00027975,225620
N00027977,356243
N00027978,138095
N00027979,1000
N00027983,1967
N00027985,5000
N00027989,2891393
N00027990,13030
N00027991,1135
N00027993,5000
N00028001,1000
N00028002,1000
N00028003,5000
N00028004,146706
N00028007,21428
N00028013,3500
N00028015,5000
N00028022,203392
N00028026,400
N00028028,250
N00028029,19771
N00028034,95060
N00028035,4500
N00028039,463
N00028040,18515
N00028041,4500
N00028042,1530
N00028043,111601
N00028044,13500
N00028045,1732492
N00028048,3178
N00028049,4932760
N00028050,15650
N00028055,6600
N00028058,5904783
N00028059,5321
N00028063,446669
N00028066,500
N00028072,2100
N00028073,551102
N00028078,5750
N00028079,35148
N00028088,44652
N00028089,5000
N00028090,353993
N00028091,53610
N00028092,117305
N00028093,17336
N00028096,2000
N00028098,268711
N00028100,2500
N00028101,500
N00028103,27750
N00028104,21500
N00028105,250
N00028106,250
N00028107,15810
N00028109,22010
N00028113,3000
N00028115,200
N00028116,665329
N00028117,11
N00028118,20294
N00028119,2600
N00028120,500
N00028121,50
N00028122,32189
N00028123,1519
N00028124,500
N00028125,9350
N00028126,3242
N00028132,235171
N00028133,495619
N00028135,3500
N00028136,2000
N00028137,1000
N00028138,8064
N00028139,391119
N00028140,1500
N00028147,21231
N00028152,499867
N00028153,5000
N00028154,16321
N00028155,5000
N00028157,2000
N00028160,17562
N00028162,3390690
N00028165,2621
N00028177,500
N00028178,2121
N00028183,1621
N00028185,1500
N00028194,500
N00028202,750
N00028204,500
N00028216,1250
N00028218,45018
N00028223,4000
N00028224,18000
N00028225,8822
N00028226,16500
N00028228,35047
N00028234,679595
N00028242,93770
N00028248,13484
N00028249,36178
N00028251,1000
N00028252,5000
N00028254,12826
N00028256,11
N00028257,293777
N00028258,111518
N00028260,9250
N00028261,67197
N00028262,6000
N00028266,2505
N00028267,3000
N00028268,636
N00028271,500
N00028274,12000
N00028279,4400
N00028281,2250
N00028283,3400
N00028285,5000
N00028289,5065
N00028290,21250
N00028293,3083
N00028294,4424
N00028296,2750
N00028297,1083
N00028301,2112
N00028302,1000
N00028304,1500
N00028311,2530149
N00028314,1551
N00028324,5000
N00028327,1639
N00028328,77751
N00028333,118485
N00028335,2779
N00028337,29000
N00028338,62001
N00028340,500
N00028341,40922
N00028347,1000
N00028348,5648
N00028351,3000
N00028357,20300
N00028361,5000
N00028371,5000
N00028374,2000
N00028375,6971
N00028388,1000
N00028398,54330
N00028401,250
N00028404,250
N00028410,10000
N00028411,201709
N00028412,500
N00028413,250
N00028415,4000
N00028418,8000
N00028420,20647
N00028423,5000
N00028424,7863
N00028431,5000
N00028432,750
N00028433,5500
N00028435,18810
N00028437,16949
N00028444,869
N00028449,8000
N00028452,174125
N00028454,29250
N00028463,9081
N00028465,9369
N00028473,3731
N00028485,1200
N00028488,8853
N00028489,1588726
N00028491,2000
N00028501,35893
N00028502,1000
N00028551,3000
N00028552,31000
N00028553,1000
N00028566,11076
N00028570,11141
N00028576,25500
N00028590,10000
N00028591,15878
N00028594,2500
N00028595,3500
N00028599,3000
N00028602,15662
N00028614,4020
N00028622,110968
N00028623,4610
N00028631,201
N00028647,50
N00028650,3736
N00028655,2674
N00028667,10
N00028686,201
N00028690,2000
N00028701,5800
N00028702,15000
N00028703,324611
N00028705,250
N00028715,500
N00028758,3184482
N00028759,24000
N00028760,2000
N00028761,2000
N00028769,500
N00028775,1083
N00028781,2500
N00028838,14771
N00028841,617
N00028859,300783
N00028860,40384
N00028861,18020
N00028933,8100
N00033042,2519
