CID,amount
C00101410,17117
C00101485,1500
C00101592,200
C00101626,7250
C00101725,-174
C00101766,8768
C00102368,14600
C00102517,646
C00102731,2000
C00102764,4765
C00102780,9830
C00102947,2500
C00103143,5900
C00103549,5090
C00103697,1616
C00103903,225
C00103937,22995
C00104299,24140
C00104471,128349
C00104687,240
C00104802,8157
C00104851,15412
C00104885,290
C00104901,59311
C00105338,5315
C00105668,45708
C00105973,16217
C00105981,96750
C00106146,71178
C00106609,1000
C00106716,800
C00106740,5868
C00107128,1972
C00107136,3650
C00107235,95100
C00107300,19335
C00107615,1800
C00107771,10067
C00108035,17755
C00108209,26776
C00108282,4698
C00108290,2904
C00108613,86651
C00109017,9356
C00109116,1200
C00109306,1750
C00109546,9987
C00109595,300
C00109819,30800
C00109991,1100
C00110197,15860
C00110262,2035
C00110338,100840
C00110478,10458
C00110577,966
C00110585,13300
C00110759,3000
C00111278,-69820
C00111302,4550
C00111310,442
C00111427,1500
C00111534,4375
C00111559,30227
C00111567,3493
C00111658,7400
C00111880,1810
C00112623,600
C00112680,1250
C00112763,5307
C00112888,4181
C00112896,2598
C00113001,300
C00113019,2500
C00113241,23451
C00113258,4450
C00113753,9259
C00113803,52998
C00113811,131422
C00114025,11460
C00114090,450
C00114108,2100
C00114132,14216
C00114439,144819
C00114447,2730
C00114694,8597
C00115303,6241
C00115527,-5925
C00115832,1000
C00116020,984
C00116145,600
C00116996,2251
C00117424,3804
C00117614,260
C00117838,4837
C00117861,7870
C00118208,6400
C00118430,2025
C00118943,22735
C00118950,6627
C00119776,1250
C00120006,240
C00120030,7125
C00120055,59460
C00120873,4250
C00121277,500
C00121319,1150
C00121350,3000
C00121368,43046
C00121582,750
C00122101,36630
C00123513,8557
C00125641,15336
C00125716,600
C00125732,1507
C00126086,5000
C00126763,269234
C00126847,300
C00127258,806
C00127670,1400
C00127779,2711
C00127811,12750
C00127910,500
C00128082,4650
C00128231,1450
C00128512,17830
C00128678,7000
C00128686,200
C00128918,8050
C00128975,735
C00129189,2005
C00129742,350
C00129833,19836
C00130385,2500
C00130658,15500
C00130773,49252
C00131185,31886
C00131557,8300
C00131607,15100
C00131706,-500
C00132282,3000
C00132480,1500
C00135186,-32
C00135368,27485
C00135376,800
C00135459,2300
C00135541,4500
C00135558,65103
C00135590,1000
C00135681,-90
C00135707,-355
C00135855,1000
C00136457,10250
C00136853,28365
C00137265,1724
C00137729,2728
C00138560,14000
C00138701,2425
C00138966,250
C00139071,3000
C00139089,600
C00139253,200
C00139451,8135
C00139477,1600
C00139519,6250
C00139568,2258
C00139600,1486
C00139659,43375
C00139667,2262
C00139741,750
C00139964,1320
C00140061,34530
C00140590,578030
C00140707,1200
C00140855,984
C00141002,1464
C00141218,1068
C00141382,500
C00141747,36350
C00141812,78612
C00142158,2000
C00142299,9571
C00142489,1500
C00142596,4554
C00142711,1200
C00142851,7425
C00143230,89956
C00143305,3975
C00143560,13475
C00143743,167536
C00143818,400
C00144154,750
C00144170,3800
C00144261,250
C00144345,624
C00144584,1600
C00144766,134616
C00144774,18498
C00145037,107979
C00145342,9550
C00145623,10900
C00145722,3074
C00146472,3500
C00146506,525
C00146605,4315
C00146969,1250
C00147066,10432
C00147173,40804
C00147231,300
C00147975,19750
C00147983,13910
C00148031,31467
C00148155,2500
C00148635,2350
C00148783,5000
C00149104,1400
C00149211,640
C00149641,4350
C00149948,750
C00150367,88229
C00150672,116840
C00150797,22492
C00150995,6750
C00151019,15340
C00151175,1464
C00151282,1000
C00151340,64329
C00151563,600
C00152280,375
C00153031,41950
C00153171,250
C00153379,10607
C00154104,300
C00155366,1200
C00155440,2997
C00155952,194652
C00156166,2608
C00156810,419084
C00156935,500
C00157677,-56
C00157875,6106
C00157958,2000
C00158402,8220
C00158865,4610
C00158881,12041
C00159954,1890
C00160259,9100
C00160770,6714
C00160838,800
C00160937,87118
C00160986,5950
C00161067,200615
C00161141,2715
C00161190,250
C00161414,675
C00161422,1831
C00161570,5250
C00161604,27065
C00161786,139950
C00161810,77583
C00161901,5966
C00162339,173600
C00162578,30562
C00162719,13480
C00162818,1898
C00163048,11169
C00163253,250
C00163311,2000
C00163626,500
C00163832,19111
C00163873,200
C00164004,200
C00164145,12631
C00164152,735
C00164418,118440
C00164939,12487
C00165159,7250
C00165282,333
C00165365,975
C00165589,10075
C00165621,3750
C00165688,155711
C00165803,728
C00165878,2000
C00165944,10000
C00166074,1450
C00166082,900
C00166223,24673
C00166272,310
C00166348,11534
C00166553,699
C00166710,389579
C00167015,66100
C00167130,102433
C00167213,48585
C00167221,6000
C00167320,18037
C00167346,99736
C00167460,4096
C00167627,5000
C00167668,3986
C00167684,1789
C00167759,11180
C00167916,21426
C00168070,3300
C00168864,3328
C00169441,950
C00169821,768
C00170175,48890
C00170258,22695
C00170316,250
C00170696,1875
C00171330,24711
C00171504,3950
C00171843,3735
C00171926,6945
C00172296,850
C00172494,982
C00172510,164262
C00172833,5005
C00172841,13583
C00172858,1050
C00173153,15915
C00174060,691
C00174227,4300
C00174334,1465
C00174599,3700
C00175521,500
C00175976,725
C00176214,24370
C00176388,4119
C00176420,3500
C00176727,7730
C00176834,23425
C00177469,7737
C00177741,1000
C00177972,5666
C00178038,25945
C00178541,500
C00179010,416
C00179408,11591
C00181826,10292
C00183707,1346
C00184028,5400
C00184143,103020
C00185520,420
C00185686,1100
C00185694,3522
C00186072,8065
C00186288,-2215
C00187450,57040
C00187526,4900
C00187799,865
C00188011,610
C00188177,2200
C00188193,11275
C00188367,30320
C00189100,10200
C00190652,4600
C00190934,40460
C00191247,49685
C00191288,11300
C00191387,2000
C00191478,250
C00192062,252
C00192153,750
C00192906,243
C00193177,11250
C00193383,969
C00193433,1131289
C00193441,2854
C00193631,39410
C00193672,1550
C00193854,750
C00193979,4000
C00194126,3538
C00194191,270
C00194225,2000
C00194555,2550
C00194647,800
C00194746,1980
C00195024,250
C00195263,576
C00195362,3750
C00195388,1003
C00196089,18899
C00196246,131220
C00196444,8651
C00196725,11952
C00197095,6524
C00197228,136
C00197244,200
C00197715,5450
C00197749,16505
C00197863,61881
C00198606,5200
C00198861,1000
C00199166,299
C00199257,4160
C00199471,624
C00199497,4940
C00199869,900
C00199950,7000
C00200089,730
C00200907,2071
C00201293,300
C00201491,870
C00201863,6349
C00201871,6625
C00202804,500
C00202861,1000
C00204008,5200
C00204099,11471
C00204180,260
C00204388,500
C00204453,9075
C00205138,550
C00205369,3220
C00206136,1150
C00206672,2125
C00207399,900
C00207472,650
C00208249,1225
C00208322,7250
C00208439,3000
C00208983,200
C00208991,66949
C00209833,267
C00210526,312
C00210617,600
C00211250,5010
C00211318,79250
C00211763,80265
C00212142,4944
C00212308,4266
C00212787,12461
C00213066,3955
C00213173,41155
C00213231,1380
C00213348,773
C00213819,5250
C00214072,200
C00214148,775
C00214304,1475
C00214338,6005
C00214379,3000
C00214809,200
C00214965,800
C00215046,4008
C00215053,500
C00215129,892
C00215202,300
C00215236,2751
C00215285,29500
C00216127,39502
C00216614,24905
C00216754,1000
C00216770,732
C00216895,11097
C00217638,11000
C00217687,250
C00217877,2852
C00217885,566
C00218891,133
C00219220,6250
C00219444,3750
C00219568,780
C00219642,125465
C00220053,1000
C00220269,250
C00220764,5372
C00221077,1000
C00221507,6650
C00222000,1000
C00224717,5173
C00224725,750
C00224790,2600
C00225342,1148
C00225524,231
C00226472,6569
C00226548,5422
C00227546,44260
C00227744,66100
C00228106,1450
C00228296,10275
C00228858,300
C00229203,4900
C00229328,500
C00229534,1500
C00229997,210
C00230185,72099
C00230342,46339
C00230789,8215
C00231076,925
C00231951,4998
C00232264,200
C00232272,200
C00232629,8300
C00232843,2100
C00232967,416
C00233056,880
C00233239,250
C00233247,1500
C00233304,11500
C00233353,1900
C00234641,7750
C00235036,832
C00235176,2375
C00235184,5250
C00235309,13900
C00235572,54100
C00235655,2000
C00235739,82335
C00235853,13401
C00235929,1100
C00236083,2500
C00236489,84660
C00236596,11950
C00236778,800
C00237065,4500
C00237404,3000
C00237495,9814
C00238204,3000
C00238311,204
C00238725,1277
C00238782,1000
C00239285,2750
C00239780,935
C00239848,5496
C00239947,988
C00240069,6029
C00240218,1300
C00240226,500
C00240457,2400
C00240911,5350
C00241083,60321
C00241323,8200
C00241380,20380
C00241851,460
C00242040,1250
C00242057,5960
C00242271,1250
C00243220,3970
C00243444,1500
C00243675,3000
C00244400,4250
C00244863,30715
C00245530,1200
C00245548,134476
C00245910,225
C00246306,28250
C00246348,750
C00246736,510
C00247262,500
C00247403,20460
C00247569,11790
C00247775,480
C00248047,500
C00248195,8030
C00248658,1250
C00248716,44863
C00248849,8620
C00248864,23660
C00249342,12100
C00249359,3288
C00249896,799
C00249961,250
C00249995,3850
C00250027,5128
C00250068,81871
C00250134,2000
C00250209,1000
C00250399,189100
C00250407,1400
C00250464,250
C00250753,750
C00251132,1300
C00251447,1500
C00251751,5738
C00251876,11446
C00252338,22500
C00252395,26088
C00252551,160100
C00252940,134707
C00253153,1889
C00253260,43210
C00253369,4250
C00253468,1000
C00253880,330
C00253906,500
C00254201,4750
C00254268,416
C00254490,1250
C00254656,6378
C00254847,4549
C00254953,1789
C00255091,750
C00255216,12753
C00255224,2916
C00255257,2500
C00255406,2500
C00255695,116192
C00255752,216875
C00255950,3215
C00255992,2219
C00256131,1500
C00256453,2000
C00257246,5000
C00257279,2360
C00257329,31597
C00258228,1550
C00258277,31401
C00258590,1375
C00259572,6250
C00260141,1130
C00260331,250
C00260737,5000
C00261339,15700
C00261891,3450
C00262048,750
C00262295,5769
C00263053,1450
C00263723,5300
C00263731,250
C00264689,750
C00264770,9516
C00265546,9228
C00265603,2100
C00266585,14947
C00267385,250
C00267849,540
C00268904,225
C00269407,1000
C00269779,2500
C00270934,22287
C00270967,1600
C00271007,2210
C00271338,270750
C00272724,221
C00273003,13575
C00273136,2725
C00274423,1397
C00274944,111070
C00275123,1200
C00275230,240
C00275529,5611
C00275909,2078
C00276311,254
C00276485,200
C00276592,870
C00276659,500
C00277152,5000
C00277335,13250
C00277541,5550
C00277988,1250
C00278101,2300
C00278275,280
C00278689,3000
C00278895,13325
C00279174,400
C00279182,2130
C00279216,5703
C00279331,4201
C00279380,3390
C00279455,8528
C00279497,208
C00279505,4235
C00279802,23254
C00279828,250
C00279927,1368
C00280008,200
C00280156,200
C00280222,61800
C00280321,24942
C00280743,3142
C00281162,1513
C00281212,3328
C00281675,1425
C00281717,500
C00282038,8812
C00282210,820
C00282343,1250
C00282459,405
C00282731,3744
C00282921,1700
C00283135,18850
C00283432,2310
C00283440,7924
C00283523,7000
C00283986,1920
C00284018,500
C00284810,10792
C00284885,19345
C00285098,7800
C00286419,500
C00286880,2500
C00287003,5028
C00287714,1092
C00287847,3081
C00288712,225
C00289041,1099
C00289058,1259
C00290502,2497
C00290890,1500
C00290973,1248
C00291799,1250
C00292094,1237
C00292102,3454
C00292318,3981
C00293894,25250
C00293910,24465
C00294918,515
C00295097,5500
C00295360,1000
C00295527,54207
C00296269,235
C00296640,5000
C00296657,11800
C00296822,832
C00297184,1103
C00297531,250
C00297911,500
C00298000,9174
C00298356,775
C00298604,2000
C00299321,4596
C00299511,500
C00299701,13500
C00300376,300
C00300418,7768
C00300426,997
C00300483,38640
C00300525,1000
C00300707,15560
C00300731,5300
C00300863,5000
C00300921,7415
C00301192,1500
C00301325,6718
C00301358,1000
C00301671,450
C00301853,1000
C00301929,20710
C00302067,50254
C00302232,1605
C00302240,2065
C00302588,75400
C00302703,4300
C00302943,784
C00303024,3911
C00303032,825
C00303065,336
C00303339,117000
C00303743,200
C00303818,5500
C00303958,750
C00304030,250
C00304634,8650
C00304832,12550
C00305029,4750
C00305268,365
C00305318,16000
C00305797,20071
C00305805,44000
C00306175,15564
C00306449,20000
C00306878,4500
C00306894,32750
C00307249,8189
C00307397,3250
C00307777,5500
C00307991,7000
C00308478,8750
C00309526,850
C00309567,134642
C00309716,250
C00309781,37750
C00310748,225
C00311142,5670
C00311308,3165
C00311738,1000
C00311878,1000
C00311944,10650
C00312785,600
C00313312,3000
C00313700,1500
C00314054,200
C00314617,36861
C00314997,530
C00315713,4281
C00315747,51295
C00316331,776
C00317735,2540
C00318204,1091
C00318311,1550
C00318766,2440
C00318907,2125
C00319194,500
C00319723,10400
C00320101,12800
C00320143,900
C00320176,2000
C00320291,8000
C00321158,1520
C00321406,250
C00321596,1500
C00321943,4660
C00322560,2710
C00322768,1167
C00322784,2492
C00323048,7068
C00323253,5000
C00323352,28750
C00323501,270
C00323576,300
C00324483,280
C00325076,76639
C00325159,8936
C00325324,2582
C00325332,55900
C00325357,2500
C00325811,4390
C00325852,-467
C00325936,8115
C00325993,1000
C00326009,250
C00326256,3500
C00326389,328
C00326405,2000
C00326439,23365
C00326488,3500
C00326595,343401
C00326736,9450
C00326751,500
C00326835,2661
C00326918,500
C00327189,500
C00327395,17500
C00327437,1000
C00327668,2911
C00327916,1970
C00328278,900
C00328369,500
C00328401,55182
C00328468,18750
C00328799,1500
C00328856,400
C00329425,14575
C00329474,2508
C00329862,5000
C00330118,9850
C00330233,471
C00330290,2500
C00330514,3300
C00330647,200
C00330696,2400
C00330720,19250
C00331017,600
C00331173,500
C00331363,1062
C00331454,34750
C00331694,6000
C00331827,7500
C00331835,-767
C00331991,3500
C00332031,1500
C00332254,1800
C00332296,38850
C00332395,300
C00332643,15398
C00332833,312
C00332841,700
C00332924,2123
C00332965,200
C00333104,28050
C00333534,250
C00333542,1040
C00333666,1500
C00334193,935
C00334383,9370
C00334581,200
C00334656,210
C00334904,500
C00335091,3550
C00335109,4250
C00335174,4886
C00335232,1784
C00335364,5000
C00335414,5600
C00335448,3500
C00335570,844
C00336057,2110
C00336743,35377
C00336768,300
C00336842,4500
C00337113,250
C00337394,3650
C00337626,7466
C00337733,874
C00337972,5000
C00338012,1000
C00338020,2500
C00338087,5084
C00338442,8249
C00339051,500
C00339119,5000
C00339291,6250
C00339473,5000
C00339499,7088
C00339655,56347
C00340083,32500
C00340190,9926
C00340224,2200
C00340356,16250
C00340455,1219
C00340554,1500
C00340745,2150
C00340828,249
C00340836,200
C00340885,217
C00340943,205894
C00341016,2550
C00341164,270
C00341271,6300
C00341396,209119
C00341602,4400
C00341743,11100
C00341800,7916
C00341990,5000
C00342022,9159
C00342048,16525
C00342113,151767
C00342246,1500
C00342378,5000
C00342386,2500
C00342394,14698
C00342733,7092
C00342766,5000
C00342857,20350
C00342907,1918
C00342972,1836
C00343020,1000
C00343095,200
C00343137,92268
C00343459,65268
C00343590,750
C00343681,2550
C00343947,2500
C00343988,1561
C00344010,1100
C00344234,36500
C00344325,1000
C00344333,8252
C00344648,2400
C00344770,1500
C00344788,50901
C00344945,1400
C00345017,1000
C00345058,3250
C00345132,11500
C00345199,5500
C00345306,2795
C00345496,4763
C00345603,5161
C00345629,33950
C00345793,866
C00346015,6002
C00346098,5000
C00346189,3400
C00346239,1800
C00346353,191700
C00346635,700
C00346726,4000
C00347112,2500
C00347195,18600
C00347229,1000
C00347385,5300
C00347955,13980
C00347989,3000
C00348144,1500
C00348185,250
C00348219,500
C00348243,550
C00348292,960
C00348359,7000
C00348524,13339
C00348607,4000
C00349225,9750
C00349233,57700
C00349373,1030
C00349746,64629
C00349902,2045
C00350108,708
C00350280,2500
C00350439,5800
C00350462,7500
C00350744,51450
C00350884,416
C00350991,11475
C00351031,750
C00351189,1000
C00351197,9949
C00351270,8540
C00351635,20000
C00351924,3750
C00352054,21000
C00352757,15000
C00353417,7000
C00353797,2541
C00353953,4000
C00354035,7157
C00354241,400
C00354308,2500
C00354332,10675
C00354571,3583
C00354605,250
C00354753,450
C00355271,20400
C00355388,88972
C00355677,38669
C00355719,2000
C00355792,500
C00355941,1111
C00355958,250
C00356089,833
C00356261,300
C00356345,403
C00356378,7250
C00357129,9750
C00357160,500
C00357608,750
C00357640,4201
C00357863,17688
C00358051,11500
C00358366,6493
C00358432,700
C00358440,2304
C00358606,210
C00358812,2050
C00358903,300
C00359075,102053
C00359125,832
C00359380,600
C00359430,5000
C00359463,1465
C00359539,45221
C00359554,425
C00359588,21200
C00359984,300
C00359992,5000
C00360008,35250
C00360206,1530
C00360354,5000
C00360362,11660
C00360388,27000
C00360610,810
C00360792,5000
C00361253,430
C00361410,1000
C00361485,350
C00361741,5000
C00361758,7300
C00361956,29125
C00362020,1000
C00362095,1000
C00362178,1900
C00362210,624
C00362384,3500
C00362582,300
C00362624,1365
C00362640,2500
C00362707,1500
C00363127,7500
C00363150,300
C00363192,1250
C00363317,22500
C00363556,4000
C00363689,6500
C00363770,10082
C00363812,1000
C00363879,543
C00363986,1162
C00363994,97750
C00364109,1250
C00364133,6700
C00364158,16850
C00364174,8975
C00364216,500
C00364356,500
C00364471,546
C00364596,31040
C00364737,500
C00364778,1250
C00364992,5000
C00365007,1914
C00365031,5890
C00365072,806
C00365122,21683
C00365254,678
C00365262,19000
C00365270,9000
C00365296,260
C00365338,1000
C00365502,3102
C00365528,1000
C00365536,9250
C00365551,536000
C00365965,23020
C00365973,312
C00366070,280
C00366179,1500
C00366211,609
C00366229,375
C00366468,10294
C00366542,2000
C00366666,743
C00366781,1000
C00366872,1100
C00367177,10000
C00367375,17289
C00367912,250
C00367920,5800
C00367995,5497
C00368084,600
C00368142,30683
C00368332,1500
C00368381,300
C00368431,11250
C00368613,10000
C00368696,1000
C00368803,7236
C00368811,416
C00368993,10500
C00369009,3391
C00369025,500
C00369090,33490
C00369181,3450
C00369660,12100
C00369751,740
C00369835,2116
C00369983,750
C00370007,184383
C00370015,6291
C00370023,12200
C00370130,16200
C00370213,2000
C00370221,93427
C00370270,850
C00370569,-660
C00370577,600
C00370759,6415
C00370791,1500
C00370932,6000
C00371088,2659
C00371336,250
C00371633,1500
C00371757,800
C00371856,1550
C00371948,1866
C00372086,10717
C00372441,300
C00372789,5000
C00372862,2750
C00372979,1200
C00373217,225
C00373696,14505
C00373787,3077
C00373837,3080
C00373910,5500
C00374298,1250
C00374371,950
C00374447,1300
C00375048,24350
C00375279,3000
C00375360,64566
C00375378,5000
C00375451,6000
C00375527,500
C00375568,1190
C00375584,2500
C00375691,4500
C00375824,1000
C00375865,1700
C00375915,1200
C00376038,8500
C00376343,8250
C00376376,7176
C00376582,1300
C00376756,1000
C00376863,1800
C00377002,500
C00377010,6000
C00377143,2500
C00377168,1910
C00377325,250
C00377333,1526
C00377549,10183
C00377663,500
C00377689,5000
C00377754,250
C00377952,375
C00378067,760
C00378083,900
C00378216,10000
C00378356,5000
C00378695,3000
C00378752,990
C00378794,716
C00378950,1042
C00378976,404
C00379180,1000
C00379479,17650
C00379537,4455
C00379545,1250
C00379628,6450
C00379719,361
C00379768,21664
C00380204,2500
C00380303,1421
C00380402,2785
C00380477,19000
C00380535,6200
C00380550,5456
C00380568,15230
C00380709,204
C00380733,2000
C00380949,331
C00381012,1500
C00381160,1000
C00381277,800
C00381459,1000
C00381517,89199
C00381541,384
C00381624,2500
C00381699,26500
C00381806,6504
C00381954,208
C00382028,28275
C00382119,500
C00382150,3473
C00382226,250
C00382275,4561
C00382283,250
C00382333,3300
C00382416,434
C00382424,16890
C00382440,4865
C00382507,1067
C00382671,875
C00382796,250
C00383018,7250
C00383307,3089
C00383356,1000
C00383422,5000
C00383463,3000
C00383489,1500
C00383521,11900
C00383661,750
C00383869,6000
C00383901,8950
C00383919,1015
C00383927,18500
C00383950,300
C00383976,3500
C00383992,608
C00384115,5000
C00384354,33255
C00384362,44100
C00384602,122826
C00384701,61300
C00384818,1462
C00384826,1500
C00385120,5540
C00385179,1312
C00385187,1500
C00385195,1500
C00385286,761
C00385393,-2673
C00385690,250
C00385757,500
C00385799,1070
C00385849,624
C00385948,300
C00385989,225
C00386128,600
C00386300,10000
C00386367,2150
C00386524,390
C00386573,15000
C00386672,222
C00386854,500
C00386904,6285
C00387274,2500
C00387282,490
C00387290,1700
C00387316,20500
C00387381,1000
C00387464,73400
C00387555,2850
C00387720,23220
C00387753,2478
C00387837,1000
C00387860,250
C00387928,2750
C00388132,4850
C00388157,500
C00388421,25700
C00388470,1000
C00388504,20000
C00388587,1500
C00388611,1250
C00388751,1000
C00388769,14839
C00388793,6000
C00388934,2740
C00388942,325
C00389122,6500
C00389288,25762
C00389403,3000
C00389429,5322
C00389510,3790
C00389585,2000
C00389668,2500
C00389916,4206
C00389981,17350
C00390054,5200
C00390161,500
C00390179,5000
C00390351,3000
C00390526,1950
C00390575,999
C00390583,2000
C00390641,3325
C00390674,2250
C00390757,5000
C00390831,750
C00390963,1750
C00391383,8900
C00391409,-38816
C00391458,71300
C00391508,3650
C00391797,1000
C00391979,5000
C00392134,500
C00392464,916
C00392621,16250
C00392738,14300
C00392795,22400
C00392928,2150
C00393173,650
C00393223,930
C00393256,500
C00393298,6000
C00393454,800
C00393520,34871
C00393553,1367
C00393728,1382
C00393736,17428
C00393769,5000
C00393975,2500
C00394031,6000
C00394163,25436
C00394452,250
C00394650,875
C00394668,500
C00394726,500
C00394775,4150
C00394916,800
C00395186,1850
C00395244,1000
C00395350,1000
C00395533,2550
C00395590,472
C00395723,8743
C00395871,-2500
C00395889,3450
C00395947,2006
C00395954,450
C00396218,500
C00396291,13116
C00396499,1950
C00396556,1000
C00396671,60650
C00396812,300
C00396820,5500
C00396895,500
C00396994,200
C00397083,5677
C00397208,705
C00397554,250
C00397711,250
