CID,amount
C00119388,600
C00119545,3766
C00119776,4287
C00120030,62060
C00120055,10852
C00120204,10000
C00120238,5000
C00120519,4550
C00121277,17720
C00121319,1500
C00121350,16180
C00121368,100867
C00121582,18825
C00122499,200
C00122671,19550
C00122937,6950
C00123158,250
C00123612,39617
C00123950,3695
C00124016,1200
C00125641,85952
C00125716,26750
C00125732,1900
C00126011,14200
C00126086,1050
C00126466,1905
C00126763,256623
C00126789,5500
C00126847,25653
C00127258,49000
C00127357,13300
C00127621,2200
C00127670,30440
C00127779,36512
C00127811,80910
C00128082,6860
C00128140,250
C00128231,64550
C00128512,27912
C00128678,4200
C00128918,4650
C00128975,15155
C00129122,5850
C00129189,16047
C00129437,3450
C00129742,2957
C00129833,35080
C00129932,43100
C00130385,12000
C00130658,28325
C00130773,214626
C00130831,300
C00131045,850
C00131185,139357
C00131383,4350
C00131557,37175
C00131607,53800
C00132092,7014
C00132282,81212
C00132456,4616
C00132480,38285
C00133215,4100
C00134742,625
C00135186,2000
C00135293,4118
C00135368,87196
C00135376,5000
C00135525,13440
C00135541,35950
C00135558,1069263
C00135590,23084
C00135681,1200
C00135855,9004
C00136200,13455
C00136317,500
C00136390,12911
C00136432,14300
C00136440,7745
C00136457,50180
C00136838,1700
C00137265,10250
C00137273,9150
C00137828,260
C00138107,6525
C00138339,5810
C00138560,99450
C00138701,59525
C00138974,2700
C00139014,5706
C00139071,12000
C00139089,6400
C00139097,20000
C00139105,200
C00139451,3214
C00139477,61875
C00139519,10250
C00139568,5950
C00139600,500
C00139659,301860
C00139667,2811
C00139741,24075
C00139964,1350
C00140590,2908350
C00140707,14700
C00140855,1425
C00140970,11860
C00141002,21967
C00141036,500
C00141044,10000
C00141218,9819
C00141341,1600
C00141382,1000
C00141697,832
C00141747,41150
C00141812,120665
C00141945,10000
C00142117,5000
C00142299,8644
C00142307,55000
C00142315,18755
C00142372,9247
C00142489,500
C00142596,23665
C00142711,2200
C00142786,10000
C00142844,1200
C00143164,829
C00143230,99666
C00143305,39499
C00143560,7956
C00143743,150385
C00144063,4362
C00144154,11250
C00144170,34725
C00144261,900
C00144311,19350
C00144345,4000
C00144576,15723
C00144584,32650
C00144709,1150
C00144766,879328
C00144774,61627
C00145037,15450
C00145342,144300
C00145623,77475
C00145722,2700
C00146472,11956
C00146480,5000
C00146506,16809
C00146605,10628
C00147066,143672
C00147173,180206
C00147231,5000
C00147512,30800
C00147975,193050
C00147983,93070
C00148031,11701
C00148155,9000
C00148510,1600
C00148528,500
C00148536,1000
C00148783,384
C00149013,163584
C00149104,11268
C00149583,1500
C00149641,13445
C00149948,450
C00150151,46902
C00150367,598117
C00150672,175945
C00150797,48110
C00150995,224500
C00151019,11315
C00151175,3028
C00151282,15304
C00151787,5000
C00152280,13700
C00152579,10000
C00152983,2614
C00153171,5250
C00153379,8607
C00153577,516
C00154104,9810
C00155184,1200
C00155358,24050
C00155366,1500
C00155440,1280
C00155713,28100
C00155853,21375
C00155952,242465
C00156166,6000
C00156471,1000
C00156810,645087
C00156935,20000
C00157537,9500
C00157545,300
C00157677,2175
C00157875,48278
C00157941,250
C00157958,1050
C00158402,24250
C00158865,120700
C00158881,39814
C00158899,500
C00158980,590303
C00158998,2500
C00159319,194037
C00159855,21261
C00159954,10720
C00160077,13550
C00160259,131300
C00160630,46910
C00160770,6707
C00160838,44000
C00160937,50858
C00160978,4750
C00161141,8384
C00161190,22700
C00161414,20252
C00161422,5050
C00161570,20700
C00161604,81710
C00161786,218810
C00161810,247704
C00161901,4753
C00162339,208810
C00162578,171498
C00162719,62260
C00162735,5000
C00162818,7192
C00163048,57305
C00163196,10783
C00163212,250
C00163253,1800
C00163311,24930
C00163626,2000
C00163832,14459
C00164004,5640
C00164145,3350
C00164152,25295
C00164418,452337
C00164426,545
C00164459,450
C00164848,19331
C00164939,98254
C00165142,3305
C00165159,26200
C00165365,9300
C00165514,2000
C00165522,7500
C00165548,9250
C00165589,2387
C00165605,1500
C00165621,22052
C00165688,446096
C00165803,1100
C00165944,32850
C00166074,32290
C00166082,950
C00166223,32689
C00166272,3171
C00166348,95666
C00166355,9625
C00166496,1440
C00166512,63699
C00166553,16273
C00166645,1800
C00166710,1342606
C00166926,23260
C00167007,10000
C00167015,471552
C00167130,626607
C00167213,92546
C00167221,5000
C00167320,303487
C00167346,530252
C00167460,36711
C00167627,7000
C00167668,28581
C00167684,1904
C00167759,99844
C00167916,58344
C00168070,33780
C00168120,42620
C00168575,14471
C00168864,3475
C00169441,25200
C00169508,7700
C00169789,666
C00169821,800
C00170175,56055
C00170258,24160
C00170316,2800
C00170696,13100
C00170944,530
C00171330,127845
C00171504,20465
C00171843,6390
C00171926,7250
C00172296,7870
C00172361,1100
C00172387,1000
C00172494,11533
C00172510,54950
C00172601,16875
C00172635,25000
C00172775,9940
C00172833,10960
C00172841,128351
C00172858,3290
C00172866,1000
C00173096,25600
C00173153,112161
C00173161,12250
C00173278,2600
C00173344,20300
C00173369,5500
C00174011,11196
C00174060,18125
C00174227,51200
C00174334,7550
C00174367,1600
C00174391,1800
C00174599,36500
C00174821,2278
C00175521,4000
C00175976,4925
C00176214,101548
C00176388,29269
C00176396,13450
C00176420,18250
C00176628,2500
C00176727,46917
C00176834,4000
C00177469,7945
C00177766,45810
C00177972,13280
C00178012,18450
C00178038,847129
C00178053,10000
C00179010,12000
C00179275,21500
C00179408,418744
C00179473,40005
C00180901,2200
C00181230,7525
C00181529,700
C00181826,125250
C00182931,10550
C00183087,1500
C00183707,6763
C00184028,11732
C00184143,181722
C00184382,3350
C00185124,85360
C00185520,21650
C00185686,19345
C00185694,170326
C00185884,32250
C00186064,11500
C00186072,11799
C00186288,2452
C00187450,2750
C00187526,103750
C00187799,4946
C00188011,3790
C00188177,67459
C00188193,46789
C00188367,107491
C00188987,13350
C00189100,500
C00189126,1246
C00190876,22000
C00190934,429258
C00191213,1179
C00191247,86966
C00191288,18550
C00191387,32500
C00191478,3200
C00192062,4000
C00192153,1750
C00192302,11850
C00192468,2000
C00192906,4250
C00193144,250
C00193177,15600
C00193433,3915573
C00193441,21176
C00193631,172911
C00193672,8100
C00193854,1500
C00193979,50000
C00194084,3970
C00194126,12350
C00194191,2300
C00194225,17350
C00194340,1450
C00194555,39050
C00194647,12657
C00194746,17365
C00195024,50750
C00195263,750
C00195362,86650
C00195388,5769
C00195586,23266
C00195701,8750
C00195891,23890
C00196089,17980
C00196246,323109
C00196428,9200
C00196444,166800
C00196634,300
C00196659,2630
C00196709,1935
C00196725,93594
C00196824,7750
C00197095,31386
C00197228,19184
C00197715,250
C00197749,8560
C00198069,3500
C00198259,2700
C00198606,1440
C00198861,8500
C00199257,27212
C00199463,250
C00199570,300
C00199653,5000
C00199687,17300
C00199703,750
C00199711,1465
C00199802,800
C00199869,10700
C00199950,73850
C00200139,2600
C00200188,54950
C00200642,12850
C00200659,3600
C00200907,500
C00201293,14640
C00201491,39499
C00201863,6900
C00201871,8671
C00201947,4075
C00202184,455
C00202804,5500
C00202861,283248
C00203059,209
C00204008,27490
C00204099,27032
C00204180,200
C00204388,26250
C00204453,121751
C00205120,900
C00205138,700
C00205369,34644
C00205393,2959
C00205401,81410
C00206052,208
C00206136,600
C00206177,21643
C00206417,2100
C00206672,5769
C00207258,9000
C00207308,33097
C00207399,1200
C00207472,2700
C00207589,19000
C00207969,5400
C00208322,20217
C00208439,1750
C00208983,4000
C00208991,271859
C00209833,12504
C00209841,8850
C00210344,1850
C00210526,2048
C00210617,6950
C00210666,200
C00211037,9465
C00211250,99898
C00211318,1262295
C00211524,24025
C00211763,19820
C00212035,2220
C00212142,36704
C00212308,9952
C00212522,13100
C00212787,33090
C00212803,5780
C00213066,53951
C00213173,37812
C00213231,11190
C00213348,3500
C00213355,600
C00213645,1875
C00213819,57100
C00214148,5275
C00214338,24128
C00214379,6000
C00214809,16941
C00214866,3800
C00214965,4200
C00215012,10600
C00215046,35546
C00215061,1930
C00215129,5993
C00215202,2070
C00215236,14792
C00215285,68467
C00215558,2101
C00216028,1250
C00216127,166534
C00216184,233
C00216556,3600
C00216614,134820
C00216754,13024
C00216770,1100
C00216895,78686
C00217216,20775
C00217323,1950
C00217471,1590
C00217489,4250
C00217638,55500
C00217661,23300
C00217687,10960
C00217737,6552
C00217877,13455
C00217885,1132
C00217984,5000
C00218131,950
C00218172,65000
C00218263,5100
C00218891,16992
C00219444,15550
C00219535,450
C00219642,786357
C00219717,26500
C00220053,14756
C00220269,2500
C00220566,206918
C00220764,37609
C00221077,14600
C00221507,8550
C00222000,37300
C00224105,13215
C00224147,900
C00224287,12682
C00224725,18750
C00225367,15000
C00226472,23372
C00226712,3105
C00227397,28050
C00227546,158349
C00227744,598319
C00228106,12710
C00228247,890
C00228296,93339
C00228379,31000
C00228858,5400
C00229203,48850
C00229286,1000
C00229385,1000
C00229534,25000
C00229997,3585
C00230185,591500
C00230201,3500
C00230342,418794
C00230789,23970
C00231076,14950
C00231373,500
C00231407,27530
C00231670,2390
C00231951,43664
C00232264,501
C00232272,1857
C00232611,14000
C00232629,103200
C00232843,68725
C00232967,14650
C00233056,16142
C00233239,2525
C00233247,35708
C00233304,22600
C00233353,96599
C00233361,800
C00234120,3750
C00234641,63850
C00234708,2100
C00235036,8788
C00235176,12905
C00235184,16885
C00235309,44400
C00235572,120800
C00235655,299129
C00235739,52905
C00235762,1000
C00235853,512160
C00235929,1250
C00236034,18700
C00236083,74000
C00236174,300
C00236414,11100
C00236430,250
C00236489,180672
C00236588,1800
C00236596,92482
C00236661,7500
C00236687,9598
C00236711,4000
C00236760,443
C00236778,4450
C00236968,20736
C00237065,23000
C00237156,4648
C00237404,5200
C00237495,26713
C00237644,800
C00238204,12240
C00238311,4411
C00238725,2820
C00238782,2780
C00239285,17250
C00239749,687
C00239848,4930
C00239947,22595
C00240069,12951
C00240093,1600
C00240218,1430
C00240226,10950
C00240903,26500
C00240911,114325
C00241000,2200
C00241083,59955
C00241323,34083
C00241380,82803
C00241398,1900
C00241851,1250
C00242040,250
C00242057,21000
C00242263,5250
C00242271,4500
C00242370,975
C00243220,12300
C00243444,37500
C00243659,1250
C00243675,25682
C00244400,32280
C00244863,15220
C00245001,5100
C00245530,2600
C00245548,26111
C00245910,2102
C00246306,152550
C00246348,704
C00246678,30859
C00246686,41270
C00246736,7420
C00246827,25400
C00247148,2450
C00247262,3200
C00247403,109033
C00247569,4893
C00247890,375
C00247981,600
C00248047,6400
C00248054,16500
C00248195,38828
C00248310,500
C00248427,1000
C00248641,20255
C00248658,54063
C00248716,355545
C00248849,13825
C00248864,51905
C00249078,2250
C00249342,155906
C00249359,26775
C00249581,21750
C00249896,7995
C00249995,27176
C00250027,1200
C00250068,25850
C00250134,10639
C00250399,1373010
C00250407,3452
C00250431,1000
C00250449,10702
C00250464,1003
C00250613,493
C00250753,30417
C00251132,34150
C00251447,23150
C00251751,12585
C00251835,618969
C00251843,250
C00251876,172098
C00251942,5240
C00252056,1527
C00252338,46050
C00252551,184850
C00252684,250
C00252791,400
C00252866,20961
C00252940,528875
C00253153,203785
C00253260,41758
C00253369,22625
C00253468,5200
C00253880,3884
C00253906,17950
C00254490,6750
C00254656,45079
C00254847,54957
C00254953,19255
C00255091,14170
C00255224,12950
C00255257,33475
C00255315,33907
C00255406,10450
C00255695,706691
C00255752,353800
C00255877,11450
C00256313,28500
C00256453,1223
C00257246,45000
C00257279,25805
C00257329,171645
C00257519,42127
C00257527,500
C00257691,3290
C00258228,29675
C00258236,5850
C00258277,197856
C00258590,53000
C00259481,300
C00259572,50300
C00260141,27206
C00260331,4650
C00260737,38500
C00261180,2700
C00261339,31913
C00261891,174000
C00261933,6000
C00262048,1610
C00262295,41255
C00262303,2700
C00263053,18680
C00263483,3650
C00263723,24309
C00264382,5000
C00264689,3206
C00265009,1650
C00265546,33175
C00265553,8865
C00265595,4550
C00265603,37865
C00265652,2500
C00266031,4750
C00266387,9800
C00266460,11975
C00266536,15273
C00266551,1975
C00266585,235625
C00266759,32110
C00267385,1463
C00267849,5082
C00267955,350
C00268755,200
C00268904,6740
C00269407,27100
C00269779,11500
C00270934,334969
C00271007,9354
C00271338,756402
C00271742,1130
C00273003,88252
C00273136,10425
C00274001,52939
C00274423,3700
C00274431,33750
C00274944,148273
C00275123,58342
C00275230,33309
C00275529,56470
C00275909,57596
C00276204,8084
C00276311,2228
C00276519,985
C00276592,13264
C00276659,11543
C00277012,4362
C00277038,13005
C00277152,55385
C00277236,4750
C00277335,16245
C00277541,43834
C00277608,1000
C00277988,5220
C00278101,1000
C00278275,1360
C00278333,400
C00278424,7250
C00278689,67900
C00278754,4800
C00278812,757
C00278895,94406
C00279174,24580
C00279182,1750
C00279216,38068
C00279331,9095
C00279380,114198
C00279455,12784
C00279489,6000
C00279505,2545
C00279653,1100
C00279802,240573
C00279828,20450
C00279927,11767
C00280008,22540
C00280040,250
C00280156,520
C00280222,76723
C00280321,153664
C00280743,6229
C00281162,13204
C00281212,1300
C00281675,6150
C00281717,17800
C00281931,1050
C00282004,26000
C00282038,222800
C00282210,24456
C00282327,7000
C00282343,15475
C00282459,2910
C00282731,8180
C00282863,14850
C00282921,200
C00283069,400
C00283135,68649
C00283259,15000
C00283432,5860
C00283440,24318
C00283523,88000
C00283572,200
C00283986,11190
C00284018,1000
C00284596,2000
C00284810,22275
C00284885,61278
C00285098,144750
C00286419,2600
C00286807,34962
C00286880,50950
C00287003,118480
C00287524,750
C00287797,4000
C00287847,21984
C00288217,500
C00288712,225
C00289058,30605
C00289777,500
C00290098,5000
C00290304,4000
C00290502,11426
C00290866,2866
C00290890,3000
C00290973,400
C00291120,5819
C00291799,23260
C00291914,2250
C00291922,10000
C00292102,34539
C00292318,169850
C00292946,617625
C00293076,6250
C00293100,8715
C00293498,250
C00293910,5000
C00294918,6095
C00295097,17000
C00295360,61760
C00295527,6500
C00295600,10000
C00296269,4310
C00296533,610
C00296624,18000
C00296632,7500
C00296640,19500
C00296657,28255
C00296822,8095
C00296962,16720
C00297085,2500
C00297184,12618
C00297242,16300
C00297531,3395
C00297622,3677
C00297739,9500
C00297853,750
C00297911,1500
C00298000,21700
C00298141,10000
C00298232,4000
C00298356,225
C00298596,2500
C00298703,200
C00298828,8400
C00298885,2050
C00298976,1250
C00299149,2000
C00299321,62949
C00299396,7300
C00299511,1460
C00299701,35530
C00299750,11000
C00299842,700
C00300178,2500
C00300236,750
C00300335,4000
C00300376,2750
C00300426,10697
C00300483,280745
C00300525,17051
C00300707,255681
C00300731,73207
C00300863,24050
C00300921,190323
C00300939,79715
C00301218,339
C00301325,26778
C00301358,16500
C00301366,2050
C00301424,10850
C00301663,500
C00301671,9350
C00301853,12168
C00301929,25800
C00302067,317632
C00302166,4032
C00302232,4850
C00302240,1800
C00302299,11250
C00302414,14000
C00302588,361750
C00302687,4500
C00302703,38805
C00302844,4320
C00302950,8971
C00303024,9850
C00303032,10580
C00303321,16205
C00303339,516683
C00303628,6950
C00303685,4330
C00303883,2500
C00303958,12775
C00303966,5500
C00304030,10500
C00304196,800
C00304410,8580
C00304477,12200
C00304634,55725
C00304832,18273
C00304964,4947
C00305029,45050
C00305177,4519
C00305268,7189
C00305318,105141
C00305573,2200
C00305599,5000
C00305607,1101
C00305789,200
C00305797,364776
C00305805,332011
C00305979,2550
C00306035,1900
C00306175,80515
C00306449,167381
C00306613,4194
C00306662,600
C00306670,17200
C00306878,17423
C00306894,140500
C00307249,7240
C00307397,17750
C00307405,237451
C00307769,30088
C00307777,27175
C00307991,35500
C00308460,4609
C00308478,2450
C00308718,1000
C00309146,18000
C00309468,36003
C00309567,706362
C00309781,40250
C00309849,500
C00311142,9755
C00311159,81300
C00311308,15358
C00311738,15430
C00311761,5000
C00311878,64875
C00311944,119400
C00312207,1680
C00312223,8350
C00312579,9460
C00312777,8000
C00312785,3980
C00313312,1035
C00313700,52750
C00314054,9435
C00314179,500
C00314625,62488
C00314641,120703
C00314856,8250
C00315275,71894
C00315747,201676
C00316331,48000
C00316356,1725
C00316455,650
C00317297,1450
C00317446,1000
C00317511,213628
C00317735,24931
C00317883,8430
C00318204,32769
C00318311,7222
C00318378,2160
C00318519,4500
C00318766,6935
C00318899,500
C00319319,5050
C00319723,23000
C00319962,3300
C00320101,37692
C00320143,32950
C00320176,32800
C00320291,10500
C00320432,15700
C00320580,1700
C00321083,1248
C00321141,1195
C00321158,2312
C00321406,5650
C00321448,434
C00321505,2700
C00321539,2436
C00321943,15940
C00321992,500
C00322172,1000
C00322321,822
C00322446,21760
C00322560,55181
C00322727,32975
C00322768,734
C00322958,886
C00323048,80000
C00323253,4800
C00323352,69100
C00323501,7261
C00323576,21050
C00323659,500
C00323758,806
C00323923,2410
C00324103,500
C00324350,35795
C00324368,3000
C00324780,1608
C00324830,8100
C00324871,5770
C00325035,19500
C00325076,278263
C00325092,284
C00325159,3000
C00325324,1750
C00325332,46200
C00325340,500
C00325357,214672
C00325498,700
C00325639,3380
C00325647,2200
C00325779,14250
C00325860,23500
C00325936,287525
C00325969,5000
C00325977,750
C00325993,220328
C00326082,76450
C00326256,18924
C00326389,5592
C00326405,49000
C00326488,50200
C00326496,500
C00326579,1750
C00326595,140969
C00326637,1200
C00326736,27000
C00326751,6324
C00326918,10265
C00326991,556253
C00327072,86250
C00327122,21650
C00327171,938355
C00327189,41750
C00327239,6000
C00327395,92000
C00327437,9750
C00327577,4576
C00327593,5820
C00327668,4512
C00327783,930
C00327908,58736
C00327916,12149
C00328278,14495
C00328369,64000
C00328401,206000
C00328468,206173
C00328666,17750
C00328799,6300
C00328856,8080
C00328971,500
C00328989,28300
C00329185,2250
C00329318,1250
C00329425,121500
C00329466,12450
C00329474,2176
C00329862,36000
C00329920,7500
C00329946,200
C00329979,21000
C00330019,90067
C00330068,43004
C00330076,4050
C00330118,41000
C00330258,44592
C00330290,2000
