CID,amount
C00035477,1000
C00035501,10459
C00035519,21000
C00035535,1000
C00035600,462731
C00035618,205984
C00035667,11250
C00035675,118692
C00035683,86500
C00035691,40700
C00035766,4100
C00035774,34750
C00035857,1250
C00038505,1136915
C00038604,124820
C00038612,9150
C00038927,3024
C00039016,6000
C00039040,1900
C00039057,21015
C00039123,27500
C00039131,12500
C00039164,12800
C00039206,24320
C00039214,101255
C00039305,102560
C00039321,25966
C00039461,2870
C00039503,20072
C00039552,8954
C00039578,230950
C00039610,5000
C00039941,250
C00040006,690
C00040170,36379
C00040220,2000407
C00040238,13535
C00040253,18145
C00040279,3557
C00040329,67451
C00040360,700
C00040394,4500
C00040535,122096
C00040550,43039
C00040568,21142
C00040584,52949
C00040659,14130
C00040725,26269
C00040741,38172
C00040840,1000
C00040857,3425
C00040881,300
C00040923,20250
C00040998,3203865
C00041038,700
C00041061,7400
C00041160,2396948
C00041178,7476
C00041269,776787
C00041301,6100
C00041376,1500
C00041558,5350
C00041566,56778
C00041590,28925
C00041608,5000
C00041947,22680
C00041954,1250
C00042002,30301
C00042069,30140
C00042366,20497469
C00042622,796586
C00042663,250
C00042895,1004
C00042960,16200
C00043059,1615
C00043091,3000
C00043265,21549
C00043463,271084
C00043489,15042
C00043687,18228
C00043901,19875
C00043919,8300
C00043992,34022
C00044024,28601
C00044776,791368
C00044818,1950
C00044842,2845368
C00044990,348087
C00045781,91000
C00045849,750
C00046086,116450
C00046474,4400
C00047415,38612
C00048165,11465
C00048181,14765
C00048579,7259
C00048702,13325
C00050310,4076
C00051979,5212
C00053553,324661
C00053751,25000
C00054890,1598
C00055236,5022
C00055582,2244652
C00055616,12013
C00056523,950
C00059238,5165
C00059329,1500
C00059733,132015
C00059832,283650
C00059907,6330
C00060079,324
C00060103,18290
C00060707,1250
C00062646,850
C00062836,27175
C00063024,1050
C00063164,163700
C00064097,8440
C00064766,193300
C00064774,3000
C00065219,140448
C00065870,14362
C00065987,6750
C00066472,105492
C00067231,199450
C00067504,101000
C00067884,30225
C00068452,8600
C00068528,29593
C00068692,13019
C00071365,310870
C00072025,88667
C00072751,59090
C00072769,3879
C00072967,3600
C00073056,45280
C00073791,161602
C00074096,5533
C00074328,70415
C00074450,935794
C00074633,16548
C00074799,16908
C00075275,30190
C00075291,1990
C00075341,14498
C00075390,74772
C00075473,270
C00075994,250
C00076133,23163
C00076182,33200
C00076299,302953
C00076703,11200
C00076737,910
C00076810,184676
C00076893,1250
C00076919,8419
C00077024,37073
C00077305,9390
C00077321,6560
C00077354,24825
C00077362,58260
C00077370,2845
C00077552,75420
C00077636,27187
C00078022,6000
C00078196,81514
C00078261,12442
C00078287,160675
C00078451,1800
C00078535,4700
C00078675,3050
C00079541,297056
C00079566,19845
C00079681,60102
C00079756,17050
C00079855,15923
C00079947,38650
C00080069,1261
C00080135,8358
C00080515,61600
C00080648,18625
C00080713,14085
C00080721,88939
C00081414,387121
C00081422,6050
C00081455,1310
C00081547,203
C00081802,105950
C00082040,193615
C00082255,1090
C00082271,65350
C00082677,25475
C00082792,12964
C00082800,1675
C00082834,41625
C00082909,3085
C00082917,811796
C00082925,732845
C00083089,1669
C00083279,199326
C00083535,350
C00083790,5500
C00083808,15300
C00083857,77585
C00083915,15750
C00084145,13399
C00084368,293588
C00084475,13600
C00084491,32900
C00084582,4450
C00084822,26775
C00084871,7000
C00084954,343870
C00085019,9500
C00085316,32429
C00085373,33650
C00085480,270
C00085506,364720
C00085910,500
C00085977,1600
C00086348,1000
C00086355,4750
C00086611,4052
C00087478,266
C00087791,33570
C00087874,77535
C00087882,41415
C00087965,1248
C00088369,120425
C00088435,25610
C00088591,30802
C00088765,34093
C00088864,3100
C00089086,7660
C00089136,201982
C00089243,127067
C00089342,19300
C00089458,281900
C00089482,101935
C00089540,465
C00089961,7912
C00089987,59900
C00090415,14750
C00091561,9025
C00091660,10500
C00091702,1000
C00091884,775
C00091942,41748
C00092247,86680
C00092304,3650
C00092809,720
C00092841,500
C00092957,1993
C00093054,1500
C00093096,11250
C00093179,825
C00093195,5050
C00093948,21714
C00093963,49990
C00093989,5806
C00094185,2400
C00094581,11655
C00094896,15935
C00094904,1098
C00095059,480273
C00095109,7250
C00095406,10550
C00095869,30250
C00096156,57709
C00096560,31066
C00096743,2124
C00096842,3000
C00097196,14850
C00097238,4350
C00097485,88713
C00097550,47136
C00097568,99811
C00097725,151500
C00097865,126045
C00098061,30447
C00098301,5100
C00099002,31009
C00099234,5850
C00099259,4668903
C00099267,287499
C00099465,1034
C00099754,29575
C00099937,12077
C00099945,8245
C00100107,110050
C00100289,750
C00100305,600
C00100321,1099
C00100404,45147
C00100644,13930
C00100693,796308
C00100974,6200
C00101071,4425
C00101105,885274
C00101204,25750
C00101212,395649
C00101410,4250
C00101485,4100
C00101493,3100
C00101592,2900
C00101626,72951
C00101766,83310
C00102160,3516
C00102368,244100
C00102517,17619
C00102731,1250
C00102764,123765
C00102798,28920
C00103028,2450
C00103143,54006
C00103325,27950
C00103549,24050
C00103572,1850
C00103697,12400
C00103713,9450
C00103788,25945
C00103861,1251
C00103903,200
C00103937,88550
C00104083,3000
C00104299,274917
C00104364,38583
C00104471,1230755
C00104687,1000
C00104802,15208
C00104810,259201
C00104851,615078
C00104885,6060
C00104901,573647
C00105080,4400
C00105338,7200
C00105668,642930
C00105973,63450
C00105981,471754
C00106146,710177
C00106245,3689
C00106435,5870
C00106609,12000
C00106716,1250
C00106740,41370
C00107128,16200
C00107136,7580
C00107235,853955
C00107300,125690
C00107615,5250
C00107680,5500
C00107771,1000
C00108001,661
C00108035,16910
C00108209,1700
C00108282,500
C00108290,7287
C00108456,400
C00108555,4250
C00108613,527224
C00109017,1850
C00109116,44355
C00109165,13385
C00109306,68855
C00109355,376458
C00109397,21144
C00109546,15289
C00109678,200
C00109793,250
C00109819,163526
C00109991,124984
C00110197,156708
C00110262,4800
C00110338,424706
C00110478,9515
C00110494,31956
C00110585,108600
C00110759,3125
C00110858,56050
C00110973,17195
C00111047,8349
C00111104,5000
C00111278,454007
C00111302,72835
C00111310,6069
C00111427,32000
C00111534,76463
C00111559,117102
C00111567,2000
C00111658,94793
C00111765,27300
C00111773,9669
C00111880,13336
C00111898,6250
C00112664,25226
C00112680,48220
C00112763,1000
C00112888,3900
C00112896,2650
C00113019,47000
C00113035,1000
C00113159,11833
C00113241,54970
C00113258,55120
C00113449,329996
C00113464,19839
C00113753,63565
C00113803,346314
C00113811,420371
C00113845,22550
C00113902,86153
C00114017,52050
C00114025,171475
C00114108,6700
C00114132,62210
C00114314,350
C00114439,702387
C00114447,4837
C00114694,6000
C00114702,11947
C00115030,7000
C00115303,80240
C00115832,1950
C00116038,58554
C00116145,15120
C00116384,4330
C00116400,17900
C00116715,25533
C00116756,820
C00116988,300
C00116996,10784
C00117051,16450
C00117200,250
C00117267,18400
C00117408,17010
C00117440,7799
C00117614,1075
C00117721,121623
C00117838,19786
C00117861,17115
C00118208,137170
C00118430,105600
C00118703,250
C00118919,10750
C00118943,163752
C00118950,4350
C00119008,39880
C00119354,90925
C00119388,2900
C00119545,7858
C00119669,1500
C00119784,83326
C00120006,1250
C00120030,171270
C00120055,360091
C00120089,225
C00120204,3900
C00120238,500
C00120519,1050
C00120873,1000
C00121277,21000
C00121301,2500
C00121319,2860
C00121350,21000
C00121368,107642
C00121582,6925
C00122101,394580
C00122374,1140
C00122499,500
C00122614,600
C00122671,56650
C00122937,250
C00123109,7600
C00123158,2250
C00123612,27030
C00123950,9611
C00123976,1250
C00124040,20390
C00125641,171424
C00125658,3250
C00125716,32839
C00125831,14550
C00126011,5950
C00126086,1300
C00126466,3376
C00126763,548223
C00126805,4750
C00126847,34300
C00127258,36875
C00127274,4200
C00127357,131050
C00127621,2300
C00127670,33930
C00127779,42600
C00127811,105750
C00128082,17125
C00128140,92750
C00128231,139600
C00128512,41573
C00128520,2350
C00128561,520
C00128678,16305
C00128686,4980
C00128918,19330
C00128975,27950
C00129122,20250
C00129171,6550
C00129189,7699
C00129437,8500
C00129668,500
C00129742,4360
C00129833,44300
C00129932,40150
C00130161,3500
C00130187,935
C00130658,44630
C00130773,246022
C00130807,300
C00131029,1000
C00131045,1000
C00131185,213292
C00131383,13812
C00131557,61850
C00131607,4050
C00131615,20000
C00132282,118265
C00132480,29810
C00133215,6500
C00133223,3000
C00133389,8500
C00133504,2950
C00135186,33200
C00135293,315
C00135368,176532
C00135376,4000
C00135459,3450
C00135475,1769
C00135541,33610
C00135558,1360956
C00135590,13888
C00135731,2000
C00135855,8325
C00136200,66225
C00136317,7500
C00136390,13400
C00136432,20550
C00136440,17000
C00136457,428272
C00136838,2150
C00136853,42052
C00136895,200
C00137265,112322
C00137273,13525
C00137802,250
C00137828,500
C00138107,3865
C00138339,3650
C00138560,181420
C00138636,3070
C00138701,92935
C00138974,2000
C00139071,58288
C00139089,5300
C00139097,25575
C00139105,900
C00139279,9087
C00139360,5440
C00139451,38319
C00139477,28200
C00139519,23890
C00139568,9190
C00139659,479502
C00139667,7067
C00139683,235
C00139741,92760
C00139964,23010
C00140061,86875
C00140590,6265797
C00140707,750
C00140855,5400
C00140970,42507
C00141002,23553
C00141036,39650
C00141044,43462
C00141218,4327
C00141341,3250
C00141572,1500
C00141697,39750
C00141747,139500
C00141812,401792
C00141879,6550
C00141945,15000
C00141960,49134
C00142117,136118
C00142299,92850
C00142307,51500
C00142315,54248
C00142372,6393
C00142489,1400
C00142596,25286
C00142695,5000
C00142711,6990
C00142786,13950
C00142836,38879
C00142844,1500
C00142935,1000
C00143065,12000
C00143164,250
C00143206,9927
C00143230,1167224
C00143305,26570
C00143560,3951
C00143743,493139
C00143867,3900
C00143909,6800
C00144063,12250
C00144170,7050
C00144261,10069
C00144311,63402
C00144345,3500
C00144576,18929
C00144709,700
C00144766,1749734
C00144774,55284
C00144824,979
C00145037,700
C00145342,63207
C00145623,144600
C00145722,9500
C00146472,39080
C00146480,52000
C00146571,325
C00146605,24144
C00146969,25800
C00147066,82847
C00147173,488173
C00147231,5000
C00147512,23456
C00147702,3000
C00147736,3575
C00147975,441885
C00147983,174420
C00148031,6650
C00148098,2159
C00148155,75500
C00148510,2600
C00148528,1520
C00148536,500
C00148783,30608
C00148882,83749
C00149013,152400
C00149104,12610
C00149120,600
C00149484,5450
C00149583,3234
C00149641,40747
C00149948,2000
C00150151,8999
C00150367,1057598
C00150656,366102
C00150672,1139821
C00150755,18250
C00150805,250
C00150995,509143
C00151019,21837
C00151027,5400
C00151043,24875
C00151282,21950
C00151332,12482
C00151340,268927
C00151357,4300
C00151563,355
C00151787,5000
C00151811,227
C00152298,15960
C00152579,15000
C00152983,6523
C00153031,439477
C00153171,250
C00153379,6340
C00154104,2700
C00154112,4786
C00155069,1883
C00155119,78025
C00155184,1250
C00155358,27450
C00155366,12616
C00155440,3175
C00155564,2000
C00155713,27150
C00155952,312216
C00156166,23325
C00156216,4000
C00156471,2889
C00156810,1409473
C00156935,20150
C00157412,250
C00157537,5600
C00157677,1800
C00157875,500
C00157941,6050
C00158022,69000
C00158402,99460
C00158576,957492
C00158873,750
C00158881,6800
C00158899,13850
C00158980,256700
C00158998,800
C00159319,54457
C00159418,407
C00159855,8054
C00159954,25830
C00160077,8500
C00160085,4882
C00160259,117950
C00160515,4050
C00160630,73342
C00160770,17368
C00160937,131614
C00160978,3750
C00160986,4930
C00161067,53150
C00161141,2900
C00161414,8900
C00161570,19470
C00161604,19500
C00161786,313701
C00161810,421869
C00161901,12110
C00162198,1018
C00162339,2624868
C00162578,207391
C00162719,32000
C00162735,112500
C00163048,59349
C00163113,3000
C00163154,16325
C00163212,500
C00163253,750
C00163311,7075
C00163626,24550
C00163832,250
C00164004,7770
C00164137,500
C00164145,42734
C00164152,31263
C00164236,250
C00164293,3400
C00164392,85956
C00164418,2239798
C00164848,8248
C00164939,109565
C00165142,3950
C00165159,19400
C00165282,14650
C00165548,7300
C00165589,5099
C00165605,500
C00165621,172564
C00165688,413245
C00165803,16980
C00165878,7000
C00165944,23100
C00166074,61251
C00166082,2100
C00166223,131440
C00166272,3822
C00166348,234636
C00166355,24750
C00166512,32700
C00166553,29190
C00166710,262676
C00166884,34600
C00166892,40650
C00166926,30204
C00167007,20000
C00167015,1691213
C00167130,487878
C00167213,387426
C00167320,364237
C00167346,284229
C00167627,14000
C00167668,44027
C00167684,33646
C00167759,111241
C00167916,58000
C00168070,96136
C00168120,15900
C00168203,3475
C00168542,15917
C00168575,45277
C00168864,14472
C00168880,685
C00169201,4107
C00169383,4850
C00169441,38600
C00169508,1000
C00169516,13379
C00169789,350
C00169821,50333
C00170175,91911
C00170258,17850
C00170316,13900
C00170480,240
C00170555,26925
C00171330,40200
C00171413,700
C00171504,44250
C00171843,35779
C00171926,11550
C00172205,2950
C00172296,4985
C00172361,6253
C00172387,4200
C00172494,29668
C00172510,687733
C00172601,500
C00172635,30000
C00172775,16674
C00172833,22210
C00172841,85102
C00172858,720
C00172866,30350
C00172940,10440
C00173096,35300
C00173153,152587
C00173161,14150
C00173278,650
C00173369,500
C00173393,1700
C00173559,19775
C00174011,4800
C00174227,100550
C00174334,10550
C00174367,3575
C00174391,41495
C00174599,64550
C00174607,224
C00174763,5207
C00174821,2430
C00175091,9960
C00175521,6900
C00175976,9330
C00176388,30629
C00176396,5200
C00176420,115920
C00176628,6750
C00176727,37394
C00176834,355250
C00177469,1550
C00177550,600
C00177741,23100
C00177758,200
C00177766,160071
C00177972,7592
C00178012,10350
C00178038,339834
C00178053,18100
C00178269,1000
C00178517,2750
C00178541,1350
C00178798,4500
C00179010,15835
C00179275,11500
C00179408,108921
C00179473,112931
C00180901,1950
C00181230,6000
C00181529,5820
C00181792,1300
C00181826,63132
C00182931,12925
C00182964,22975
C00182980,15000
C00183087,13404
C00183376,47550
C00183996,5000
C00184028,8764
C00184143,97917
C00184374,1690
C00184382,1400
C00184630,537
C00184838,6000
C00185124,2950
C00185173,300
C00185520,11051
C00185652,6423
C00185686,30511
C00185694,25170
C00185884,146750
C00186064,9020
C00186288,364748
C00186353,6900
C00187096,1750
C00187138,5552
C00187450,805343
C00187526,155383
C00187799,18691
C00188011,4380
C00188078,400
C00188177,35219
C00188193,141350
C00188367,235231
C00188987,20535
C00189126,250
C00190785,26450
C00190876,359550
C00190934,42788
C00191247,20930
C00191288,102668
C00191346,14820
C00191387,38000
C00191478,5400
C00192062,4830
C00192153,1500
C00192302,14850
C00192468,13450
C00192526,1000
C00192906,7350
C00193144,2250
C00193177,39750
C00193433,6503803
C00193474,16717
C00193631,126034
C00193672,12900
C00193730,1250
C00193854,4650
C00193979,21580
C00194084,1450
C00194126,1990
C00194225,109600
C00194340,5700
C00194555,9850
C00194647,200
C00194746,70530
C00194852,12435
C00195024,51250
C00195263,1000
C00195305,4500
C00195362,56500
C00195388,7498
C00195578,400
C00195586,15499
C00195701,1900
C00195891,3085
C00195966,8000
C00196089,92270
C00196246,841948
C00196253,21973
C00196311,1000
C00196428,7450
C00196444,90103
C00196634,500
C00196709,2450
C00196725,94925
C00196824,22329
C00197061,832
C00197095,33103
C00197202,6890
C00197228,13850
C00197244,12582
C00197715,92041
C00197749,231750
C00197863,41638
C00198069,5623
C00198259,250
C00198606,1831
C00198861,10600
C00199158,300
C00199257,17833
C00199463,1500
C00199471,2220
C00199570,8425
C00199653,6675
C00199703,18400
C00199786,124486
C00199802,29875
C00199869,11250
C00199950,106700
C00200089,14620
C00200139,5000
C00200188,118788
C00200204,14498
C00200337,18450
C00200634,5000
C00200642,46425
C00200659,29660
C00200667,1950
C00200907,6000
C00201194,78422
C00201491,1146
C00201509,107530
C00201863,9000
C00201871,75449
C00201947,14400
C00202804,10350
C00202861,55000
C00203059,780
C00203182,70192
C00204008,71698
C00204099,5060
C00204180,1000
C00204388,32050
C00204453,171081
C00205047,19000
C00205120,25900
C00205369,34758
C00205393,1900
C00205401,48389
C00205500,61512
C00206052,1500
C00206136,1178
C00206672,51681
C00207258,1800
C00207399,3412
C00207472,24697
C00207795,250
C00207944,5950
C00207969,7670
C00208322,19780
C00208462,16180
C00208983,11626
C00208991,269441
C00209569,5750
C00209833,14299
C00209841,10700
C00209940,6000
C00210344,18525
C00210526,410
C00210617,4900
C00211037,20261
C00211235,49050
C00211250,15538
C00211318,1262835
C00211375,7500
C00211524,44568
C00211615,12174
C00211730,485
C00211763,64919
C00212142,130049
C00212308,65775
C00212522,20037
C00212787,25849
C00212803,1575
C00212902,30000
C00213066,145940
C00213074,15900
C00213173,9800
C00213231,250
C00213348,13645
C00213520,14750
C00213819,45510
C00213967,875
C00214148,10210
C00214338,43650
C00214379,11000
C00214601,59150
C00214809,8000
C00214866,1000
C00214924,9250
C00214965,4425
C00214981,200
C00215046,116904
C00215053,10189
C00215061,15950
C00215129,10005
C00215202,2120
C00215236,75239
C00215285,342073
C00215384,500
C00215558,4750
C00215590,500
C00216028,1125
C00216127,16737
C00216358,810
C00216556,6223
C00216614,40735
C00216754,1261
C00216895,86066
C00217216,219410
C00217323,2000
C00217638,238150
C00217661,35535
C00217687,7000
C00217737,3222
C00217877,22624
C00217885,61940
C00217984,52320
C00218040,1512
C00218172,104435
C00218263,23955
C00218289,95550
C00218891,62144
C00219121,1000
C00219444,97975
C00219642,641300
C00219717,12650
C00220053,23350
C00220566,69000
C00220608,2000
C00220764,86002
C00221168,1064026
C00221226,10775
C00221507,4700
C00221861,495001
C00221887,132164
C00222000,71350
C00222570,55875
C00224105,30575
C00224147,2350
C00224287,12295
C00224493,12500
C00224618,54000
C00224725,29755
C00225300,2000
C00225367,28616
C00225524,6211
C00225763,2500
C00226464,6000
C00226472,58708
C00226886,800
C00227397,25250
C00227546,1572475
C00227744,1224725
C00228106,6550
C00228122,2400
C00228247,2950
C00228296,139390
C00228379,10000
C00228858,9300
C00229203,133516
C00229286,45250
C00229328,500
C00229385,5600
C00229435,23500
C00229534,500
C00230185,14750
C00230342,109519
C00230722,347
C00231076,27844
C00231233,3500
C00231373,264
C00231407,89995
C00231597,2010
C00231670,20630
C00231936,750
C00231951,11400
C00232173,1600
C00232256,61215
C00232264,15810
C00232611,9000
C00232629,221920
C00232843,61100
C00232967,4000
C00233247,19953
C00233304,84740
C00233353,192933
C00233361,6750
C00233981,5250
C00234120,16880
C00234245,35035
C00234641,25480
C00234708,2520
C00234716,15500
C00235036,34800
C00235069,5000
C00235184,14390
C00235309,146700
C00235481,6490
C00235572,25000
C00235655,164303
C00235739,27673
C00235762,1050
C00235853,360267
C00235861,1000
C00235879,1150
C00235911,428
C00235929,27457
C00236034,8990
C00236067,62050
C00236083,30000
C00236109,862
C00236174,1160
C00236323,540
C00236372,7050
C00236414,52725
C00236430,500
C00236489,265232
C00236588,2400
C00236596,126493
C00236661,650
C00236687,45998
C00236760,2958
C00236778,8337
C00236968,16177
C00237065,90560
C00237156,19200
C00237180,35050
C00237263,500
C00237404,25550
C00237495,131836
C00237644,450
C00238147,34614
C00238204,26105
C00238311,1524
C00238618,2500
C00238725,8315
C00238782,3000
C00239285,48950
C00239400,7011
C00239749,7000
C00239848,16250
C00239947,90415
C00240051,10000
C00240093,5000
C00240218,7490
C00240226,500
C00240457,16350
C00240903,11350
C00240911,50400
C00241000,6075
C00241083,240323
C00241323,53900
C00241380,101210
C00241398,5100
C00241851,21025
C00242024,17618
C00242040,47415
C00242057,72985
C00242263,43875
C00242271,6000
C00242370,200
C00243220,15250
C00243444,26000
C00243659,3450
C00243675,16750
C00243865,500
C00244400,30699
C00244426,296217
C00244533,7500
C00244657,5500
C00244863,141205
C00245548,57555
C00245910,2367
C00246033,26680
C00246306,153050
C00246348,200
C00246678,3475
C00246736,7820
C00246827,37750
C00247148,24790
C00247262,9094
C00247403,93662
C00247569,20273
C00247981,2450
C00248047,750
C00248054,26700
C00248195,64391
C00248245,78980
C00248310,2500
C00248427,27550
C00248641,119490
C00248658,71610
C00248716,134150
C00248799,7750
C00248849,95300
C00248864,20882
C00248948,60500
C00249078,20800
C00249250,450
C00249342,42018
C00249532,7850
C00249581,12250
C00249896,25450
C00249961,2050
C00249995,26900
C00250027,76155
C00250068,37100
C00250134,31707
C00250209,8857
C00250217,58700
C00250399,1795530
C00250407,6900
C00250464,3540
C00250589,200
C00250753,1400
C00250993,7225
C00251009,300
C00251132,35625
C00251157,1500
C00251447,179698
C00251751,720
C00251801,131209
C00251835,790055
C00251843,1800
C00251876,39868
C00251942,5900
C00252338,111550
C00252551,71762
C00252684,15400
C00252791,1650
C00252866,7900
C00252940,1506933
C00253153,148080
C00253260,200469
C00253369,9250
C00253427,2310
C00253468,12008
C00253583,1500
C00253609,7740
C00253880,17399
C00253906,48925
C00254201,170626
C00254219,5000
C00254268,14584
C00254466,7694
C00254490,11050
C00254847,121070
C00254953,6963
C00255091,11840
C00255224,9850
C00255257,40060
C00255323,17800
C00255356,550
C00255406,21800
C00255695,1387542
C00255752,1245662
C00255778,15866
C00255877,1600
C00256230,7600
C00256313,5400
C00256453,33684
C00256461,10250
C00256958,250
C00257246,15000
C00257279,41100
C00257329,71555
C00257519,54281
C00257527,300
C00258210,13881
C00258228,12650
C00258236,6490
C00258277,655239
C00258590,41214
C00259135,55133
C00259572,34650
C00260141,12368
C00260331,28250
C00260737,21950
C00261339,131003
C00261891,53925
C00262048,1100
C00262295,56606
C00262303,32605
C00263053,2425
C00263483,7125
C00263723,15850
C00263731,62511
C00263970,10000
C00264382,500
C00264770,9595
C00265009,12550
C00265124,178300
C00265546,1211
C00265553,7733
C00265561,1250
C00265595,17650
C00265603,22260
C00265652,6050
C00266031,9097
C00266387,106900
C00266460,4680
C00266536,69226
C00266551,10000
C00266585,121260
C00266759,979291
C00267245,1260
C00268300,14750
C00268755,400
C00268904,9000
C00269241,10120
C00269407,163850
C00269779,103500
C00270413,3878
C00270736,167800
C00270868,11725
C00270934,248299
C00271007,16819
C00271098,18350
C00271338,384791
C00271742,17259
C00273003,37116
C00273136,22800
C00273466,213
C00273755,450
C00274001,101892
C00274019,4200
C00274027,4800
C00274274,30040
C00274423,1450
C00274431,25100
C00274894,1900
C00274944,93650
C00275123,37967
C00275230,8616
C00275297,200
C00275446,8900
C00275529,23800
C00275560,91450
C00275909,123051
C00276204,7995
C00276212,1710
C00276360,1300
C00276485,1945
C00276519,225
C00276592,18476
C00276659,1600
C00276774,25000
C00277012,20882
C00277038,19105
C00277152,44920
C00277236,925
C00277335,4268
C00277350,26000
C00277541,45868
C00278101,32630
C00278275,280
C00278283,5200
C00278333,6669
C00278424,6000
C00278689,25250
C00278713,898
C00278812,2204
C00278895,1180
C00279133,5000
C00279182,49525
C00279216,1000
C00279331,4230
C00279380,126418
C00279455,1250
C00279489,18000
C00279497,11932
C00279505,11005
C00279604,5500
C00279653,2500
C00279802,474664
C00279828,9575
C00279927,44152
C00280008,19913
C00280040,10400
C00280156,12300
C00280222,625650
C00280321,196032
C00280529,7000
C00280743,3902
C00280909,200
C00280941,2000
C00281162,26082
C00281188,11000
C00281212,250
C00281220,1720
C00281428,11000
C00281675,6550
C00281717,9000
C00281923,51500
C00281931,1050
C00282004,229200
C00282020,77734
C00282038,85233
C00282103,1000
