CID,amount
C00111237,1651
C00111302,74680
C00111310,4475
C00111427,11350
C00111476,1057
C00111534,107495
C00111559,319002
C00111567,40317
C00111658,60444
C00111880,28252
C00111898,2360
C00112623,9640
C00112706,31650
C00112763,30250
C00112888,93195
C00112896,22794
C00113001,22415
C00113019,89750
C00113241,160526
C00113449,10750
C00113753,28172
C00113803,296934
C00113811,771773
C00113845,8000
C00113902,55002
C00114025,111010
C00114090,1201
C00114108,46840
C00114132,35600
C00114439,742836
C00114447,34730
C00114694,46558
C00114702,20457
C00115303,90977
C00115832,5050
C00115972,35000
C00116020,8210
C00116145,6400
C00116756,300
C00116988,521
C00116996,15977
C00117200,1000
C00117424,2830
C00117614,1818
C00117721,239025
C00117838,18948
C00117861,70586
C00118208,107250
C00118430,49975
C00118919,9650
C00118943,180052
C00118950,10100
C00119545,6090
C00119776,15000
C00120006,500
C00120030,87420
C00120055,1887849
C00120204,3000
C00120238,2250
C00120873,9300
C00121277,4750
C00121319,4365
C00121350,38950
C00121368,151293
C00121582,12209
C00122101,207014
C00122671,19000
C00122937,1000
C00123612,2754
C00123950,2510
C00123976,250
C00124016,6025
C00125534,128459
C00125641,46358
C00125716,48236
C00125732,5903
C00126011,8200
C00126086,5800
C00126466,2624
C00126763,666298
C00126847,25322
C00127258,69890
C00127357,329500
C00127621,838
C00127670,1200
C00127779,35174
C00127811,54770
C00127910,425
C00128082,46050
C00128231,111150
C00128512,78698
C00128561,260
C00128678,1500
C00128686,3265
C00128918,6300
C00128975,25208
C00129122,10149
C00129171,250
C00129189,3275
C00129742,1305
C00129833,77238
C00129932,2000
C00130385,24750
C00130658,43130
C00130773,508958
C00130831,3188
C00131185,188825
C00131383,500
C00131557,37150
C00131607,58630
C00132092,10468
C00132282,109337
C00132456,10000
C00132480,44600
C00133215,1534
C00135186,117235
C00135368,49860
C00135376,6600
C00135459,1250
C00135525,600
C00135541,30560
C00135558,945776
C00135590,7750
C00135855,3117
C00136200,171874
C00136317,750
C00136440,5050
C00136457,64703
C00136838,3250
C00136853,22285
C00137158,500
C00137265,17604
C00137273,300
C00137828,520
C00138107,3450
C00138339,4200
C00138560,250980
C00138701,59125
C00138966,5500
C00138974,1750
C00139014,1512
C00139089,8110
C00139097,12000
C00139105,941
C00139253,1383
C00139279,245
C00139451,28500
C00139477,26750
C00139519,26500
C00139568,34945
C00139600,1928
C00139659,260061
C00139667,8038
C00139741,66235
C00139964,14902
C00140061,217022
C00140590,3233933
C00140707,24538
C00140855,350
C00140970,7750
C00141002,19838
C00141036,9723
C00141044,15000
C00141218,18462
C00141341,500
C00141382,7230
C00141697,4992
C00141747,209285
C00141812,624479
C00141945,11000
C00142158,29000
C00142299,28895
C00142307,105420
C00142315,45062
C00142372,8485
C00142489,3500
C00142596,66856
C00142711,2820
C00142786,10000
C00142851,28100
C00143230,668900
C00143305,10590
C00143560,18447
C00143743,602757
C00143867,12295
C00144063,1765
C00144147,450
C00144154,1250
C00144170,51010
C00144261,1500
C00144345,5000
C00144576,37313
C00144584,9250
C00144709,4683
C00144766,1401967
C00144774,92109
C00145342,98300
C00145623,67550
C00145722,2190
C00146472,18300
C00146506,6476
C00146605,11958
C00146969,12650
C00147066,112363
C00147173,288257
C00147181,1413
C00147231,6500
C00147512,29250
C00147645,550
C00147769,2420
C00147918,2600
C00147975,202549
C00147983,155215
C00148031,147297
C00148155,46500
C00148510,5623
C00148783,51368
C00149013,96600
C00149104,22818
C00149641,16047
C00149948,6500
C00150151,62141
C00150367,10000
C00150672,350715
C00150797,9200
C00150995,116400
C00151019,6825
C00151175,4000
C00151282,15425
C00151340,21860
C00152579,21000
C00152983,2277
C00153171,250
C00153379,17558
C00153577,3273
C00154104,5749
C00155184,500
C00155366,22102
C00155440,11148
C00155564,250
C00155713,12950
C00155952,560904
C00156166,63102
C00156810,345933
C00156935,29750
C00157537,4940
C00157677,9980
C00157875,56092
C00157941,6750
C00157958,500
C00158402,95145
C00158865,94110
C00158881,24046
C00158980,314900
C00158998,250
C00159855,12228
C00159954,34980
C00160077,5800
C00160259,63250
C00160630,65000
C00160770,6158
C00160937,45115
C00160978,2550
C00160986,22230
C00161067,1200
C00161141,3340
C00161190,27000
C00161414,1250
C00161422,1350
C00161570,24250
C00161604,52500
C00161786,221558
C00161810,55955
C00161901,26023
C00162339,854318
C00162578,79728
C00162719,129110
C00162735,20000
C00162818,11770
C00163048,21963
C00163196,3091
C00163238,2000
C00163253,14750
C00163311,72400
C00163626,8850
C00163832,42770
C00163873,208
C00164004,1250
C00164145,92360
C00164152,28996
C00164418,208060
C00164509,4624
C00164848,200
C00164863,9930
C00164939,87393
C00165142,1050
C00165159,118332
C00165282,19212
C00165365,2500
C00165514,1200
C00165522,6500
C00165621,91021
C00165688,672682
C00165803,14868
C00165944,52400
C00166074,14881
C00166082,6250
C00166223,25799
C00166272,2063
C00166348,53461
C00166355,10125
C00166496,1200
C00166512,24736
C00166553,21003
C00166710,1001423
C00166892,58850
C00166926,4550
C00167015,179666
C00167130,666702
C00167213,54860
C00167320,371276
C00167346,1096961
C00167460,42381
C00167627,11500
C00167668,80150
C00167684,35729
C00167759,93417
C00167916,91862
C00168070,8274
C00168203,3740
C00168575,4348
C00168864,10436
C00169441,48650
C00169532,1040
C00169789,783
C00169821,16766
C00170175,127975
C00170258,50780
C00170316,1000
C00170555,73700
C00170696,47900
C00171330,83936
C00171504,62595
C00171843,4187
C00171926,46372
C00172205,500
C00172296,5335
C00172361,1200
C00172387,2600
C00172494,36390
C00172510,376645
C00172635,35000
C00172775,736
C00172833,22765
C00172841,93834
C00172858,9889
C00173096,14800
C00173153,253837
C00173161,500
C00173278,1000
C00173344,43950
C00173369,2000
C00173393,4600
C00174011,300
C00174060,41927
C00174227,79350
C00174334,9200
C00174367,1000
C00174391,3900
C00174599,60850
C00175521,250
C00175976,1475
C00176214,70136
C00176388,26709
C00176396,1000
C00176420,50260
C00176727,36129
C00176834,29100
C00177469,19717
C00177741,6500
C00177766,163399
C00177972,38296
C00178038,41155
C00178053,13343
C00179010,11062
C00179275,19650
C00179408,277353
C00179473,3422
C00180000,3550
C00180901,1000
C00181230,450
C00181529,1000
C00181826,196135
C00182931,20150
C00183087,250
C00183707,1961
C00184028,12672
C00184143,12865
C00184382,2650
C00185124,134675
C00185520,21750
C00185652,2108
C00185686,24008
C00185694,188173
C00185884,37000
C00186064,10971
C00186072,15900
C00187112,756
C00187138,497
C00187450,188411
C00187526,211130
C00187799,8061
C00188011,2620
C00188177,47368
C00188193,108950
C00188367,218634
C00188987,30500
C00189100,103000
C00190652,8250
C00190876,5000
C00190934,184233
C00191213,211
C00191247,184325
C00191288,49000
C00191387,29000
C00191478,3000
C00191759,1750
C00192062,26250
C00192153,6350
C00192302,1000
C00192468,2000
C00192906,13148
C00193177,46800
C00193383,1477
C00193433,6379585
C00193631,269047
C00193672,7450
C00193854,4250
C00193979,55850
C00194084,33500
C00194126,28877
C00194225,6700
C00194340,1500
C00194555,39755
C00194647,10220
C00194746,46309
C00194852,53115
C00195024,78000
C00195263,1300
C00195362,101000
C00195388,15502
C00195578,3186
C00195586,1400
C00195701,7130
C00195891,500
C00196089,1750
C00196246,494925
C00196428,13050
C00196444,184065
C00196659,8799
C00196725,30906
C00196824,4000
C00197095,51166
C00197228,18909
C00197244,15900
C00197715,111699
C00197749,61169
C00197863,104827
C00197913,300
C00198259,950
C00198861,17000
C00199257,16228
C00199463,500
C00199471,4286
C00199497,12500
C00199570,10860
C00199653,1520
C00199703,1807
C00199711,257
C00199802,730
C00199869,10100
C00200089,5600
C00200139,3175
C00200188,6300
C00200642,500
C00200659,13700
C00201293,13260
C00201491,21032
C00201863,9200
C00201871,87857
C00201947,5040
C00202184,6540
C00202804,5000
C00202861,182949
C00204008,90920
C00204099,90207
C00204180,7510
C00204388,105170
C00204453,194489
C00205138,1100
C00205401,62113
C00206417,1100
C00206672,13784
C00207258,9000
C00207308,3928
C00207399,2180
C00207472,2250
C00207944,4560
C00207969,3870
C00208249,7403
C00208322,16775
C00208983,26000
C00208991,827093
C00209833,13468
C00209841,2500
C00210344,15150
C00210526,312
C00210617,9335
C00210666,1000
C00211037,14324
C00211250,25337
C00211318,821688
C00211524,24771
C00211615,5000
C00211763,26450
C00212142,102616
C00212308,24648
C00212522,5735
C00212787,59956
C00212803,14270
C00213066,56000
C00213173,20952
C00213231,13700
C00213348,450
C00213645,1400
C00213819,55500
C00214148,10625
C00214338,57008
C00214379,11000
C00214809,31120
C00214866,250
C00214965,2434
C00215012,3400
C00215046,38778
C00215129,7524
C00215202,5130
C00215236,68556
C00215285,68482
C00215558,624
C00215590,5000
C00215970,6000
C00216127,760422
C00216184,450
C00216556,400
C00216614,19667
C00216754,7200
C00216770,500
C00216895,65729
C00217216,22175
C00217323,34330
C00217471,7281
C00217638,18000
C00217661,44000
C00217687,3250
C00217737,1500
C00217877,21737
C00217885,566
C00217984,9300
C00218131,3700
C00218172,45000
C00218263,8250
C00218891,5717
C00219444,64398
C00219642,310123
C00220053,37523
C00220764,36533
C00221077,5200
C00221226,2550
C00221507,1550
C00224147,900
C00224287,5738
C00226472,48948
C00226548,8161
C00226712,1070
C00227397,15300
C00227546,177187
C00227744,1424490
C00228106,8050
C00228122,500
C00228247,1170
C00228296,26468
C00228379,15000
C00228858,4200
C00229203,92876
C00229286,34580
C00229328,1500
C00229435,405
C00229534,31900
C00229997,35482
C00230185,198750
C00230342,256163
C00230789,17820
C00231076,28450
C00231233,500
C00231407,15150
C00231597,14839
C00231951,62604
C00232264,8000
C00232272,954
C00232611,4250
C00232629,218200
C00232843,49550
C00232967,3815
C00233056,4898
C00233239,35975
C00233247,6200
C00233304,59685
C00233353,97700
C00234120,7000
C00234641,1500
C00235036,9120
C00235176,8008
C00235184,54680
C00235309,61950
C00235572,99000
C00235655,65300
C00235739,220977
C00235762,200
C00235853,30616
C00235879,500
C00235929,62510
C00236174,600
C00236414,22520
C00236430,250
C00236489,1107630
C00236570,700
C00236596,85510
C00236661,28275
C00236760,259
C00236778,7925
C00236968,15478
C00237065,59841
C00237156,1550
C00237404,38000
C00237495,156577
C00238204,17390
C00238311,5646
C00238691,500
C00238725,4630
C00238782,5789
C00239285,73211
C00239848,64994
C00239947,15640
C00240069,27255
C00240093,775
C00240226,25100
C00240457,38300
C00240903,15520
C00240911,64050
C00241000,4290
C00241083,162232
C00241323,13500
C00241380,34756
C00241398,7500
C00242040,44885
C00242057,49683
C00242263,32514
C00242271,6550
C00242370,4790
C00243220,4784
C00243444,12000
C00243659,1000
C00243675,19106
C00244400,71310
C00244533,11190
C00244863,78710
C00245001,1700
C00245530,2050
C00245548,292356
C00245720,250
C00245910,4390
C00246306,247538
C00246348,325
C00246678,1355
C00246686,14050
C00246736,29700
C00246827,8510
C00247148,200
C00247403,240892
C00247569,26096
C00247783,500
C00247924,41720
C00247981,500
C00248047,10050
C00248195,42644
C00248245,12150
C00248310,1813
C00248641,36119
C00248658,17500
C00248690,16250
C00248716,606605
C00248849,8550
C00248864,446840
C00248948,35450
C00249078,10458
C00249342,139288
C00249359,26528
C00249532,3500
C00249581,39500
C00249896,33826
C00249995,25066
C00250027,30768
C00250068,34500
C00250134,45336
C00250209,1000
C00250399,917750
C00250407,1360
C00250431,3340
C00250449,7962
C00250464,550
C00250589,2370
C00250753,15950
C00250993,3331
C00251132,7650
C00251447,133983
C00251751,10652
C00251835,587627
C00251876,75401
C00252056,544
C00252338,117625
C00252395,118903
C00252551,230170
C00252684,1950
C00252866,10914
C00253153,150611
C00253260,33022
C00253369,2500
C00253468,13000
C00253880,5750
C00253906,11360
C00254201,167985
C00254268,7350
C00254490,4750
C00254656,52810
C00254847,80655
C00254953,11882
C00255091,4000
C00255216,45800
C00255224,20956
C00255257,7950
C00255356,525
C00255406,15560
C00255695,154601
C00255752,554946
C00255877,14600
C00255950,7356
C00255992,5770
C00256313,15500
C00256453,18037
C00257048,2938
C00257246,20000
C00257279,33206
C00257329,116867
C00257519,18340
C00257527,250
C00257691,510
C00258228,28333
C00258236,5680
C00258277,344910
C00258590,31850
C00259572,27750
C00260141,54640
C00260331,4000
C00260737,31000
C00261180,13116
C00261339,147112
C00261701,250
C00261891,51625
C00261933,6000
C00262048,7495
C00262295,92430
C00263053,250
C00263483,3000
C00263723,58707
C00263731,5750
C00263970,4500
C00264382,2000
C00264689,9322
C00264770,11546
C00264937,510
C00265009,900
C00265546,128636
C00265595,10350
C00265603,18498
C00265652,3000
C00266031,5132
C00266387,18800
C00266460,7150
C00266536,79575
C00266585,10750
C00267385,1810
C00267849,2050
C00268904,5225
C00269407,65000
C00269779,18200
C00270868,9420
C00270934,170477
C00270967,11375
C00271007,21248
C00271338,281865
C00272724,3798
C00273003,114002
C00273136,5025
C00274001,18985
C00274423,11882
C00274431,27052
C00274944,201920
C00275123,10617
C00275230,41608
C00275297,1000
C00275529,65611
C00275909,72836
C00276204,7750
C00276253,9250
C00276311,1448
C00276485,240
C00276592,45063
C00276659,2750
C00277038,7233
C00277152,500
C00277236,830
C00277335,17370
C00277541,26524
C00277608,5000
C00277905,662
C00278101,15800
C00278275,3320
C00278333,200
C00278424,12600
C00278689,38250
C00278754,6200
C00278812,300
C00278895,182209
C00279174,57400
C00279182,90651
C00279216,66715
C00279331,10057
C00279380,156080
C00279455,37408
C00279489,9000
C00279497,3400
C00279505,18025
C00279604,350
C00279802,51877
C00279828,22000
C00279927,28275
C00280008,2700
C00280156,3100
C00280222,1285856
C00280321,130687
C00280743,4614
C00281162,7818
C00281212,250
C00281675,5850
C00281717,4450
C00281931,1050
C00282053,500
C00282210,41255
C00282327,500
C00282343,54247
C00282459,2150
C00282731,56190
C00282863,4900
C00282921,8100
C00283101,750
C00283135,27285
C00283432,6605
C00283440,25563
C00283523,95000
C00283572,4450
C00283986,22452
C00284018,4000
C00284810,60630
C00284885,44110
C00285098,53301
C00286419,8520
C00286880,21500
C00287003,50044
C00287524,500
C00287714,8870
C00287847,58577
C00288613,500
C00289041,12922
C00289058,20200
C00289595,13050
C00289777,6050
C00290098,20000
C00290502,9550
C00290866,3840
C00290890,8750
C00290973,9278
C00291120,600
C00291799,39875
C00291914,2643
C00291922,3500
C00292094,10445
C00292102,49783
C00292136,3000
C00292318,365750
C00292946,63620
C00293076,3000
C00293100,12051
C00293498,2050
C00293894,8125
C00293910,43470
C00295360,99898
C00295527,107139
C00295600,15000
C00295964,500
C00296269,4300
C00296624,45000
C00296640,83536
C00296657,25307
C00296822,9511
C00297077,10000
C00297085,1500
C00297184,14630
C00297531,12515
C00297622,4670
C00297630,580
C00297739,9550
C00297911,3300
C00297945,250
C00298000,44100
C00298141,10000
C00298190,43350
C00298232,5000
C00298356,886
C00298604,18928
C00298828,11700
C00299149,5000
C00299321,54326
C00299396,17550
C00299511,4500
C00299701,36135
C00299842,550
C00300236,900
C00300335,1200
C00300376,4497
C00300418,32260
C00300426,11179
C00300483,190320
C00300525,250
C00300707,291225
C00300731,6987
C00300863,16286
C00300921,55367
C00300939,21381
C00301192,4500
C00301218,3836
C00301325,64780
C00301358,17550
C00301663,750
C00301671,15450
C00301887,5000
C00302059,1000
C00302067,172800
C00302166,1920
C00302232,12351
C00302240,850
C00302299,4000
C00302588,374310
C00302687,4250
C00302695,2946
C00302703,11800
C00302711,2955
C00302844,7611
C00302943,5800
C00302950,4050
C00303024,1000
C00303032,9815
C00303073,148207
C00303339,1156960
C00303628,10000
C00303685,5800
C00303818,80650
C00303883,1500
C00303958,2900
C00303966,5580
C00304030,13500
C00304196,500
C00304410,15540
C00304634,84621
C00304832,125075
C00304964,3120
C00305029,51850
C00305151,4181
C00305177,7000
C00305268,38125
C00305318,41900
C00305607,5725
C00305706,18960
C00305797,250400
C00305805,330090
C00305979,1750
C00306175,114237
C00306449,80344
C00306670,4000
C00306878,95575
C00306894,47500
C00307249,73269
C00307397,19386
C00307405,396155
C00307637,1050
C00307769,4848
C00307777,56750
C00307991,116772
C00308460,7579
C00309468,122533
C00309526,200
C00309567,4231704
C00309781,109550
C00310748,2152
C00311142,32375
C00311308,18180
C00311738,5425
C00311878,19700
C00311944,71790
C00312082,1200
C00312223,6743
C00312777,12150
C00312785,14040
C00313312,35577
C00313700,88700
C00314054,12083
C00314625,1000
C00314641,133069
C00315275,16000
C00315713,26394
C00315747,533295
C00316331,30500
C00316356,1650
C00317297,5620
C00317446,500
C00317479,98650
C00317511,32500
C00317529,5000
C00317735,35748
C00318204,57539
C00318311,15156
C00318519,520
C00318766,14630
C00318816,300
C00318899,1250
C00318907,2550
C00319194,800
C00319319,8550
C00319509,4012
C00319582,14000
C00319723,11000
C00319962,4500
C00320044,4000
C00320101,74350
C00320143,51000
C00320176,16207
C00320432,15850
C00321083,1848
C00321141,3000
C00321158,19741
C00321406,3301
C00321448,1126
C00321505,11150
C00321539,10929
C00321802,2280
C00321943,71675
C00321992,1500
C00322172,26500
C00322560,92318
C00322727,25800
C00322768,2300
C00322958,917
C00323048,27916
C00323253,400
C00323352,139562
C00323501,4691
C00323576,2500
C00323923,200
C00324103,2175
C00324350,5139
C00324368,1500
C00324483,820
C00324830,1000
C00324871,16615
C00325035,26900
C00325076,305287
C00325159,7000
C00325324,9325
C00325332,355780
C00325340,3750
C00325357,205250
C00325563,500
C00325639,1290
C00325860,7500
C00325936,265300
C00325969,8000
C00325993,805568
C00326082,20250
C00326405,37985
C00326439,50975
C00326488,52350
C00326579,1969
C00326595,52301
C00326637,5250
C00326736,74650
C00326751,6820
C00326835,6000
C00326918,3100
C00326991,20275
C00327072,32650
C00327106,500
C00327122,15825
C00327155,5000
C00327239,8000
C00327361,1750
C00327395,300600
C00327437,30000
C00327460,17575
C00327668,8269
C00327908,31865
C00327916,46900
C00328278,17790
C00328369,125244
C00328401,335614
C00328468,366184
C00328799,300
C00328856,3500
C00328989,21150
C00329185,10000
C00329425,102009
C00329466,34450
C00329474,688
C00329862,138500
C00329920,3520
C00330019,19600
C00330068,70956
C00330076,1200
C00330118,113320
C00330233,48574
C00330258,16114
C00330266,3500
C00330290,5000
C00330522,4774
C00330647,17000
C00330696,3991
C00330720,16258
C00331025,24600
C00331090,5250
C00331173,6450
C00331314,9300
C00331348,500
C00331363,76522
C00331454,17450
C00331462,500
C00331579,10000
C00331694,5000
C00331744,36250
C00331827,86655
C00331835,162675
C00331876,260
C00331991,28500
C00332031,13000
C00332254,64564
C00332296,75468
C00332395,49600
C00332643,157654
C00332775,5665
C00332833,8064
C00332841,10819
C00332924,105850
C00332965,11800
C00333021,3500
C00333104,59228
C00333534,2950
C00333542,4900
C00333625,210
C00333658,5300
C00333666,3000
C00334193,14861
C00334383,8720
C00334417,500
C00334565,500
C00334581,9845
C00334656,27063
C00334805,7250
C00334904,31000
C00335000,16350
C00335026,67710
C00335091,22665
C00335109,85750
C00335133,37364
C00335174,12107
C00335208,37300
C00335257,38250
C00335414,14746
C00335448,563500
