CID,amount
C00015594,5770.0
C00015933,13847.0
C00016683,27785.0
C00016899,450839.0
C00017525,1820.0
C00017681,2598.0
C00018028,183.0
C00018036,3449.0
C00018929,88741.0
C00019083,1500.0
C00019331,465990.0
C00019380,43449.0
C00019653,5431.0
C00020818,41948.0
C00021121,3022.0
C00021295,2994.0
C00021972,1016.0
C00022343,17065.0
C00022988,500.0
C00023028,19697.0
C00023580,22527.0
C00024281,6747.0
C00024349,2068.0
C00024372,22430.0
C00024422,136.0
C00024521,143783.0
C00024679,23625.0
C00024752,1525.0
C00024869,688.0
C00024935,1174.0
C00025254,375442.0
C00025395,48.0
C00027342,8436.0
C00027359,1694.0
C00027532,12105.0
C00028787,14782.0
C00028860,1085.0
C00029348,83.0
C00029447,49443.0
C00029504,6799.0
C00030676,12564.0
C00030718,46609.0
C00030809,33357.0
C00031054,211470.0
C00031088,45461.0
C00032334,9292.0
C00032607,356.0
C00032698,10172.0
C00032979,18099.0
C00032995,1658.0
C00033134,27750.0
C00033423,2726.0
C00033555,1534.0
C00033589,4289.0
C00033704,2320.0
C00033779,5000.0
C00033969,673.0
C00033977,6602.0
C00034033,90920.0
C00034132,4058.0
C00034157,74866.0
C00034272,7836.0
C00034298,9260.0
C00034355,250.0
C00034405,73197.0
C00034470,21999.0
C00034488,8902.0
C00034595,11431.0
C00034678,6840.0
C00034785,5000.0
C00034884,3819.0
C00035006,88233.0
C00035204,2800.0
C00035253,705.0
C00035451,22082.0
C00035519,55489.0
C00035535,850.0
C00035600,86371.0
C00035618,22905.0
C00035675,4396.0
C00035683,21282.0
C00035691,14989.0
C00038505,104964.0
C00038604,8604.0
C00038612,80.0
C00039016,2210.0
C00039040,1386.0
C00039206,2134.0
C00039214,2692.0
C00039305,2774.0
C00039321,1435.0
C00039461,1358.0
C00039503,1135.0
C00039552,1860.0
C00039578,94207.0
C00040220,86310.0
C00040238,380.0
C00040253,10669.0
C00040279,33322.0
C00040329,174.0
C00040394,16058.0
C00040535,6919.0
C00040568,12854.0
C00040659,2491.0
C00040741,1968.0
C00040840,300.0
C00040923,11747.0
C00040998,114920.0
C00041038,1005.0
C00041160,42210.0
C00041236,250.0
C00041269,135394.0
C00041590,250.0
C00041608,1018.0
C00042002,26628.0
C00042069,16726.0
C00042366,2188079.0
C00042622,31461.0
C00042895,66.0
C00043471,350.0
C00043489,7317.0
C00043992,25.0
C00044776,103325.0
C00044842,59716.0
C00044990,2665.0
C00045781,3100.0
C00046474,31893.0
C00048181,7706.0
C00048579,1305.0
C00048702,2201.0
C00051979,60695.0
C00053553,119592.0
C00055582,53137.0
C00059733,3319.0
C00059907,3915.0
C00060103,11998.0
C00062224,2760.0
C00062646,4638.0
C00062836,17110.0
C00063164,512.0
C00064766,55734.0
C00064774,55302.0
C00065870,5735.0
C00066472,9635.0
C00067231,18463.0
C00067884,3677.0
C00068528,41015.0
C00068692,92950.0
C00071365,398917.0
C00072751,900.0
C00072769,4437.0
C00072967,624.0
C00073056,1531.0
C00073155,2777.0
C00073791,43435.0
C00074096,28456.0
C00074450,22240.0
C00074633,1832.0
C00074799,1765.0
C00075291,3514.0
C00075341,9343.0
C00075473,2452.0
C00075820,969986.0
C00075994,2393.0
C00076174,21936.0
C00076299,41309.0
C00076588,10.0
C00076810,43288.0
C00077305,2287.0
C00077321,36823.0
C00077701,245.0
C00078287,21176.0
C00078451,16312.0
C00079541,8231.0
C00079681,11023.0
C00079855,5250.0
C00080135,3727.0
C00080515,5690.0
C00081422,3650.0
C00081547,20549.0
C00082040,1425.0
C00082271,500.0
C00082792,16564.0
C00082834,440.0
C00082917,5791.0
C00082925,129125.0
C00083535,50427.0
C00083758,8114.0
C00083790,1000.0
C00083832,4778.0
C00083857,1415.0
C00084061,120.0
C00084368,265479.0
C00084475,5772.0
C00084491,40721.0
C00084871,8820.0
C00084954,83669.0
C00085019,5865.0
C00085316,18292.0
C00085506,10.0
C00085910,8516.0
C00085977,750.0
C00086256,429.0
C00086355,2782.0
C00086611,5963.0
C00087478,613.0
C00087874,2961.0
C00088435,4314.0
C00088591,56395.0
C00089086,3257.0
C00089136,14861.0
C00089243,246619.0
C00089342,14399.0
C00089557,125.0
C00090209,25.0
C00091561,1000.0
C00092247,35.0
C00092841,1550.0
C00092957,2168.0
C00093054,7217.0
C00093179,1050.0
C00093963,8071.0
C00094573,11040.0
C00094581,65.0
C00094896,25010.0
C00095109,3560.0
C00095869,2965.0
C00096156,219361.0
C00096362,600.0
C00096594,1600.0
C00096842,19452.0
C00097485,13720.0
C00097568,71932.0
C00097865,500.0
C00098061,16575.0
C00099002,1379.0
C00099234,29153.0
C00099259,41767.0
C00099267,262643.0
C00099945,7773.0
C00100107,836.0
C00100131,3373.0
C00100305,678.0
C00100404,1421.0
C00100644,1345.0
C00100693,10558.0
C00100974,1000.0
C00101105,6245.0
C00101204,41.0
C00101410,2464.0
C00101485,1930.0
C00101592,1515.0
C00101766,8955.0
C00102152,4543.0
C00102368,7925.0
C00102517,3500.0
C00102764,1499.0
C00103143,688.0
C00103549,8607.0
C00103697,20922.0
C00103903,45425.0
C00104083,7384.0
C00104109,685.0
C00104299,20964.0
C00104471,185120.0
C00104687,825.0
C00104802,23379.0
C00104885,6934.0
C00104901,3799.0
C00105338,683.0
C00105668,100214.0
C00105973,117947.0
C00105981,17250.0
C00106146,37811.0
C00106740,6405.0
C00107136,16638.0
C00107300,16048.0
C00107615,892.0
C00107680,798.0
C00107771,7949.0
C00108035,30467.0
C00108209,40424.0
C00108605,550.0
C00108613,187626.0
C00109017,37400.0
C00109546,30994.0
C00109595,52.0
C00109819,20141.0
C00110338,16450.0
C00110478,2543.0
C00110577,6974.0
C00111310,6424.0
C00111534,9169.0
C00111559,16813.0
C00111567,631.0
C00111880,1417.0
C00112623,4560.0
C00112763,75.0
C00112896,4109.0
C00113159,15213.0
C00113241,5838.0
C00113803,14007.0
C00113811,5310.0
C00114025,1975.0
C00114132,20.0
C00114439,68807.0
C00114694,5487.0
C00114702,426.0
C00115832,6748.0
C00116020,6506.0
C00116145,581.0
C00117424,703.0
C00117838,1998.0
C00118208,8500.0
C00118943,11891.0
C00119008,6242.0
C00119354,1799.0
C00119776,5639.0
C00120055,3555.0
C00121319,24035.0
C00121368,27654.0
C00121582,250.0
C00123513,9257.0
C00124016,425.0
C00125641,15194.0
C00125732,5387.0
C00126763,18749.0
C00126847,4100.0
C00127258,3186.0
C00127621,532.0
C00127779,12469.0
C00127811,5500.0
C00128082,40872.0
C00128512,4259.0
C00128918,10392.0
C00130773,45763.0
C00131185,20365.0
C00131607,4100.0
C00131615,150.0
C00132092,8372.0
C00132282,1157.0
C00135368,35282.0
C00135459,480.0
C00135558,202386.0
C00135590,7250.0
C00135681,858.0
C00136200,400716.0
C00136457,6170.0
C00136739,10835.0
C00136838,366.0
C00137265,765.0
C00137273,8990.0
C00137828,180.0
C00139071,1430.0
C00139451,1112.0
C00139519,209.0
C00139600,2168.0
C00139659,13800.0
C00139667,1000.0
C00139964,6265.0
C00140061,35071.0
C00140384,720.0
C00140590,328729.0
C00140707,60.0
C00140855,56126.0
C00141002,2560.0
C00141218,83704.0
C00141697,4550.0
C00141812,9673.0
C00142315,3729.0
C00142372,1050.0
C00142489,1600.0
C00142596,14415.0
C00142711,100189.0
C00142786,5101.0
C00142893,729.0
C00143164,5827.0
C00143230,71137.0
C00143305,1562.0
C00143560,760.0
C00143743,17871.0
C00143867,5695.0
C00144147,4492.0
C00144154,306.0
C00144170,3250.0
C00144345,26039.0
C00144766,59700.0
C00144774,2487.0
C00145037,880.0
C00145623,11000.0
C00145722,17465.0
C00147066,2562.0
C00147173,19219.0
C00147231,2726.0
C00147512,2547.0
C00147975,5000.0
C00148031,9299.0
C00148510,10726.0
C00149211,513.0
C00149641,96259.0
C00150367,7000.0
C00150672,16297.0
C00150797,2531.0
C00150995,2500.0
C00151019,1275.0
C00151175,17438.0
C00151340,18311.0
C00151787,4097.0
C00152272,1129.0
C00153031,5530.0
C00153577,12572.0
C00155069,507.0
C00155366,2200.0
C00155440,48992.0
C00155952,101549.0
C00156166,1855.0
C00156810,123568.0
C00157677,55.0
C00157875,3000.0
C00157941,250.0
C00158402,750.0
C00158576,17.0
C00158881,52707.0
C00159954,290.0
C00160770,6677.0
C00160937,39961.0
C00161067,7575.0
C00161414,6695.0
C00161422,1343.0
C00161786,49727.0
C00161810,7093.0
C00162339,70470.0
C00162578,138758.0
C00163048,1105.0
C00163196,874.0
C00163212,12300.0
C00163238,2000.0
C00163253,4798.0
C00163832,51645.0
C00164145,5745.0
C00164152,1637.0
C00164418,111468.0
C00164939,60.0
C00165365,1994.0
C00165472,1750.0
C00165548,3000.0
C00165589,27581.0
C00165688,457974.0
C00165878,5834.0
C00166223,2500.0
C00166710,84677.0
C00167015,186893.0
C00167130,398390.0
C00167213,850.0
C00167320,17808.0
C00167346,151373.0
C00167460,2877.0
C00167668,26446.0
C00167759,6912.0
C00167916,5160.0
C00168864,12546.0
C00170175,3733.0
C00170258,21905.0
C00171330,17608.0
C00171504,1400.0
C00171843,57296.0
C00172296,3458.0
C00172494,2020.0
C00172841,6490.0
C00173096,4268.0
C00173153,8499.0
C00173393,12469.0
C00174011,1505.0
C00174227,19350.0
C00174334,1140.0
C00176214,11287.0
C00176420,6789.0
C00176727,991.0
C00177436,12835.0
C00177469,5473.0
C00177741,161800.0
C00178038,302822.0
C00179408,191353.0
C00181826,22663.0
C00184028,18250.0
C00185520,1391.0
C00185686,750.0
C00185694,3641.0
C00186064,17502.0
C00186288,22727.0
C00187450,62233.0
C00188011,5500.0
C00188193,1950.0
C00188367,131864.0
C00190934,1492.0
C00190991,9999.0
C00191247,1760.0
C00193169,1048.0
C00193433,118884.0
C00193631,16795.0
C00193854,450.0
C00193979,24300.0
C00194084,4874.0
C00194126,2522.0
C00194746,882.0
C00195388,6301.0
C00196089,3900.0
C00196246,12907.0
C00196444,2756.0
C00196725,7443.0
C00197095,3863.0
C00197103,6473.0
C00197228,42811.0
C00197715,1600.0
C00197749,4169.0
C00199257,19636.0
C00199471,385.0
C00199703,7480.0
C00199711,19317.0
C00200139,4134.0
C00200659,445.0
C00200907,2450.0
C00201491,380.0
C00201863,491.0
C00202184,210.0
C00202861,5000.0
C00204008,3050.0
C00204099,22891.0
C00204388,24050.0
C00206136,2458.0
C00207258,2735.0
C00207308,4110.0
C00207795,1000.0
C00207944,3600.0
C00208249,3628.0
C00208983,1726.0
C00208991,36874.0
C00210344,2175.0
C00210526,7558.0
C00211250,2866.0
C00211318,170019.0
C00211763,198892.0
C00212308,848.0
C00212787,70.0
C00213074,1528.0
C00213173,2460.0
C00213348,1774.0
C00213819,6000.0
C00214072,625.0
C00214148,51635.0
C00214304,3218.0
C00214866,1690.0
C00214981,6430.0
C00215046,2119.0
C00215053,1607.0
C00215129,1242.0
C00215285,25778.0
C00215558,1138.0
C00216127,18360.0
C00216614,16235.0
C00216895,12841.0
C00217471,545.0
C00217638,25525.0
C00218263,719.0
C00219444,458.0
C00219642,68770.0
C00220053,3370.0
C00221077,7700.0
C00224618,910.0
C00224717,65830.0
C00225342,42439.0
C00226548,2469.0
C00227546,17168.0
C00227744,1000.0
C00228106,23267.0
C00228296,1707.0
C00228924,6600.0
C00229203,1806.0
C00229328,300.0
C00229385,1184.0
C00229435,3047.0
C00230342,1785.0
C00230789,980.0
C00231076,1500.0
C00231951,1857.0
C00232272,4140.0
C00232967,1608.0
C00233056,3130.0
C00233361,395.0
C00234120,2610.0
C00235655,6000.0
C00235739,76064.0
C00235762,630.0
C00235853,21337.0
C00236034,39738.0
C00236083,1102.0
C00236414,4464.0
C00236489,58730.0
C00236778,963.0
C00237495,3672.0
C00238204,11613.0
C00238725,317873.0
C00238782,1094.0
C00239780,1815.0
C00239848,4080.0
C00239947,4500.0
C00240069,6300.0
C00240093,4250.0
C00240457,900.0
C00240911,1748.0
C00241083,8807.0
C00241380,5453.0
C00241851,190.0
C00242040,100.0
C00242057,4265.0
C00242271,12462.0
C00243659,6253.0
C00244400,11135.0
C00244863,4175.0
C00245530,142.0
C00245910,2807.0
C00246736,302.0
C00247262,2566.0
C00247403,500.0
C00247569,650.0
C00248047,2803.0
C00248195,998.0
C00248658,9390.0
C00248716,140671.0
C00248849,16920.0
C00249342,1057.0
C00249359,197.0
C00249896,2940.0
C00249995,600.0
C00250068,1308.0
C00250209,10834.0
C00250399,50250.0
C00250407,5274.0
C00250753,9928.0
C00250993,950.0
C00251009,4831.0
C00251843,282.0
C00251876,24069.0
C00252056,37868.0
C00252338,3852.0
C00252551,4235.0
C00252791,524.0
C00252940,6755.0
C00253153,13865.0
C00253260,2595.0
C00254201,4406.0
C00254268,711.0
C00254656,15045.0
C00254953,7170.0
C00255257,9501.0
C00255695,20224.0
C00255752,30549.0
C00255877,5714.0
C00255950,4021.0
C00256453,674.0
C00257329,7025.0
C00258236,3977.0
C00259572,18307.0
C00260141,10438.0
C00261339,10889.0
C00262295,2889.0
C00263053,1550.0
C00263483,1293.0
C00263731,85.0
C00264689,220.0
C00264770,750.0
C00266585,3449.0
C00267385,1200.0
C00267849,5761.0
C00268904,5430.0
C00269241,1550.0
C00270934,330.0
C00270967,1236.0
C00271007,19211.0
C00271338,9585.0
C00274258,905.0
C00274431,49821.0
C00274944,3900.0
C00275123,3787.0
C00275230,5357.0
C00275529,8232.0
C00277152,1298.0
C00277335,6570.0
C00277541,5968.0
C00278101,6000.0
C00278275,3615.0
C00278689,500.0
C00278895,47769.0
C00279216,16846.0
C00279331,14741.0
C00279380,4812.0
C00279455,186995.0
C00279802,1200.0
C00279828,18012.0
C00279927,3297.0
C00280008,150.0
C00280222,490600.0
C00280743,5513.0
C00280909,110.0
C00281162,6576.0
C00281212,22511.0
C00282038,2772.0
C00282343,1005.0
C00282459,300.0
C00282566,1727.0
C00282863,4900.0
C00282921,4790.0
C00283135,29771.0
C00283432,150.0
C00283440,569.0
C00283523,28000.0
C00284810,34861.0
C00284885,34340.0
C00286807,1749.0
C00287003,6814.0
C00287748,80.0
C00287847,300.0
C00288712,2899.0
C00289058,1130.0
C00289777,349.0
C00291914,658.0
C00292094,2479.0
C00292318,2701.0
C00295527,3445.0
C00295964,304.0
C00296269,100.0
C00296822,4790.0
C00298000,3900.0
C00298190,6600.0
C00299149,8500.0
C00299321,1051.0
C00299396,750.0
C00299701,1000.0
C00299750,1176.0
C00300178,14597.0
C00300376,712.0
C00300418,22392.0
C00300707,21485.0
C00300731,12610.0
C00300863,1426.0
C00300921,10688.0
C00301192,1750.0
C00302166,1042.0
C00302232,1755.0
C00302687,669.0
C00302695,971.0
C00302703,5150.0
C00302844,24412.0
C00303024,91087.0
C00303032,4000.0
C00303339,28375.0
C00303685,670.0
C00303883,2552.0
C00304477,1465.0
C00304634,2663.0
C00305029,1988.0
C00305318,2500.0
C00305805,3000.0
C00306035,250.0
C00306175,4751.0
C00306449,3045.0
C00306894,8000.0
C00307249,3521.0
C00307397,1000.0
C00309146,4429.0
C00309567,103010.0
C00309716,2285.0
C00309781,3315.0
C00311142,745.0
C00311308,146.0
C00311878,2734.0
C00311944,3466.0
C00312223,15354.0
C00312777,7455.0
C00312785,1305.0
C00314617,13500.0
C00317297,200.0
C00318311,8852.0
C00318766,12465.0
C00318907,390.0
C00319723,384.0
C00320101,2907.0
C00320218,27219.0
C00320432,1900.0
C00320580,902.0
C00321158,5094.0
C00321406,542.0
C00321943,22190.0
C00323048,3533.0
C00323311,20750.0
C00323352,6800.0
C00323659,500.0
C00323923,2500.0
C00324103,805.0
C00324483,834.0
C00325076,9845.0
C00325092,25365.0
C00325324,549.0
C00325332,7500.0
C00325357,7000.0
C00325639,115.0
C00325936,7100.0
C00325977,250.0
C00325993,5000.0
C00326389,19645.0
C00326439,-5000.0
C00326496,25.0
C00326595,25389.0
C00326751,1725.0
C00326835,11590.0
C00326868,630.0
C00327072,265.0
C00327189,2500.0
C00327395,4122.0
C00328401,5125.0
C00329185,4397.0
C00329425,1100.0
C00329474,150.0
C00330019,6807.0
C00330118,1750.0
C00330647,13759.0
C00330696,805.0
C00331017,100.0
C00331454,1375.0
C00331462,200.0
C00331694,64250.0
C00331835,11188.0
C00331991,13044.0
C00332221,750.0
C00332296,5075.0
C00332395,2388.0
C00332833,20388.0
C00332841,3675.0
C00333104,9125.0
C00333534,402.0
C00333542,910.0
C00333658,520.0
C00333666,600.0
C00334193,797.0
C00334383,2725.0
C00335026,2236.0
C00335091,16176.0
C00335414,150.0
C00335570,351.0
C00336057,9653.0
C00336768,28903.0
C00336834,8200.0
C00337113,370.0
C00337394,185.0
C00337626,18478.0
C00337733,26952.0
C00337808,4363.0
C00338020,29207.0
C00338087,4529.0
C00338327,6000.0
C00338335,400.0
C00339051,2300.0
C00339085,1979.0
C00339291,2008.0
C00339499,3383.0
C00339655,33594.0
C00340075,15607.0
C00340182,258.0
C00340455,6654.0
C00340661,500.0
C00340745,1186.0
C00340943,1672.0
C00341271,4497.0
C00341396,1840803.0
C00341602,6563.0
C00341701,1400.0
C00342022,96.0
C00342048,26820.0
C00342113,33513.0
C00342394,3726.0
C00342766,8037.0
C00342857,125.0
C00342907,10838.0
C00342972,50.0
C00343137,79991.0
C00343459,22509.0
C00343681,1400.0
C00343707,157.0
C00343749,1650.0
C00344234,10000.0
C00344325,3853.0
C00344374,1827.0
C00344648,2500.0
C00344663,3863.0
C00344945,1910.0
C00345132,17500.0
C00345306,4865.0
C00345793,7718.0
C00346130,180.0
C00346353,2354.0
C00347195,124050.0
C00347385,3920.0
C00348524,12341.0
C00349225,6750.0
C00349233,5000.0
C00349373,13867.0
C00349746,12239.0
C00349902,2676.0
C00350108,1098.0
C00350744,35364.0
C00350991,8375.0
C00351031,2350.0
C00351197,5160.0
C00352674,129.0
C00353797,140.0
C00354241,1247.0
C00354290,2407.0
C00354332,43040.0
C00354605,800.0
C00354753,12879.0
C00355289,6506.0
C00355677,3323.0
C00355719,950.0
C00357129,1575.0
C00357863,3315.0
C00358234,754.0
C00358366,2284.0
C00358440,27254.0
C00358812,1039.0
C00359075,3572.0
C00359539,35419.0
C00359992,550.0
C00360008,31000.0
C00360206,300.0
C00360354,1828.0
C00360610,2400.0
C00361485,17706.0
C00361741,3334.0
C00361758,28447.0
C00361949,4379.0
C00361956,2000.0
C00362384,1000.0
C00362640,1437.0
C00362707,5666.0
C00363317,500.0
C00363648,1250.0
C00363879,28732.0
C00363945,2730.0
C00364109,3400.0
C00364158,32792.0
C00364471,5049.0
C00364778,14441.0
C00365072,13088.0
C00365122,1478.0
C00365296,689.0
C00365502,6807.0
C00365536,161257.0
C00365684,1605.0
C00366013,6751.0
C00366070,1656.0
C00366211,47.0
C00366468,3842.0
C00366559,4314.0
C00366666,18000.0
C00367375,853.0
C00367383,791.0
C00367920,7935.0
C00367995,12790.0
C00368084,4900.0
C00368142,250.0
C00368415,505.0
C00368720,1107.0
C00368902,358.0
C00368993,9860.0
C00369058,705.0
C00369090,17693.0
C00369181,286.0
C00369660,3140.0
C00369751,12820.0
C00370007,106107.0
C00370015,14337.0
C00370023,44.0
C00370122,5000.0
C00370221,3928.0
C00370270,1340.0
C00370569,970.0
C00370577,4614.0
C00370585,2958.0
C00370759,1024.0
C00371229,5000.0
C00371336,150.0
C00371948,488.0
C00372979,1459.0
C00373050,1339.0
C00373217,1327.0
C00373696,4886.0
C00373837,110.0
C00373910,30.0
C00374371,4728.0
C00374447,13671.0
C00375048,5182.0
C00375279,600.0
C00375360,23614.0
C00375584,15000.0
C00376038,500.0
C00376343,200.0
C00376376,27195.0
C00376590,2110.0
C00377002,950.0
C00377044,2173.0
C00377689,7475.0
C00378083,362.0
C00378661,47.0
C00379180,18750.0
C00379305,130.0
C00379420,2724.0
C00379628,4993.0
C00379768,14859.0
C00379784,840.0
C00380303,1703.0
C00380352,650.0
C00380535,1428.0
C00380550,9456.0
C00380568,5927.0
C00380709,7198.0
C00380931,70.0
C00380949,300.0
C00381020,506.0
C00381806,8000.0
C00381954,50092.0
C00381996,2300.0
C00382028,400.0
C00382150,62889.0
C00382234,2463.0
C00382283,2250.0
C00382424,850.0
C00382796,1582.0
C00383307,416.0
C00383356,1000.0
C00383463,2248.0
C00383489,1937.0
C00383521,18394.0
C00383869,500.0
C00383976,2316.0
C00384578,533.0
C00384602,1500.0
C00384818,8870.0
C00385120,2900.0
C00385609,455.0
C00385799,485.0
C00385849,2931.0
C00385948,1686.0
C00385989,4644.0
C00386904,26467.0
C00387274,4000.0
C00387555,1000.0
C00387753,7651.0
C00387811,50.0
C00387878,1632.0
C00388132,5444.0
C00388462,3135.0
C00388587,4000.0
C00388694,-1000.0
C00388819,7273.0
C00388827,35500.0
C00388983,3047.0
C00389288,9511.0
C00389585,626.0
C00390112,509.0
C00390161,500.0
C00390351,10550.0
C00390526,5000.0
C00390583,14288.0
C00390633,730.0
C00390641,985.0
C00390971,1230.0
C00390989,96.0
C00391490,200.0
C00392290,31309.0
C00392464,2773.0
C00392928,1000.0
C00393173,14120.0
C00393256,380.0
C00393298,1652.0
C00393728,765.0
C00393769,5000.0
C00394031,1907.0
C00394122,100.0
C00394163,500.0
C00394452,2300.0
C00394460,750.0
C00394650,1528.0
C00395285,2000.0
C00395350,3000.0
C00395533,1000.0
C00395889,2250.0
C00395947,13800.0
C00396671,7500.0
C00396820,100.0
C00396895,20.0
C00397455,693.0
C00397711,985.0
C00397851,5885.0
C00397893,1170.0
C00398222,2313.0
C00399063,1032.0
C00399071,3175.0
C00399386,1495.0
C00400135,5880.0
C00400333,1031.0
C00400457,7000.0
C00400705,2890.0
C00400929,25817.0
C00400945,250.0
C00401083,34869.0
C00401125,1000.0
C00401224,333761.0
C00401299,1752.0
C00401463,700.0
C00401687,5882.0
C00401786,133739.0
C00402081,5500.0
C00402107,7267.0
C00402545,4483.0
C00402628,5289.0
C00402669,8589.0
C00402727,690.0
C00402800,11126.0
C00402826,1780.0
C00402842,691.0
C00403477,8845.0
C00403592,1000.0
C00403741,600.0
C00403881,4950.0
C00404137,41000.0
C00404178,7424.0
C00404194,1347.0
C00404301,7980.0
C00404350,150.0
C00405076,1558.0
C00405241,1960.0
C00405340,1500.0
C00405555,21250.0
C00406041,6893.0
C00406066,643.0
C00406215,22521.0
C00406553,25.0
C00406645,2075.0
C00406876,910.0
C00406892,7610.0
C00407007,500.0
C00407080,5370.0
C00407486,500.0
C00407841,1945.0
C00408120,1250.0
C00408260,6110.0
C00408435,4200.0
C00408518,310.0
C00408914,673.0
C00409110,5000.0
C00409227,1761.0
C00409250,532.0
C00409359,850.0
C00409458,3000.0
C00409516,11145.0
C00409730,32000.0
C00409789,5042.0
C00409979,5364.0
C00410068,500.0
C00410092,26150.0
C00410266,8144.0
C00410274,3076.0
C00410308,500.0
C00410589,27716.0
C00410720,2367.0
C00410985,24755.0
C00411116,5983.0
C00411199,120.0
C00411454,255.0
C00411553,22739.0
C00411611,5000.0
C00411694,2460.0
C00411769,2759.0
C00411900,4830.0
C00411918,80.0
C00412098,4800.0
C00412213,792.0
C00412221,5500.0
C00412288,1250.0
C00412395,182.0
C00412403,688.0
C00412569,20439.0
C00412791,70350.0
C00412841,2375.0
C00413856,5309.0
C00413955,11500.0
C00414474,7223.0
C00414508,1900.0
C00414649,4544.0
C00414888,89.0
C00414896,2156.0
C00415026,13635.0
C00415166,630.0
C00415208,4350.0
C00415224,739.0
C00415752,80844.0
C00415992,17650.0
C00416131,34666.0
C00416305,5425.0
C00416347,-200.0
C00416636,500.0
C00416743,9500.0
C00417063,2732.0
C00417634,27265.0
C00417733,5000.0
C00417774,716.0
C00418269,2543.0
C00418582,1225.0
C00418889,21600.0
C00418897,2391986.0
C00419036,300.0
C00419754,250.0
C00419911,3075.0
C00419986,1100.0
C00420398,10586.0
C00420596,2201.0
C00420695,500.0
C00420950,1950.0
C00421016,3329.0
C00421735,2507.0
C00422428,570.0
C00422501,391.0
C00422519,7346.0
C00423079,1000.0
C00423228,125.0
C00423442,1418.0
C00423814,4343.0
C00423871,9856.0
C00424010,50.0
C00424366,1000.0
C00424374,7467.0
C00424788,10254.0
C00424838,18986.0
C00425470,31641.0
C00425603,457.0
C00425645,250.0
C00425686,1480.0
C00425975,1606.0
C00426072,5002.0
C00426320,500.0
C00426569,12252.0
C00426775,19798.0
C00427203,1900.0
C00427427,520.0
C00427435,13435.0
C00427542,105.0
C00427617,218.0
C00427781,110.0
C00427849,10000.0
C00428052,63575.0
C00428094,1358.0
C00428110,3667.0
C00428516,500.0
C00428557,9854.0
C00428581,85.0
C00428623,24494.0
C00428706,50.0
C00428896,476.0
C00428979,192.0
C00429050,454.0
C00429175,50.0
C00429233,109.0
C00429464,1000.0
C00429563,3344.0
C00429662,23012.0
C00429712,750.0
C00429852,881.0
C00430066,105.0
C00430108,2170.0
C00430157,4617.0
C00430256,63868.0
C00430397,1116.0
C00430439,750.0
C00430884,1540.0
C00431007,720.0
C00431072,1753.0
C00431114,1497.0
C00431122,0.0
C00431197,1750.0
C00431262,350.0
C00431312,6557.0
C00431361,2678.0
C00431429,640.0
C00431460,390.0
C00431478,4000.0
C00431551,8030.0
C00431601,2000.0
C00431643,400.0
C00431874,5000.0
C00432096,3000.0
C00432252,9899.0
C00432260,1950.0
C00432765,1000.0
C00432856,2139.0
C00432963,225.0
C00433029,501.0
C00433219,2000.0
C00433318,295.0
C00433482,3352.0
C00433680,5000.0
C00433912,712.0
C00434142,1209.0
C00434811,1563.0
C00435321,28162.0
C00435651,5800.0
C00435735,1415.0
C00435933,10290.0
C00435982,971.0
C00435990,4188.0
C00436022,5500.0
C00436550,4056.0
