CID,amount
C00048702,22488.0
C00051979,125238.0
C00053553,497846.0
C00055582,766616.0
C00056523,1600.0
C00059238,28622.0
C00059329,3800.0
C00059733,67984.0
C00059907,8110.0
C00060103,6283.0
C00062224,25794.0
C00062646,56205.0
C00062836,74785.0
C00063164,857790.0
C00064097,2065.0
C00064766,355091.0
C00064774,148175.0
C00065219,260250.0
C00065870,37972.0
C00065987,27064.0
C00066472,587545.0
C00067231,341427.0
C00067884,102304.0
C00068056,555.0
C00068452,26950.0
C00068528,140514.0
C00068692,95450.0
C00068981,242.0
C00071365,463571.0
C00072025,319149.0
C00072769,48200.0
C00072967,4650.0
C00073056,77565.0
C00073155,7137.0
C00073627,551.0
C00073791,425932.0
C00074096,117137.0
C00074450,945210.0
C00074633,29484.0
C00074799,20820.0
C00075275,6050.0
C00075291,3285.0
C00075341,24588.0
C00075473,458.0
C00075820,39137346.0
C00075994,8934.0
C00076133,416.0
C00076174,11910.0
C00076182,206300.0
C00076299,1220352.0
C00076588,11750.0
C00076737,29615.0
C00076810,71738.0
C00076893,9550.0
C00077305,9570.0
C00077321,526047.0
C00077362,35800.0
C00077552,31518.0
C00077701,49625.0
C00078196,18700.0
C00078261,48378.0
C00078287,88273.0
C00078451,17990.0
C00078535,72750.0
C00079541,271724.0
C00079566,77167.0
C00079681,161875.0
C00079855,11750.0
C00080135,17905.0
C00080515,44095.0
C00080648,72500.0
C00080721,17150.0
C00081414,288191.0
C00081422,18530.0
C00081455,29081.0
C00081547,3428.0
C00082040,69450.0
C00082271,77950.0
C00082636,63582.0
C00082677,34750.0
C00082792,158709.0
C00082800,20094.0
C00082834,110970.0
C00082917,779198.0
C00082925,603562.0
C00083279,273241.0
C00083535,217407.0
C00083758,39773.0
C00083790,11525.0
C00083808,5100.0
C00083832,1410.0
C00083857,70055.0
C00083915,14450.0
C00084368,465438.0
C00084475,178200.0
C00084491,661341.0
C00084822,98974.0
C00084871,12913.0
C00084954,556545.0
C00085019,13960.0
C00085316,2613.0
C00085506,524293.0
C00085910,81875.0
C00085951,14700.0
C00085977,15985.0
C00086256,1290.0
C00086348,1050.0
C00086611,53588.0
C00087478,309.0
C00087874,3876.0
C00088435,17875.0
C00088591,101004.0
C00089086,66090.0
C00089136,469260.0
C00089243,1410456.0
C00089342,51528.0
C00089458,722013.0
C00089482,47050.0
C00090415,7250.0
C00091561,22711.0
C00091884,1056.0
C00092247,15245.0
C00092841,2450.0
C00092957,66143.0
C00093054,66262.0
C00093096,12000.0
C00093179,3800.0
C00093948,93301.0
C00093963,111052.0
C00093989,6913.0
C00094185,15750.0
C00094581,22800.0
C00094896,71924.0
C00095059,331971.0
C00095109,18880.0
C00095117,3930.0
C00095869,332658.0
C00096156,559642.0
C00096362,1434.0
C00096594,3150.0
C00096842,148720.0
C00097196,1375.0
C00097238,1590.0
C00097485,480989.0
C00097568,37963.0
C00097758,40225.0
C00097865,88510.0
C00098061,8000.0
C00099002,23237.0
C00099234,7709.0
C00099259,3125979.0
C00099267,408270.0
C00099754,11950.0
C00099937,13784.0
C00100107,145684.0
C00100131,22300.0
C00100289,2600.0
C00100305,1600.0
C00100321,13508.0
C00100404,80552.0
C00100644,11434.0
C00100693,315350.0
C00100974,62446.0
C00101105,921469.0
C00101204,153365.0
C00101212,11250.0
C00101410,45220.0
C00101485,11700.0
C00101592,29400.0
C00101626,223325.0
C00101766,287471.0
C00102160,6914.0
C00102368,218607.0
C00102517,31989.0
C00102731,23650.0
C00102764,79943.0
C00103143,39000.0
C00103549,165839.0
C00103697,272658.0
C00103861,750.0
C00103903,21349.0
C00103937,328554.0
C00104083,5000.0
C00104109,5250.0
C00104299,155464.0
C00104471,350157.0
C00104687,22630.0
C00104802,148360.0
C00104885,2000.0
C00104901,706041.0
C00105080,4000.0
C00105338,44710.0
C00105668,1677087.0
C00105973,142569.0
C00105981,1359358.0
C00106146,1790900.0
C00106435,16231.0
C00106716,13895.0
C00106740,228094.0
C00107128,34265.0
C00107136,48200.0
C00107235,2553120.0
C00107300,216197.0
C00107615,41800.0
C00107680,13600.0
C00107771,130623.0
C00108001,3691.0
C00108035,221944.0
C00108209,352542.0
C00108282,33290.0
C00108290,24224.0
C00108605,1925.0
C00108613,734205.0
C00109017,167051.0
C00109116,36775.0
C00109306,166550.0
C00109363,5250.0
C00109397,4786.0
C00109546,40851.0
C00109678,5300.0
C00109819,436150.0
C00109991,100369.0
C00110197,265688.0
C00110262,22120.0
C00110338,2141120.0
C00110478,41688.0
C00110577,250.0
C00110585,221500.0
C00110759,3000.0
C00110858,29100.0
C00111278,203775.0
C00111302,66150.0
C00111310,8139.0
C00111427,135900.0
C00111534,160896.0
C00111559,263233.0
C00111567,3763.0
C00111658,14046.0
C00111880,96410.0
C00111898,15024.0
C00112623,11828.0
C00112680,14428.0
C00112763,46250.0
C00112888,66705.0
C00112896,56151.0
C00113001,3232.0
C00113019,236800.0
C00113159,300.0
C00113241,341146.0
C00113258,15900.0
C00113449,7500.0
C00113753,148052.0
C00113803,533471.0
C00113811,1269034.0
C00113845,42545.0
C00114025,226778.0
C00114090,23920.0
C00114108,18680.0
C00114132,205729.0
C00114439,855921.0
C00114447,44242.0
C00114702,39750.0
C00115303,17070.0
C00115832,32973.0
C00115972,43000.0
C00116020,19008.0
C00116145,27400.0
C00116996,77449.0
C00117424,11448.0
C00117614,5734.0
C00117838,34192.0
C00117861,157958.0
C00117911,8730.0
C00118208,209715.0
C00118430,132401.0
C00118919,13625.0
C00118943,413602.0
C00118950,24180.0
C00119008,15412.0
C00119354,43908.0
C00119388,400.0
C00119776,14200.0
C00120006,2100.0
C00120030,301415.0
C00120055,298502.0
C00120238,10552.0
C00120519,12600.0
C00120873,5150.0
C00121277,11376.0
C00121319,3700.0
C00121350,16000.0
C00121368,521658.0
C00121582,30950.0
C00122101,414202.0
C00122499,1750.0
C00122671,9600.0
C00122937,1000.0
C00123513,102400.0
C00123612,13355.0
C00123950,3790.0
C00123976,520.0
C00124016,24866.0
C00125641,119353.0
C00125732,14840.0
C00126011,7800.0
C00126086,1000.0
C00126466,10742.0
C00126763,918851.0
C00126789,5500.0
C00126847,522.0
C00127258,2778.0
C00127621,2160.0
C00127779,43417.0
C00127811,183960.0
C00127910,500.0
C00128082,100816.0
C00128231,219407.0
C00128512,376006.0
C00128520,5000.0
C00128561,210.0
C00128678,25300.0
C00128686,11790.0
C00128918,8800.0
C00128975,14525.0
C00129122,500.0
C00129171,1000.0
C00129189,14160.0
C00129668,291.0
C00129742,3853.0
C00130187,1384.0
C00130385,10500.0
C00130658,33210.0
C00130773,733388.0
C00131185,439528.0
C00131557,90500.0
C00131607,59850.0
C00131615,5000.0
C00132282,63189.0
C00132456,1000.0
C00132480,40740.0
C00133215,2200.0
C00133389,30700.0
C00134742,1480.0
C00135368,279582.0
C00135376,5800.0
C00135459,18830.0
C00135525,9090.0
C00135541,48050.0
C00135558,1004591.0
C00135590,50907.0
C00135681,4000.0
C00135707,210.0
C00135855,78397.0
C00136200,93195.0
C00136317,5600.0
C00136440,3350.0
C00136457,458720.0
C00136838,2250.0
C00136853,41970.0
C00137265,99678.0
C00137273,21700.0
C00137729,46187.0
C00138107,4000.0
C00138339,500.0
C00138560,226200.0
C00138701,60845.0
C00138966,23732.0
C00139071,63260.0
C00139089,3100.0
C00139097,34000.0
C00139253,900.0
C00139279,1078.0
C00139360,21042.0
C00139451,52311.0
C00139477,67750.0
C00139519,84750.0
C00139568,31685.0
C00139600,7069.0
C00139659,394301.0
C00139667,50043.0
C00139741,23850.0
C00139964,62030.0
C00140061,1015689.0
C00140590,3274328.0
C00140707,34150.0
C00140772,12200.0
C00140855,14912.0
C00141002,99373.0
C00141044,5000.0
C00141218,93712.0
C00141382,97590.0
C00141697,10884.0
C00141747,173109.0
C00141812,940600.0
C00142158,129567.0
C00142299,64277.0
C00142307,15000.0
C00142315,135141.0
C00142372,20117.0
C00142489,250.0
C00142596,36443.0
C00142711,11716.0
C00142851,35800.0
C00143164,600.0
C00143230,1028556.0
C00143305,33882.0
C00143560,46222.0
C00143743,1274825.0
C00143818,1175.0
C00143867,17301.0
C00144063,39775.0
C00144154,15877.0
C00144170,94175.0
C00144261,2115.0
C00144311,15750.0
C00144345,47550.0
C00144576,19639.0
C00144584,19500.0
C00144709,1576.0
C00144766,3778485.0
C00144774,210814.0
C00144824,1500.0
C00145037,103200.0
C00145342,125030.0
C00145623,135850.0
C00145722,96009.0
C00146472,45456.0
C00146506,2700.0
C00146605,96772.0
C00146969,25905.0
C00147066,132550.0
C00147173,1146245.0
C00147231,21800.0
C00147512,54262.0
C00147645,3700.0
C00147918,3500.0
C00147975,354900.0
C00147983,347520.0
C00148031,282041.0
C00148155,33000.0
C00148510,8300.0
C00148536,2500.0
C00148635,23709.0
C00148783,80900.0
C00148882,10611.0
C00149013,60550.0
C00149104,24090.0
C00149211,10200.0
C00149641,50289.0
C00149948,11400.0
C00150367,1477720.0
C00150672,430152.0
C00150797,273249.0
C00150995,171800.0
C00151019,28430.0
C00151175,38763.0
C00151340,536963.0
C00151787,5705.0
C00152280,11500.0
C00152579,28500.0
C00152892,5600.0
C00153031,439455.0
C00153171,9050.0
C00153379,50965.0
C00153577,51267.0
C00154104,31985.0
C00155184,981.0
