CID,amount
N00008046,434710
N00008051,252500
N00008071,13327
N00008086,2364878
N00008091,1044941
N00008092,8926544
N00008094,551032
N00008113,3637183
N00008122,371306
N00008144,1464410
N00008188,5500
N00008264,741507
N00008274,992201
N00008619,456676
N00008758,2500
N00008799,571782
N00009067,3101
N00009154,593205
N00009157,491973
N00009160,2410
N00009570,86364
N00009571,1433363
N00009573,45938
N00009585,500733
N00009604,280903
N00009608,53000
N00009614,6729
N00009618,24630
N00009635,1460317
N00009637,6691
N00009638,3323651
N00009659,2463195
N00009660,516711
N00009668,1047316
N00009677,285153
N00009699,2459847
N00009719,24579
N00009724,487979
N00009738,336939
N00009753,1525322
N00009759,1835208
N00009760,904725
N00009771,790791
N00009774,1131015
N00009775,1898687
N00009778,27790
N00009795,492492
N00009816,273721
N00009818,951513
N00009824,722007
N00009828,2048018
N00009829,287496
N00009869,999211
N00009888,124087
N00009908,5000
N00009918,1008316
N00009920,1708200
N00009922,13639863
N00009926,541319
N00009945,1207
N00009975,141087
N00010084,172086
N00010559,126638
N00011798,34700
N00011971,1028400
N00012233,323266
N00012454,835
N00012457,305887
N00012460,454774
N00012462,136014
N00012508,562820
N00012539,13693023
N00012546,9000
N00012560,26665
N00012611,347012
N00012672,2135286
N00012739,248224
N00012812,10720
N00012890,230280
N00012942,418191
N00013032,750
N00013131,2683967
N00013195,515
N00013310,35234
N00013323,787906
N00013345,780717
N00013744,101506
N00013770,503270
N00013790,61000
N00013799,306587
N00013808,754126
N00013817,429205
N00013820,934221
N00013823,142000
N00013837,92175
N00013846,296692
N00013847,556578
N00013848,902843
N00013855,622051
N00013856,5660849
N00013869,26681
N00013870,69863
N00013873,1435893
N00015389,46500
N00015616,17200
N00024753,294719
N00024759,500269
N00024760,623670
N00024770,953880
N00024773,2528939
N00024777,352234
N00024790,211128
N00024808,271006
N00024809,583202
N00024812,56
N00024813,8000
N00024842,703936
N00024851,18071
N00024852,295087
N00024862,977505
N00024866,44400
N00024867,14003
N00024869,47960
N00024870,553365
N00024871,724420
N00024874,1408309
N00024875,1582492
N00024914,1000
N00024922,721168
N00024933,6000
N00024978,578873
N00024992,1058659
N00025025,1871805
N00025054,10598
N00025059,6199
N00025093,461563
N00025095,380282
N00025175,344217
N00025219,771256
N00025237,359860
N00025261,5046
N00025280,659908
N00025284,1364912
N00025292,170817
N00025299,513530
N00025330,411215
N00025337,408696
N00025371,200
N00025413,1980703
N00025450,15533
N00025464,420057
N00025477,1250
N00025482,533518
N00025495,1147879
N00025547,2250
N00025597,2815
N00025663,5000
N00025692,2321205
N00025726,352952
N00025733,1000
N00025743,793
N00025881,4694911
N00025882,78284
N00026041,427380
N00026043,590795
N00026050,3982437
N00026080,1166058
N00026087,9808
N00026106,1124213
N00026117,7650
N00026148,156840
N00026160,901610
N00026163,330357
N00026166,255170
N00026171,1443056
N00026184,37
N00026187,15000
N00026221,7942
N00026274,7213
N00026290,2500
N00026303,9175
N00026314,640647
N00026328,3377
N00026335,568673
N00026341,1355893
N00026359,7185
N00026368,5267090
N00026418,1172
N00026425,217271
N00026431,2673625
N00026434,5212
N00026449,500
N00026457,260912
N00026460,507219
N00026475,55000
N00026481,752935
N00026546,7752
N00026586,3385335
N00026591,1732178
N00026595,908869
N00026597,500
N00026627,548004
N00026631,144551
N00026686,226560
N00026702,1000
N00026710,381406
N00026720,250
N00026722,1703982
N00026748,30500
N00026786,16000
N00026790,373562
N00026808,1000
N00026819,10
N00026823,7100
N00026829,12500
N00026834,901
N00026840,1836285
N00026861,1606
N00026871,53990
N00026885,1902869
N00026892,162450
N00026914,428472
N00026926,1812668
N00026961,386273
N00027019,800
N00027035,614990
N00027048,2404302
N00027059,1000
N00027060,460895
N00027227,16410
N00027229,2311112
N00027239,493857
N00027281,19454
N00027286,60
N00027441,622165
N00027459,571902
N00027462,305462
N00027463,1000
N00027464,1911046
N00027467,1487975
N00027491,250
N00027493,606517
N00027500,550045
N00027502,7000
N00027503,446709
N00027509,2381433
N00027510,2701912
N00027514,384147
N00027515,1870551
N00027522,800726
N00027523,338613
N00027526,326130
N00027529,2000
N00027533,268656
N00027548,11180
N00027550,489871
N00027558,10697
N00027565,529931
N00027566,1232464
N00027575,2189960
N00027577,3749
N00027581,7327894
N00027583,5883
N00027594,1988097
N00027600,5979
N00027601,8000
N00027605,326935
N00027616,6697799
N00027618,1739946
N00027623,499015
N00027626,381309
N00027644,12063
N00027647,75977
N00027649,271939
N00027655,2255556
N00027658,2576532
N00027664,1779394
N00027669,3000
N00027694,449726
N00027701,1439881
N00027703,2496777
N00027741,834690
N00027750,3500
N00027751,157663
N00027757,13961
N00027759,7500
N00027763,4800
N00027770,3500
N00027778,998056
N00027781,3500
N00027787,9000
N00027789,159
N00027793,15445
N00027798,2765
N00027804,1000
N00027820,14536
N00027823,822
N00027829,1870117
N00027843,8500
N00027848,385768
N00027866,1116281
N00027884,13950
N00027888,1801855
N00027890,2352778
N00027891,1886054
N00027894,439498
N00027901,1264880
N00027902,3020132
N00027907,2000
N00027934,67
N00027969,2000
N00027991,1000
N00028010,5100
N00028030,650
N00028039,222
N00028049,19395105
N00028058,260384
N00028073,722946
N00028090,222
N00028091,2615813
N00028125,77373
N00028126,200
N00028133,234887
N00028139,445793
N00028142,104
N00028152,1333090
N00028159,500
N00028162,2327125
N00028234,2569117
N00028249,352688
N00028257,354167
N00028305,100
N00028309,200
N00028314,13328
N00028328,200930
N00028333,5518
N00028402,1000
N00028418,1976683
N00028444,995
N00028463,37596
N00028494,572
N00028549,3500
N00028595,2500
N00028605,4262
N00028700,2833
N00028703,1000
N00028714,4000
N00028769,1447798
N00028859,1504462
N00028925,5000
N00028946,2178
N00028958,391665
N00028961,17500
N00028983,5949
N00028986,296982
N00029016,154293
N00029018,579273
N00029021,10000
N00029024,31500
N00029026,454476
N00029070,1360693
N00029077,747987
N00029079,676776
N00029085,1650
N00029098,27418
N00029109,4544
N00029110,250
N00029112,641824
N00029125,1200
N00029127,155223
N00029128,2181322
N00029131,978387
N00029138,250
N00029139,2592334
N00029140,1917
N00029142,21942
N00029146,2480204
N00029147,2848899
N00029149,550
N00029151,8040
N00029157,250
N00029161,4064613
N00029162,8902
N00029163,2600
N00029164,5900
N00029168,9050
N00029201,1000
N00029204,4535
N00029211,1126581
N00029217,25
N00029219,199709
N00029225,1000
N00029227,20105
N00029229,17246
N00029236,1000
N00029251,1740
N00029256,10
N00029258,437217
N00029260,2576214
N00029268,2000
N00029269,5000
N00029273,830581
N00029275,5500
N00029277,3381648
N00029278,1500
N00029285,486059
N00029290,2013839
N00029303,652653
N00029312,4422
N00029321,68725
N00029327,4563030
N00029332,35027
N00029333,1000
N00029334,18746
N00029339,3439740
N00029357,1657
N00029363,13474
N00029366,8434
N00029368,4000
N00029370,2237166
N00029374,37581
N00029377,1729963
N00029391,962738
N00029392,15468
N00029397,321
N00029400,12253
N00029401,100
N00029402,9693
N00029404,4200
N00029412,410386
N00029414,2059691
N00029441,160926
N00029444,175700
N00029459,585729
N00029460,2334211
N00029461,25470
N00029462,42000
N00029468,25
N00029473,8900
N00029479,7500
N00029495,1007776
N00029513,433201
N00029516,14250
N00029524,391
N00029545,13442
N00029556,1623966
N00029562,531881
N00029566,289586
N00029568,15400
N00029570,500
N00029574,1334161
N00029577,74755
N00029617,378292
N00029625,750
N00029630,25698
N00029631,9500
N00029632,289975
N00029633,11879
N00029637,4160
N00029641,5000
N00029649,421743
N00029653,750
N00029662,522915
N00029663,10930
N00029675,755641
N00029676,10193
N00029679,427613
N00029680,28844
N00029692,2252279
N00029703,10337
N00029736,407707
N00029743,4900
N00029744,1000
N00029770,6244
N00029774,250
N00029776,250
N00029784,1587042
N00029786,41
N00029788,443138
N00029822,5577
N00029824,1000
N00029826,1000
N00029834,500
N00029835,2376181
N00029838,2541304
N00029844,25
N00029848,5500
N00029851,6500
N00029870,7661
N00029887,2500
N00029891,1303916
N00029894,500
N00029895,11876
N00029901,267900
N00029905,863
N00029906,119
N00029907,2000
N00029908,528324
N00029917,958886
N00029934,103
N00029982,5000
N00029986,9958
N00029989,1000
N00029995,5312
N00029996,1000
N00030008,1000
N00030011,32412
N00030019,45
N00030026,774064
N00030037,6635
N00030043,2400
N00030046,2500
N00030051,5000
N00030069,1666
N00030070,580
N00030071,2116121
N00030081,35
N00030083,101500
N00030088,500
N00030090,4000
N00030136,1250
N00030145,345
N00030165,324020
N00030168,28207
N00030179,6000
N00030181,13283
N00030184,971242
N00030185,500
N00030191,4056037
N00030195,809
N00030196,490963
N00030197,1420783
N00030198,812768
N00030245,484092
N00030249,63
N00030252,10944
N00030267,1312906
N00030284,2500
N00030339,527437
N00030344,688
N00030345,159
N00030417,1000
N00030418,8500
N00030489,7000
N00030490,425495
N00030527,6000
N00030542,25500
N00030569,9049
N00030574,3500
N00030577,123679
N00030581,407973
N00030585,500
N00030588,433130
N00030594,400
N00030596,210
N00030600,730979
N00030602,5000
N00030603,13500
N00030605,68100
N00030606,14154
N00030607,18897
N00030608,16290544
N00030609,623410
N00030611,12262
N00030612,7016989
N00030613,17491821
N00030615,100845
N00030616,1761405
N00030619,13100
N00030621,35
N00030622,511195
N00030623,2000
N00030624,151
N00030628,132038
N00030629,23900
N00030634,408455
N00030635,77148
N00030636,30836
N00030638,6585
N00030639,57168
N00030641,500
N00030642,6000
N00030645,606764
N00030646,336998
N00030647,5250
N00030648,8500
N00030649,56966
N00030650,131684
N00030654,115050
N00030655,69204
N00030656,121721
N00030657,200
N00030658,7750
N00030663,10500
N00030666,11592
N00030667,572193
N00030668,2658489
N00030669,6000
N00030670,1899395
N00030672,28696
N00030673,233591
N00030675,29500
N00030676,213540
N00030677,131485
N00030678,1100
N00030681,1643724
N00030682,6662779
N00030683,1150
N00030684,1000
N00030686,8300
N00030687,250
N00030689,250
N00030690,16450
N00030692,7069
N00030693,283141
N00030702,6000
N00030704,14350
N00030706,64996
N00030707,5000
N00030708,3000
N00030709,131721
N00030710,1000
N00030713,27184
N00030714,130500
N00030715,95417
N00030716,877712
N00030717,1362753
N00030719,95432
N00030724,100
N00030735,16050
N00030736,802517
N00030739,9095
N00030743,13841
N00030744,350831
N00030745,1000
N00030746,24380
N00030749,66942
N00030750,163107
N00030751,4000
N00030752,569114
N00030753,500
N00030755,1000
N00030756,250
N00030757,10486
N00030758,6891
N00030759,938102
N00030760,1000
N00030761,1926468
N00030765,146752
N00030768,1933288
N00030769,13000
N00030770,2084281
N00030771,2090881
N00030772,643911
N00030779,256002
N00030780,1656818
N00030782,813
N00030784,71684
N00030787,500
N00030788,413505
N00030789,1500
N00030792,1500
N00030794,30707
N00030796,7295
N00030797,6000
N00030801,732447
N00030809,16955
N00030811,12750
N00030812,4200
N00030814,12027
N00030815,309688
N00030821,3500
N00030822,26509
N00030823,29945
N00030828,3250
N00030829,16926090
N00030830,299
N00030834,656784
N00030836,4453538
N00030837,5000
N00030843,13500
N00030844,2152029
N00030845,2500
N00030846,2911450
N00030847,2400
N00030851,2000
N00030852,9000
N00030854,1397
N00030855,21000
N00030856,618524
N00030857,203
N00030858,22890
N00030861,1750
N00030864,43351
N00030867,118835
N00030868,500
N00030870,164058
N00030871,250
N00030873,39118
N00030875,1847653
N00030876,1456639
N00030877,1184971
N00030880,208593
N00030881,500
N00030882,18500
N00030891,388140
N00030892,750
N00030893,6500
N00030900,4600
N00030901,117275
N00030904,20750
N00030905,5500
N00030907,5550
N00030909,2000
N00030910,293654
N00030912,250
N00030918,31507
N00030921,38669
N00030925,250
N00030926,624857
N00030927,613
N00030933,235412
N00030935,25717
N00030937,571
N00030938,408424
N00030940,291987
N00030944,4150
N00030946,3500
N00030948,981737
N00030949,457696
N00030952,227741
N00030953,1500
N00030955,750
N00030956,121971
N00030957,1134020
N00030960,5600
N00030961,12359
N00030962,1194514
N00030963,2000
N00030964,400
N00030967,2285317
N00030968,1691422
N00030973,9900
N00030974,19900
N00030979,6252
N00030980,2014572
N00030982,12500
N00030983,1000
N00030985,4500
N00030987,1000
N00030989,341390
N00030990,2234
N00030996,31684
N00030997,500
N00030999,8571
N00031000,1500
N00031001,57885
N00031005,1674934
N00031006,1416604
N00031007,35
N00031008,10026
N00031009,4677
N00031011,3782313
N00031013,1403577
N00031015,22000
N00031017,464967
N00031018,500
N00031022,250
N00031023,3000
N00031024,328024
N00031031,250
N00031033,1500
N00031035,5000
N00031036,1000
N00031038,251156
N00031044,1070517
N00031045,279769
N00031048,5000
N00031050,3500
N00031051,26171
N00031052,65
N00031053,10150
N00031058,761098
N00031060,266384
N00031062,580
N00031065,500
N00031066,5000
N00031067,48299
N00031068,2500
N00031074,400
N00031076,20800
N00031081,14560
N00031083,10250
N00031084,2000
N00031086,13734
N00031088,1484
N00031092,100
N00031095,1500
N00031099,7500
N00031101,23300
N00031102,81326
N00031103,2486186
N00031104,2069758
N00031106,40227
N00031107,47850
N00031109,152500
N00031114,30800
N00031117,2000
N00031118,3411
N00031119,3777
N00031120,12250
N00031124,1429679
N00031126,100
N00031127,4230506
N00031128,1953888
N00031129,183750
N00031131,7000
N00031132,4692
N00031133,203139
N00031134,1998877
N00031135,14500
N00031137,2000
N00031138,78714
N00031141,723500
N00031143,250
N00031146,2600
N00031148,500
N00031153,9700
N00031155,13532
N00031159,29500
N00031163,483
N00031164,720503
N00031165,2225927
N00031167,10000
N00031172,4445408
N00031173,2000
N00031174,4411544
N00031176,16100
N00031177,2300
N00031180,15008
N00031184,580
N00031187,3000
N00031189,1000
N00031191,6672
N00031192,111703
N00031194,5134
N00031199,34650
N00031200,600
N00031204,1318344
N00031208,2000
N00031210,1000
N00031211,5000
N00031213,49654
N00031216,1000
N00031217,1000
N00031218,1000
N00031220,1250
N00031224,100
N00031226,1121655
N00031227,609134
N00031228,5604
N00031229,23500
N00031230,48734
N00031232,115613
N00031233,826797
N00031234,8263
N00031240,4000
N00031241,28209
N00031244,3705485
N00031245,31220
N00031246,500
N00031247,4000
N00031249,100
N00031250,17000
N00031253,201707
N00031254,5855
N00031256,497
N00031257,22000
N00031261,1020
N00031262,250
N00031264,1000
N00031265,2404927
N00031266,621
N00031267,1250
N00031269,2559
N00031271,5000
N00031276,8212
N00031277,250
N00031283,1300
N00031289,271724
N00031292,21500
N00031295,7500
N00031297,546992
N00031298,2000
N00031299,750
N00031317,609489
N00031320,1000
N00031324,7500
N00031328,14621
N00031329,62582
N00031331,1500
N00031334,200
N00031336,1000
N00031337,2000
N00031338,24889
N00031342,250
N00031343,21
N00031344,5200
N00031348,8504518
N00031351,68595
N00031357,919500
N00031361,500
N00031363,1500
N00031364,20600
N00031368,3500
N00031374,18750
N00031375,999041
N00031376,14847
N00031377,379049
N00031383,32042
N00031386,1000
N00031387,7250
N00031391,70723
N00031392,2426
N00031401,289187
N00031402,14703
N00031409,23000
N00031412,1773399
N00031414,2400
N00031417,4500
N00031419,750
N00031420,21217
N00031422,4000
N00031425,1000
N00031426,5500
N00031427,7738
N00031428,1860
N00031429,48729
N00031431,9250
N00031432,8500
N00031433,1500
N00031439,123598
N00031446,311329
N00031447,8856
N00031449,250
N00031452,887
N00031453,49250
N00031455,500
N00031457,1000
N00031459,4000
N00031460,1650
N00031466,6800
N00031471,26690
N00031472,24500
N00031474,2577
N00031476,5000
N00031477,9000
N00031478,500
N00031481,1083
N00031487,7
N00031492,5000
N00031497,7
N00031498,11435
N00031502,731867
N00031503,215871
N00031506,3900
N00031507,4600
N00031512,60
N00031513,133627
N00031517,1000
N00031526,7000
N00031530,500
N00031536,6500
N00031538,45100
N00031539,414500
N00031540,1558073
N00031541,300
N00031543,2600
N00031545,1063787
N00031547,500
N00031548,4950
N00031553,11160
N00031556,31444
N00031557,2354913
N00031558,2000
N00031559,2557751
N00031560,10204
N00031561,5000
N00031570,132652
N00031574,7
N00031579,2616987
N00031581,3854
N00031582,2250
N00031585,113344
N00031586,4000
N00031587,10596
N00031588,6444
N00031589,36244
N00031592,500
N00031593,393648
N00031594,1000
N00031596,25299
N00031598,5000
N00031606,7500
N00031609,288
N00031610,783305
N00031611,45820
N00031614,5000
N00031617,3500
N00031620,6000
N00031621,5423
N00031622,19846
N00031623,257353
N00031626,15222
N00031629,1737683
N00031631,16264
N00031633,27426
N00031634,16500
N00031635,300
N00031636,1207
N00031640,415148
N00031642,32327
N00031643,29261
N00031647,1422311
N00031649,30
N00031650,8000
N00031651,7400
N00031652,3650
N00031654,1594660
N00031656,5000
N00031657,7100
N00031662,85
N00031666,250
N00031667,11122
N00031672,98359
N00031673,554
N00031677,29785
N00031678,8566
N00031679,100
N00031681,1589530
N00031685,1338888
N00031688,1495812
N00031690,250
N00031696,592488
N00031697,1500
N00031699,6505
N00031700,10
N00031702,1730
N00031703,7500
N00031707,63198
N00031709,250
N00031710,250
N00031715,1591913
N00031716,52492
N00031717,412894
N00031718,1000
N00031721,590
N00031722,8000
N00031723,401896
N00031725,2500
N00031731,18000
N00031732,4936
N00031734,4500
N00031735,66000
N00031741,293226
N00031745,5000
N00031747,112075
N00031750,2379855
N00031754,250
N00031757,518466
N00031758,1277
N00031765,26731
N00031769,1000
N00031770,56679
N00031772,46878
N00031774,3000
N00031776,15054
N00031777,897593
N00031780,53825
N00031781,124025
N00031782,477411
N00031809,4063
N00031811,395
N00031815,463233
N00031820,1289298
N00031827,90
N00031832,12900
N00031833,1972
N00031836,173531
N00031838,401207
N00031840,9000
N00031845,8500
N00031846,252231
N00031848,5000
N00031849,5550
N00031850,3500
N00031851,5000
N00031853,500
N00031855,100
N00031857,212486
N00031858,85982
N00031860,2000
N00031862,28008
N00031871,7400
N00031872,17234
N00031876,5000
N00031877,360427
N00031884,57530
N00031885,1538
N00031886,9425
N00031887,2602026
N00031888,5000
N00031890,1000
N00031893,4000
N00031896,1100
N00031906,5000
N00031908,100
N00031909,108843
N00031911,2500
N00031917,1000
N00031920,1000
N00031921,878006
N00031929,2000
N00031930,8260
N00031933,1192949
N00031934,2153587
N00031935,7175
N00031936,71
N00031938,207367
N00031939,20569
N00031940,69
N00031941,149378
N00031943,11953
N00031945,161745
N00031947,9400
N00031951,1000
N00031955,18711
N00031958,516064
N00031969,2
N00031977,669
N00031984,200
N00031988,1000745
N00031995,7000
N00031996,850
N00031998,1147800
N00032006,449214
N00032007,6600
N00032014,3567625
N00032015,1429
N00032018,5000
N00032019,364423
N00032021,6000
N00032022,899806
N00032026,208929
N00032028,1345
N00032029,459233
N00032031,2183
N00032033,1791056
N00032034,4859
N00032035,8503487
N00032044,108474
N00032055,18400
N00032056,3355
N00032060,2000
N00032062,62777
N00032071,15000
N00032073,1000
N00032077,1500
N00032079,8000
N00032086,2780
N00032088,902056
N00032092,2474
N00032093,22250
N00032106,6312
N00032107,3050
N00032111,345
N00032120,3500
N00032123,60364
N00032124,47315
N00032133,14499
N00032141,4000
N00032166,5000
N00032174,6250
N00032177,4254
N00032185,11850
N00032212,1740
N00032214,46570
N00032218,2466
N00032223,6800
N00032225,2000
N00032227,5000
N00032241,11000
N00032243,6365
N00032245,23698
N00032263,409837
N00032264,3467
N00032269,5000
N00032270,29319
N00032273,7250
N00032275,35696
N00032277,75594
N00032279,69
N00032280,85518
N00032282,69
N00032284,17582
N00032305,2700
N00032308,26427
N00032316,1979
N00032322,83085
N00032331,5323
N00032344,1442
N00032346,6400
N00032349,120141
N00032354,7428
N00032356,2428
N00032379,100
N00032384,3500
N00032385,8500
N00032393,1000
N00032394,500
N00032395,4750
N00032399,8500
N00032400,5000
N00032401,14000
N00032402,10500
N00032403,2500
N00032405,5000
N00032415,81465
N00032416,237617
N00032422,810
N00032429,3000
N00032439,7500
N00032440,50
N00032441,279460
N00032443,25
N00032446,1503
N00032447,55163
N00032449,1948
N00032457,383714
N00032460,510
N00032464,3800
N00032466,497444
N00032472,250
N00032474,45
N00032476,17132
N00032481,1000
N00032482,8226
N00032487,10
N00032500,1000
N00032511,319
N00032530,2106672
N00032531,2000
N00032539,7194
N00032541,11692
N00032543,793
N00032546,3565135
N00032555,2284083
N00032556,530195
N00032563,9699
N00032580,7000
N00032581,2500
N00032583,32000
N00032586,10
N00032587,2525130
N00032592,45
N00032593,100
N00032594,636
N00032600,1500
N00032601,1291
N00032602,100
N00032631,10537796
N00032637,2500
N00032638,10000
N00032639,13000
N00032640,25537
N00032652,241297
N00032656,5068
N00032664,1569
N00032668,9087
N00032672,141
N00032676,5293
N00032677,1477
N00032679,1771
N00032680,70
N00032682,100
N00032696,1000
N00032702,109840
N00032711,2054
N00032719,16000
N00032734,682735
N00032766,500
N00032768,17500
N00032769,10999
N00032771,1000
N00032797,141
N00032803,2000
N00032812,1376
N00032813,59
N00032821,2500
N00032823,2500
N00032838,6179810
N00032872,250
N00032955,300
N00032968,3500
N00032998,5000
N00033026,5000
N00033054,7500
N00033406,259
